"mouse_symbol","human_symbol","sources","source_count","confidence_score","mapping_type"
"Fst","FST","homologene+ensembl",2,"1","one_to_one"
"Fstl1","FSTL1","homologene+ensembl",2,"1","one_to_one"
"Fstl3","FSTL3","homologene+ensembl",2,"1","one_to_one"
"Fstl4","FSTL4","homologene+ensembl",2,"1","one_to_one"
"Fstl5","FSTL5","homologene+ensembl",2,"1","one_to_one"
"Ftcd","FTCD","homologene+ensembl",2,"1","one_to_one"
"Fth1","FTH1","homologene+ensembl",2,"1","one_to_one"
"Ftl1","FTL","homologene+ensembl",2,"1","one_to_one"
"Ftl1-ps1","FTL","ensembl",1,"0.6","one_to_one"
"Ftl1-ps2","FTL","homologene+ensembl",2,"1","one_to_one"
"Ftmt","FTMT","homologene+ensembl",2,"1","one_to_one"
"Fto","FTO","homologene+ensembl",2,"1","one_to_one"
"Ftsj1","FTSJ1","homologene+ensembl",2,"1","one_to_one"
"Ftsj3","FTSJ3","homologene+ensembl",2,"1","one_to_one"
"Fubp1","FUBP1","homologene+ensembl",2,"1","one_to_one"
"Fubp3","FUBP3","homologene+ensembl",2,"1","one_to_one"
"Fuca1","FUCA1","homologene+ensembl",2,"1","one_to_one"
"Fuca2","FUCA2","homologene+ensembl",2,"1","one_to_one"
"Fuk","FCSK","homologene",1,"0.8","one_to_one"
"Fundc1","FUNDC1","homologene+ensembl",2,"1","one_to_one"
"Fundc2","FUNDC2","homologene+ensembl",2,"1","one_to_one"
"Fuom","FUOM","homologene+ensembl",2,"1","one_to_one"
"Furin","FURIN","homologene+ensembl",2,"1","one_to_one"
"Fus","FUS","ensembl",1,"0.6","one_to_one"
"Fut1","FUT1","homologene+ensembl",2,"1","one_to_one"
"Fut10","FUT10","homologene+ensembl",2,"1","one_to_one"
"Fut11","FUT11","homologene+ensembl",2,"1","one_to_one"
"Fut2","FUT2","homologene+ensembl",2,"1","one_to_one"
"Fut4","FUT4","homologene+ensembl",2,"1","one_to_one"
"Fut7","FUT7","homologene+ensembl",2,"1","one_to_one"
"Fut8","FUT8","homologene+ensembl",2,"1","one_to_one"
"Fut9","FUT9","homologene+ensembl",2,"1","one_to_one"
"Fuz","FUZ","homologene+ensembl",2,"1","one_to_one"
"Fxn","FXN","homologene+ensembl",2,"1","one_to_one"
"Fxr1","FXR1","homologene+ensembl",2,"1","one_to_one"
"Fxr2","FXR2","homologene+ensembl",2,"1","one_to_one"
"Fxyd1","FXYD1","homologene+ensembl",2,"1","one_to_one"
"Fxyd2","FXYD2","ensembl",1,"0.6","one_to_one"
"Fxyd3","FXYD3","homologene+ensembl",2,"1","one_to_one"
"Fxyd4","FXYD4","homologene+ensembl",2,"1","one_to_one"
"Fxyd5","FXYD5","homologene+ensembl",2,"1","one_to_one"
"Fxyd6","FXYD6","homologene+ensembl",2,"1","one_to_one"
"Fxyd7","FXYD7","homologene+ensembl",2,"1","one_to_one"
"Fyb","FYB1","homologene+ensembl",2,"1","one_to_one"
"Fyb2","FYB2","homologene+ensembl",2,"1","one_to_one"
"Fyco1","FYCO1","homologene+ensembl",2,"1","one_to_one"
"Fyn","FYN","homologene+ensembl",2,"1","one_to_one"
"Fyttd1","FYTTD1","homologene+ensembl",2,"1","one_to_one"
"Fzd1","FZD1","homologene+ensembl",2,"1","one_to_one"
"Fzd10","FZD10","homologene+ensembl",2,"1","one_to_one"
"Fzd2","FZD2","homologene+ensembl",2,"1","one_to_one"
"Fzd3","FZD3","homologene+ensembl",2,"1","one_to_one"
"Fzd4","FZD4","homologene+ensembl",2,"1","one_to_one"
"Fzd5","FZD5","homologene+ensembl",2,"1","one_to_one"
"Fzd6","FZD6","homologene+ensembl",2,"1","one_to_one"
"Fzd7","FZD7","homologene+ensembl",2,"1","one_to_one"
"Fzd8","FZD8","homologene+ensembl",2,"1","one_to_one"
"Fzd9","FZD9","homologene+ensembl",2,"1","one_to_one"
"Fzr1","FZR1","homologene+ensembl",2,"1","one_to_one"
"G0s2","G0S2","homologene+ensembl",2,"1","one_to_one"
"G2e3","G2E3","homologene+ensembl",2,"1","one_to_one"
"G3bp1","G3BP1","homologene+ensembl",2,"1","one_to_one"
"G3bp2","G3BP2","homologene+ensembl",2,"1","one_to_one"
"G6pc","G6PC","homologene+ensembl",2,"1","one_to_one"
"G6pc2","G6PC2","homologene+ensembl",2,"1","one_to_one"
"G6pc3","G6PC3","homologene+ensembl",2,"1","one_to_one"
"G6pd2","G6PD","ensembl",1,"0.6","one_to_one"
"G6pdx","G6PD","homologene+ensembl",2,"1","one_to_one"
"Gaa","GAA","homologene+ensembl",2,"1","one_to_one"
"Gab1","GAB1","homologene+ensembl",2,"1","one_to_one"
"Gab2","GAB2","homologene+ensembl",2,"1","one_to_one"
"Gab3","GAB3","homologene+ensembl",2,"1","one_to_one"
"Gabarap","GABARAP","homologene+ensembl",2,"1","one_to_one"
"Gabarapl1","GABARAPL1","homologene+ensembl",2,"1","one_to_one"
"Gabarapl2","GABARAPL2","homologene+ensembl",2,"1","one_to_one"
"Gabbr1","GABBR1","homologene+ensembl",2,"1","one_to_one"
"Gabbr2","GABBR2","homologene+ensembl",2,"1","one_to_one"
"Gabpa","GABPA","homologene+ensembl",2,"1","one_to_one"
"Gabpb1","GABPB1","homologene+ensembl",2,"1","one_to_one"
"Gabpb2","GABPB2","homologene+ensembl",2,"1","one_to_one"
"Gabra1","GABRA1","homologene+ensembl",2,"1","one_to_one"
"Gabra2","GABRA2","homologene+ensembl",2,"1","one_to_one"
"Gabra3","GABRA3","homologene+ensembl",2,"1","one_to_one"
"Gabra4","GABRA4","homologene+ensembl",2,"1","one_to_one"
"Gabra5","GABRA5","homologene+ensembl",2,"1","one_to_one"
"Gabra6","GABRA6","homologene+ensembl",2,"1","one_to_one"
"Gabrb1","GABRB1","homologene+ensembl",2,"1","one_to_one"
"Gabrb2","GABRB2","homologene+ensembl",2,"1","one_to_one"
"Gabrb3","GABRB3","homologene+ensembl",2,"1","one_to_one"
"Gabrd","GABRD","homologene+ensembl",2,"1","one_to_one"
"Gabre","GABRE","ensembl",1,"0.6","one_to_one"
"Gabrg1","GABRG1","homologene+ensembl",2,"1","one_to_one"
"Gabrg2","GABRG2","homologene+ensembl",2,"1","one_to_one"
"Gabrg3","GABRG3","homologene+ensembl",2,"1","one_to_one"
"Gabrp","GABRP","homologene+ensembl",2,"1","one_to_one"
"Gabrq","GABRQ","homologene+ensembl",2,"1","one_to_one"
"Gabrr1","GABRR1","homologene+ensembl",2,"1","one_to_one"
"Gabrr2","GABRR2","homologene+ensembl",2,"1","one_to_one"
"Gabrr3","GABRR3","homologene+ensembl",2,"1","one_to_one"
"Gad1","GAD1","homologene+ensembl",2,"1","one_to_one"
"Gad2","GAD2","homologene+ensembl",2,"1","one_to_one"
"Gadd45a","GADD45A","homologene+ensembl",2,"1","one_to_one"
"Gadd45b","GADD45B","homologene+ensembl",2,"1","one_to_one"
"Gadd45g","GADD45G","homologene+ensembl",2,"1","one_to_one"
"Gadd45gip1","GADD45GIP1","homologene+ensembl",2,"1","one_to_one"
"Gadl1","GADL1","homologene+ensembl",2,"1","one_to_one"
"Gak","GAK","homologene+ensembl",2,"1","one_to_one"
"Gal","GAL","homologene+ensembl",2,"1","one_to_one"
"Gal3st1","GAL3ST1","homologene+ensembl",2,"1","one_to_one"
"Gal3st2","GAL3ST2","homologene+ensembl",2,"1","one_to_one"
"Gal3st2b","GAL3ST2","homologene+ensembl",2,"1","one_to_one"
"Gal3st2c","GAL3ST2","homologene+ensembl",2,"1","one_to_one"
"Gal3st3","GAL3ST3","homologene+ensembl",2,"1","one_to_one"
"Gal3st4","GAL3ST4","homologene+ensembl",2,"1","one_to_one"
"Galc","GALC","homologene+ensembl",2,"1","one_to_one"
"Gale","GALE","homologene+ensembl",2,"1","one_to_one"
"Galk1","GALK1","homologene+ensembl",2,"1","one_to_one"
"Galk2","GALK2","homologene+ensembl",2,"1","one_to_one"
"Galm","GALM","homologene+ensembl",2,"1","one_to_one"
"Galns","GALNS","homologene+ensembl",2,"1","one_to_one"
"Galnt1","GALNT1","homologene+ensembl",2,"1","one_to_one"
"Galnt10","GALNT10","homologene+ensembl",2,"1","one_to_one"
"Galnt11","GALNT11","homologene+ensembl",2,"1","one_to_one"
"Galnt12","GALNT12","homologene+ensembl",2,"1","one_to_one"
"Galnt13","GALNT13","homologene+ensembl",2,"1","one_to_one"
"Galnt14","GALNT14","homologene+ensembl",2,"1","one_to_one"
"Galnt15","GALNT15","homologene+ensembl",2,"1","one_to_one"
"Galnt16","GALNT16","homologene+ensembl",2,"1","one_to_one"
"Galnt17","GALNT17","homologene",1,"0.8","one_to_one"
"Galnt18","GALNT18","homologene+ensembl",2,"1","one_to_one"
"Galnt2","GALNT2","homologene+ensembl",2,"1","one_to_one"
"Galnt3","GALNT3","homologene+ensembl",2,"1","one_to_one"
"Galnt4","GALNT4","homologene+ensembl",2,"1","one_to_one"
"Galnt5","GALNT5","homologene+ensembl",2,"1","one_to_one"
"Galnt6","GALNT6","homologene+ensembl",2,"1","one_to_one"
"Galnt7","GALNT7","homologene+ensembl",2,"1","one_to_one"
"Galnt9","GALNT9","homologene+ensembl",2,"1","one_to_one"
"Galntl5","GALNTL5","homologene+ensembl",2,"1","one_to_one"
"Galntl6","GALNTL6","homologene+ensembl",2,"1","one_to_one"
"Galp","GALP","homologene+ensembl",2,"1","one_to_one"
"Galr1","GALR1","homologene+ensembl",2,"1","one_to_one"
"Galr2","GALR2","homologene+ensembl",2,"1","one_to_one"
"Galr3","GALR3","homologene+ensembl",2,"1","one_to_one"
"Galt","GALT","homologene+ensembl",2,"1","one_to_one"
"Gamt","GAMT","homologene+ensembl",2,"1","one_to_one"
"Gan","GAN","homologene+ensembl",2,"1","one_to_one"
"Ganab","GANAB","homologene+ensembl",2,"1","one_to_one"
"Ganc","GANC","homologene+ensembl",2,"1","one_to_one"
"Gap43","GAP43","homologene+ensembl",2,"1","one_to_one"
"Gapdh","GAPDH","homologene+ensembl",2,"1","one_to_one"
"Gapdh-ps15","GAPDH","homologene+ensembl",2,"1","one_to_one"
"Gapdhs","GAPDHS","homologene+ensembl",2,"1","one_to_one"
"Gapt","GAPT","homologene+ensembl",2,"1","one_to_one"
"Gapvd1","GAPVD1","homologene+ensembl",2,"1","one_to_one"
"Gar1","GAR1","ensembl",1,"0.6","one_to_one"
"Garem1","GAREM1","homologene+ensembl",2,"1","one_to_one"
"Garem2","GAREM2","homologene+ensembl",2,"1","one_to_one"
"Garnl3","GARNL3","homologene+ensembl",2,"1","one_to_one"
"Gars","GARS","homologene+ensembl",2,"1","one_to_one"
"Gart","GART","homologene+ensembl",2,"1","one_to_one"
"Gas1","GAS1","homologene+ensembl",2,"1","one_to_one"
"Gas2","GAS2","homologene+ensembl",2,"1","one_to_one"
"Gas2l1","GAS2L1","homologene+ensembl",2,"1","one_to_one"
"Gas2l2","GAS2L2","homologene+ensembl",2,"1","one_to_one"
"Gas2l3","GAS2L3","homologene+ensembl",2,"1","one_to_one"
"Gas6","GAS6","homologene+ensembl",2,"1","one_to_one"
"Gas7","GAS7","homologene+ensembl",2,"1","one_to_one"
"Gas8","GAS8","homologene+ensembl",2,"1","one_to_one"
"Gask1a","GASK1A","homologene",1,"0.8","one_to_one"
"Gask1b","GASK1B","homologene",1,"0.8","one_to_one"
"Gast","GAST","homologene+ensembl",2,"1","one_to_one"
"Gata1","GATA1","homologene+ensembl",2,"1","one_to_one"
"Gata2","GATA2","homologene+ensembl",2,"1","one_to_one"
"Gata3","GATA3","homologene+ensembl",2,"1","one_to_one"
"Gata4","GATA4","homologene+ensembl",2,"1","one_to_one"
"Gata5","GATA5","homologene+ensembl",2,"1","one_to_one"
"Gata6","GATA6","homologene+ensembl",2,"1","one_to_one"
"Gatad1","GATAD1","homologene+ensembl",2,"1","one_to_one"
"Gatad2a","GATAD2A","homologene+ensembl",2,"1","one_to_one"
"Gatad2b","GATAD2B","homologene+ensembl",2,"1","one_to_one"
"Gatb","GATB","homologene+ensembl",2,"1","one_to_one"
"Gatc","GATC","homologene+ensembl",2,"1","one_to_one"
"Gatd1","GATD1","homologene+ensembl",2,"1","one_to_one"
"Gatd3a","GATD3A","homologene",1,"0.8","one_to_many"
"Gatm","GATM","homologene+ensembl",2,"1","one_to_one"
"Gatsl2","CASTOR2","ensembl",1,"0.6","one_to_one"
"Gatsl3","CASTOR1","ensembl",1,"0.6","one_to_one"
"Gba","GBA","homologene+ensembl",2,"1","one_to_one"
"Gba2","GBA2","homologene+ensembl",2,"1","one_to_one"
"Gbe1","GBE1","homologene+ensembl",2,"1","one_to_one"
"Gbf1","GBF1","homologene+ensembl",2,"1","one_to_one"
"Gbgt1","GBGT1","homologene+ensembl",2,"1","one_to_one"
"Gbp10","GBP6","homologene+ensembl",2,"1","one_to_one"
"Gbp11","GBP6","homologene+ensembl",2,"1","one_to_one"
"Gbp2","GBP2","homologene+ensembl",2,"1","one_to_one"
"Gbp2b","GBP3","homologene+ensembl",2,"1","one_to_one"
"Gbp3","GBP4","homologene+ensembl",2,"1","one_to_one"
"Gbp4","GBP6","homologene+ensembl",2,"1","one_to_one"
"Gbp5","GBP5","homologene+ensembl",2,"1","one_to_one"
"Gbp6","GBP6","homologene+ensembl",2,"1","one_to_one"
"Gbp7","GBP7","homologene+ensembl",2,"1","one_to_one"
"Gbp8","GBP6","ensembl",1,"0.6","one_to_one"
"Gbp9","GBP6","homologene+ensembl",2,"1","one_to_one"
"Gbx1","GBX1","homologene+ensembl",2,"1","one_to_one"
"Gbx2","GBX2","homologene+ensembl",2,"1","one_to_one"
"Gc","GC","homologene+ensembl",2,"1","one_to_one"
"Gca","GCA","homologene+ensembl",2,"1","one_to_one"
"Gcat","GCAT","homologene+ensembl",2,"1","one_to_one"
"Gcc1","GCC1","homologene+ensembl",2,"1","one_to_one"
"Gcc2","GCC2","homologene+ensembl",2,"1","one_to_one"
"Gcdh","GCDH","homologene+ensembl",2,"1","one_to_one"
"Gcfc2","GCFC2","homologene+ensembl",2,"1","one_to_one"
"Gcg","GCG","ensembl",1,"0.6","one_to_one"
"Gcgr","GCGR","homologene+ensembl",2,"1","one_to_one"
"Gch1","GCH1","homologene+ensembl",2,"1","one_to_one"
"Gchfr","GCHFR","homologene+ensembl",2,"1","one_to_one"
"Gck","GCK","homologene+ensembl",2,"1","one_to_one"
"Gckr","GCKR","homologene+ensembl",2,"1","one_to_one"
"Gclc","GCLC","homologene+ensembl",2,"1","one_to_one"
"Gclm","GCLM","homologene+ensembl",2,"1","one_to_one"
"Gcm1","GCM1","homologene+ensembl",2,"1","one_to_one"
"Gcm2","GCM2","homologene+ensembl",2,"1","one_to_one"
"Gcn1l1","GCN1","homologene+ensembl",2,"1","one_to_one"
"Gcnt1","GCNT1","homologene+ensembl",2,"1","one_to_one"
"Gcnt2","GCNT2","homologene+ensembl",2,"1","one_to_one"
"Gcnt3","GCNT3","homologene+ensembl",2,"1","one_to_one"
"Gcnt4","GCNT4","homologene+ensembl",2,"1","one_to_one"
"Gcnt7","GCNT7","homologene+ensembl",2,"1","one_to_one"
"Gcsam","GCSAM","homologene+ensembl",2,"1","one_to_one"
"Gcsh","GCSH","homologene+ensembl",2,"1","one_to_one"
"Gda","GDA","homologene+ensembl",2,"1","one_to_one"
"Gdap1","GDAP1","homologene+ensembl",2,"1","one_to_one"
"Gdap1l1","GDAP1L1","homologene+ensembl",2,"1","one_to_one"
"Gdap2","GDAP2","homologene+ensembl",2,"1","one_to_one"
"Gde1","GDE1","homologene+ensembl",2,"1","one_to_one"
"Gdf1","GDF1","homologene+ensembl",2,"1","one_to_one"
"Gdf10","GDF10","homologene+ensembl",2,"1","one_to_one"
"Gdf11","GDF11","homologene+ensembl",2,"1","one_to_one"
"Gdf15","GDF15","homologene+ensembl",2,"1","one_to_one"
"Gdf2","GDF2","homologene+ensembl",2,"1","one_to_one"
"Gdf3","GDF3","homologene+ensembl",2,"1","one_to_one"
"Gdf5","GDF5","homologene+ensembl",2,"1","one_to_one"
"Gdf6","GDF6","homologene+ensembl",2,"1","one_to_one"
"Gdf7","GDF7","homologene+ensembl",2,"1","one_to_one"
"Gdf9","GDF9","homologene+ensembl",2,"1","one_to_one"
"Gdi1","GDI1","homologene+ensembl",2,"1","one_to_one"
"Gdi2","GDI2","homologene+ensembl",2,"1","one_to_one"
"Gdnf","GDNF","homologene+ensembl",2,"1","one_to_one"
"Gdpd1","GDPD1","homologene+ensembl",2,"1","one_to_one"
"Gdpd2","GDPD2","homologene+ensembl",2,"1","one_to_one"
"Gdpd3","GDPD3","homologene+ensembl",2,"1","one_to_one"
"Gdpd4","GDPD4","homologene+ensembl",2,"1","one_to_one"
"Gdpd5","GDPD5","homologene+ensembl",2,"1","one_to_one"
"Gdpgp1","GDPGP1","homologene+ensembl",2,"1","one_to_one"
"Gem","GEM","homologene+ensembl",2,"1","one_to_one"
"Gemin2","GEMIN2","homologene+ensembl",2,"1","one_to_one"
"Gemin4","GEMIN4","homologene+ensembl",2,"1","one_to_one"
"Gemin5","GEMIN5","homologene+ensembl",2,"1","one_to_one"
"Gemin6","GEMIN6","homologene+ensembl",2,"1","one_to_one"
"Gemin6-ps","GEMIN6","homologene+ensembl",2,"1","one_to_one"
"Gemin7","GEMIN7","homologene+ensembl",2,"1","one_to_one"
"Gemin8","GEMIN8","homologene+ensembl",2,"1","one_to_one"
"Gen1","GEN1","homologene+ensembl",2,"1","one_to_one"
"Get4","GET4","homologene+ensembl",2,"1","one_to_one"
"Gfap","GFAP","homologene+ensembl",2,"1","one_to_one"
"Gfer","GFER","homologene+ensembl",2,"1","one_to_one"
"Gfi1","GFI1","homologene+ensembl",2,"1","one_to_one"
"Gfi1b","GFI1B","homologene+ensembl",2,"1","one_to_one"
"Gfm1","GFM1","homologene+ensembl",2,"1","one_to_one"
"Gfm2","GFM2","homologene+ensembl",2,"1","one_to_one"
"Gfod1","GFOD1","homologene+ensembl",2,"1","one_to_one"
"Gfod2","GFOD2","homologene+ensembl",2,"1","one_to_one"
"Gfpt1","GFPT1","homologene+ensembl",2,"1","one_to_one"
"Gfpt2","GFPT2","homologene+ensembl",2,"1","one_to_one"
"Gfra1","GFRA1","homologene+ensembl",2,"1","one_to_one"
"Gfra2","GFRA2","homologene+ensembl",2,"1","one_to_one"
"Gfra3","GFRA3","homologene+ensembl",2,"1","one_to_one"
"Gfra4","GFRA4","homologene+ensembl",2,"1","one_to_one"
"Gfral","GFRAL","homologene+ensembl",2,"1","one_to_one"
"Gfy","GFY","homologene+ensembl",2,"1","one_to_one"
"Gga1","GGA1","homologene+ensembl",2,"1","one_to_one"
"Gga2","GGA2","homologene+ensembl",2,"1","one_to_one"
"Gga3","GGA3","homologene+ensembl",2,"1","one_to_one"
"Ggact","GGACT","homologene+ensembl",2,"1","one_to_one"
"Ggct","GGCT","homologene+ensembl",2,"1","one_to_one"
"Ggcx","GGCX","homologene+ensembl",2,"1","one_to_one"
"Ggh","GGH","homologene+ensembl",2,"1","one_to_one"
"Ggn","GGN","homologene+ensembl",2,"1","one_to_one"
"Ggnbp2","GGNBP2","homologene+ensembl",2,"1","one_to_one"
"Ggps1","GGPS1","homologene+ensembl",2,"1","one_to_one"
"Ggt1","GGT1","homologene+ensembl",2,"1","one_to_one"
"Ggt5","GGT5","homologene+ensembl",2,"1","one_to_one"
"Ggt6","GGT6","homologene+ensembl",2,"1","one_to_one"
"Ggt7","GGT7","homologene+ensembl",2,"1","one_to_one"
"Gh","CSHL1","homologene+ensembl",2,"1","one_to_one"
"Ghdc","GHDC","homologene+ensembl",2,"1","one_to_one"
"Ghitm","GHITM","homologene+ensembl",2,"1","one_to_one"
"Ghr","GHR","homologene+ensembl",2,"1","one_to_one"
"Ghrh","GHRH","homologene+ensembl",2,"1","one_to_one"
"Ghrhr","GHRHR","homologene+ensembl",2,"1","one_to_one"
"Ghrl","GHRL","homologene+ensembl",2,"1","one_to_one"
"Ghsr","GHSR","homologene+ensembl",2,"1","one_to_one"
"Gid4","GID4","homologene+ensembl",2,"1","one_to_one"
"Gid8","GID8","homologene+ensembl",2,"1","one_to_one"
"Gif","GIF","ensembl",1,"0.6","one_to_one"
"Gigyf1","GIGYF1","homologene+ensembl",2,"1","one_to_one"
"Gigyf2","GIGYF2","homologene+ensembl",2,"1","one_to_one"
"Gimap1","GIMAP1","homologene+ensembl",2,"1","one_to_one"
"Gimap3","GIMAP1-GIMAP5","homologene+ensembl",2,"1","one_to_one"
"Gimap4","GIMAP4","homologene+ensembl",2,"1","one_to_one"
"Gimap5","GIMAP1-GIMAP5","homologene+ensembl",2,"1","one_to_one"
"Gimap6","GIMAP6","homologene+ensembl",2,"1","one_to_one"
"Gimap7","GIMAP7","homologene+ensembl",2,"1","one_to_one"
"Gimap8","GIMAP8","homologene+ensembl",2,"1","one_to_one"
"Gimap9","GIMAP7","ensembl",1,"0.6","one_to_one"
"Gimd1","GIMD1","homologene+ensembl",2,"1","one_to_one"
"Gin1","GIN1","homologene+ensembl",2,"1","one_to_one"
"Ginm1","GINM1","homologene+ensembl",2,"1","one_to_one"
"Gins1","GINS1","homologene+ensembl",2,"1","one_to_one"
"Gins2","GINS2","homologene+ensembl",2,"1","one_to_one"
"Gins3","GINS3","homologene+ensembl",2,"1","one_to_one"
"Gins4","GINS4","homologene+ensembl",2,"1","one_to_one"
"Gip","GIP","homologene+ensembl",2,"1","one_to_one"
"Gipc1","GIPC1","homologene+ensembl",2,"1","one_to_one"
"Gipc2","GIPC2","homologene+ensembl",2,"1","one_to_one"
"Gipc3","GIPC3","homologene+ensembl",2,"1","one_to_one"
"Gipr","GIPR","homologene+ensembl",2,"1","one_to_one"
"Git1","GIT1","homologene+ensembl",2,"1","one_to_one"
"Git2","GIT2","homologene+ensembl",2,"1","one_to_one"
"Gja1","GJA1","homologene+ensembl",2,"1","one_to_one"
"Gja10","GJA10","homologene+ensembl",2,"1","one_to_one"
"Gja3","GJA3","homologene+ensembl",2,"1","one_to_one"
"Gja4","GJA4","homologene+ensembl",2,"1","one_to_one"
"Gja5","GJA5","homologene+ensembl",2,"1","one_to_one"
"Gja8","GJA8","homologene+ensembl",2,"1","one_to_one"
"Gjb1","GJB1","homologene+ensembl",2,"1","one_to_one"
"Gjb2","GJB2","homologene+ensembl",2,"1","one_to_one"
"Gjb3","GJB3","homologene+ensembl",2,"1","one_to_one"
"Gjb4","GJB4","homologene+ensembl",2,"1","one_to_one"
"Gjb5","GJB5","homologene+ensembl",2,"1","one_to_one"
"Gjb6","GJB6","homologene+ensembl",2,"1","one_to_one"
"Gjc1","GJC1","homologene+ensembl",2,"1","one_to_one"
"Gjc2","GJC2","homologene+ensembl",2,"1","one_to_one"
"Gjc3","GJC3","homologene+ensembl",2,"1","one_to_one"
"Gjd2","GJD2","homologene+ensembl",2,"1","one_to_one"
"Gjd3","GJD3","homologene+ensembl",2,"1","one_to_one"
"Gjd4","GJD4","homologene+ensembl",2,"1","one_to_one"
"Gje1","GJE1","ensembl",1,"0.6","one_to_one"
"Gk","GK3P","ensembl",1,"0.6","one_to_one"
"Gk2","GK2","homologene+ensembl",2,"1","one_to_one"
"Gk5","GK5","homologene+ensembl",2,"1","one_to_one"
"Gkap1","GKAP1","homologene+ensembl",2,"1","one_to_one"
"Gkn1","GKN1","homologene+ensembl",2,"1","one_to_one"
"Gkn2","GKN2","homologene+ensembl",2,"1","one_to_one"
"Gkn3","GKN3P","ensembl",1,"0.6","one_to_one"
"Gla","GLA","homologene+ensembl",2,"1","one_to_one"
"Glb1","GLB1","homologene+ensembl",2,"1","one_to_one"
"Glb1l","GLB1L","homologene+ensembl",2,"1","one_to_one"
"Glb1l2","GLB1L2","homologene+ensembl",2,"1","one_to_one"
"Glb1l3","GLB1L3","homologene+ensembl",2,"1","one_to_one"
"Glcci1","GLCCI1","homologene+ensembl",2,"1","one_to_one"
"Glce","GLCE","homologene+ensembl",2,"1","one_to_one"
"Gldc","GLDC","homologene+ensembl",2,"1","one_to_one"
"Gldn","GLDN","homologene+ensembl",2,"1","one_to_one"
"Gle1","GLE1","homologene+ensembl",2,"1","one_to_one"
"Glg1","GLG1","homologene+ensembl",2,"1","one_to_one"
"Gli1","GLI1","homologene+ensembl",2,"1","one_to_one"
"Gli2","GLI2","homologene+ensembl",2,"1","one_to_one"
"Gli3","GLI3","homologene+ensembl",2,"1","one_to_one"
"Glipr1","GLIPR1","homologene+ensembl",2,"1","one_to_one"
"Glipr1l1","GLIPR1L1","homologene+ensembl",2,"1","one_to_one"
"Glipr1l2","GLIPR1L2","homologene+ensembl",2,"1","one_to_one"
"Glipr1l3","GLIPR1L1","homologene+ensembl",2,"1","one_to_one"
"Glipr2","GLIPR2","homologene+ensembl",2,"1","one_to_one"
"Glis1","GLIS1","homologene+ensembl",2,"1","one_to_one"
"Glis2","GLIS2","homologene+ensembl",2,"1","one_to_one"
"Glis3","GLIS3","homologene+ensembl",2,"1","one_to_one"
"Glmn","GLMN","homologene+ensembl",2,"1","one_to_one"
"Glmp","GLMP","homologene+ensembl",2,"1","one_to_one"
"Glo1","GLO1","homologene+ensembl",2,"1","one_to_one"
"Glod4","GLOD4","homologene+ensembl",2,"1","one_to_one"
"Glod5","GLOD5","homologene+ensembl",2,"1","one_to_one"
"Glp1r","GLP1R","homologene+ensembl",2,"1","one_to_one"
"Glp2r","GLP2R","homologene+ensembl",2,"1","one_to_one"
"Glra1","GLRA1","homologene+ensembl",2,"1","one_to_one"
"Glra2","GLRA2","homologene+ensembl",2,"1","one_to_one"
"Glra3","GLRA3","homologene+ensembl",2,"1","one_to_one"
"Glra4","GLRA4","homologene+ensembl",2,"1","one_to_one"
"Glrb","GLRB","homologene+ensembl",2,"1","one_to_one"
"Glrx","GLRX","homologene+ensembl",2,"1","one_to_one"
"Glrx2","GLRX2","homologene+ensembl",2,"1","one_to_one"
"Glrx3","GLRX3","homologene+ensembl",2,"1","one_to_one"
"Glrx5","GLRX5","homologene+ensembl",2,"1","one_to_one"
"Gls","GLS","homologene+ensembl",2,"1","one_to_one"
"Gls2","GLS2","homologene+ensembl",2,"1","one_to_one"
"Glt1d1","GLT1D1","homologene+ensembl",2,"1","one_to_one"
"Glt6d1","GLT6D1","homologene+ensembl",2,"1","one_to_one"
"Glt8d1","GLT8D1","homologene+ensembl",2,"1","one_to_one"
"Glt8d2","GLT8D2","homologene+ensembl",2,"1","one_to_one"
