Target_genes	Etv5|Average	SRX3775849|Alveolar_type_II_cells	SRX23761407|Ependymoma	SRX4988100|ES_cells	SRX4988101|ES_cells	SRX4988102|ES_cells	SRX4988103|ES_cells	SRX4988104|ES_cells	SRX4988105|ES_cells	STRING
Rpl29	72.375	448	131	0	0	0	0	0	0	0
Nedd1	72.375	579	0	0	0	0	0	0	0	0
Mtfr1l	72.375	579	0	0	0	0	0	0	0	0
Kif3b	72.375	579	0	0	0	0	0	0	0	0
Dars	72.375	579	0	0	0	0	0	0	0	0
Zfp119b	72.25	578	0	0	0	0	0	0	0	0
Pigo	72.25	454	124	0	0	0	0	0	0	0
2310011J03Rik	72.25	578	0	0	0	0	0	0	0	0
Zscan25	72.125	577	0	0	0	0	0	0	0	0
Rwdd2a	72.125	577	0	0	0	0	0	0	0	0
Pgm3	72.125	577	0	0	0	0	0	0	0	0
Pdap1	72.125	577	0	0	0	0	0	0	0	0
Mrpl15	72.125	577	0	0	0	0	0	0	0	0
Bud31	72.125	577	0	0	0	0	0	0	0	0
Tyw5	72.0	576	0	0	0	0	0	0	0	0
Serpinb6a	72.0	576	0	0	0	0	0	0	0	0
Ripk1	72.0	576	0	0	0	0	0	0	0	0
Maip1	72.0	576	0	0	0	0	0	0	0	0
Lrp2	72.0	576	0	0	0	0	0	0	0	0
Lap3	72.0	576	0	0	0	0	0	0	0	0
Nab2	71.875	575	0	0	0	0	0	0	0	0
Cpsf1	71.875	475	100	0	0	0	0	0	0	0
Atp2c1	71.875	575	0	0	0	0	0	0	0	0
Snx16	71.75	574	0	0	0	0	0	0	0	0
Nfkbia	71.75	574	0	0	0	0	0	0	0	0
Itfg2	71.75	574	0	0	0	0	0	0	0	0
Desi2	71.75	574	0	0	0	0	0	0	0	0
Atp6v1c1	71.75	574	0	0	0	0	0	0	0	0
Ubr7	71.625	573	0	0	0	0	0	0	0	0
Rps19	71.625	573	0	0	0	0	0	0	0	0
Gon7	71.625	573	0	0	0	0	0	0	0	0
Gm20604	71.625	573	0	0	0	0	0	0	0	0
Xrcc4	71.5	572	0	0	0	0	0	0	0	0
Tmem167	71.5	572	0	0	0	0	0	0	0	0
Tmem121b	71.5	572	0	0	0	0	0	0	0	0
Dhx8	71.5	444	128	0	0	0	0	0	0	0
Arhgap11a	71.5	426	146	0	0	0	0	0	0	0
Tatdn3	71.375	459	112	0	0	0	0	0	0	0
Serpini1	71.375	429	142	0	0	0	0	0	0	0
Pdcd10	71.375	429	142	0	0	0	0	0	0	0
Nsl1	71.375	459	112	0	0	0	0	0	0	0
Cct2	71.375	571	0	0	0	0	0	0	0	0
Ube2g2	71.25	570	0	0	0	0	0	0	0	0
Ttc32	71.25	436	134	0	0	0	0	0	0	0
Slc35c1	71.25	488	82	0	0	0	0	0	0	0
Rab24	71.25	570	0	0	0	0	0	0	0	0
Prelid1	71.25	570	0	0	0	0	0	0	0	0
Med7	71.25	405	165	0	0	0	0	0	0	0
Hif1an	71.25	570	0	0	0	0	0	0	0	0
Rai14	71.125	569	0	0	0	0	0	0	0	0
Ddx46	71.125	323	246	0	0	0	0	0	0	0
Tomm34	71.0	568	0	0	0	0	0	0	0	0
Stk4	71.0	568	0	0	0	0	0	0	0	0
Cstf2	71.0	568	0	0	0	0	0	0	0	0
Zfp143	70.875	567	0	0	0	0	0	0	0	0
Yipf4	70.875	567	0	0	0	0	0	0	0	0
Wdr35	70.875	567	0	0	0	0	0	0	0	0
Rps21	70.875	567	0	0	0	0	0	0	0	0
Romo1	70.875	567	0	0	0	0	0	0	0	0
Prkar1b	70.875	567	0	0	0	0	0	0	0	0
Nt5m	70.875	567	0	0	0	0	0	0	0	0
Nfs1	70.875	567	0	0	0	0	0	0	0	0
Fam136a	70.875	567	0	0	0	0	0	0	0	0
Dnaaf5	70.875	567	0	0	0	0	0	0	0	0
Parp8	70.75	566	0	0	0	0	0	0	0	0
Epb41l1	70.75	566	0	0	0	0	0	0	0	0
Rnf14	70.625	444	121	0	0	0	0	0	0	0
R3hdm2	70.625	565	0	0	0	0	0	0	0	0
Pkm	70.625	565	0	0	0	0	0	0	0	0
Zfand6	70.5	564	0	0	0	0	0	0	0	0
Ywhae	70.5	564	0	0	0	0	0	0	0	0
Nyx	70.5	471	93	0	0	0	0	0	0	0
Dtd1	70.5	564	0	0	0	0	0	0	0	0
Zmat3	70.375	563	0	0	0	0	0	0	0	0
Vps52	70.375	406	157	0	0	0	0	0	0	0
Usp16	70.375	563	0	0	0	0	0	0	0	0
Tubg1	70.375	563	0	0	0	0	0	0	0	0
Slc37a3	70.375	446	117	0	0	0	0	0	0	0
Rps18	70.375	406	157	0	0	0	0	0	0	0
Retreg3	70.375	563	0	0	0	0	0	0	0	0
Rab19	70.375	446	117	0	0	0	0	0	0	0
Nudt15	70.375	440	123	0	0	0	0	0	0	0
Mrps15	70.375	470	93	0	0	0	0	0	0	0
B3galt4	70.375	406	157	0	0	0	0	0	0	0
Zfp64	70.25	360	202	0	0	0	0	0	0	0
Rpl22l1	70.25	562	0	0	0	0	0	0	0	0
Atp6v1g1	70.25	562	0	0	0	0	0	0	0	0
Tango2	70.125	561	0	0	0	0	0	0	0	0
Sphk2	70.125	333	228	0	0	0	0	0	0	0
Rpl18	70.125	333	228	0	0	0	0	0	0	0
Lrrc61	70.125	561	0	0	0	0	0	0	0	0
Fam83e	70.125	333	228	0	0	0	0	0	0	0
Clba1	70.125	561	0	0	0	0	0	0	0	0
Arvcf	70.125	561	0	0	0	0	0	0	0	0
Vmn1r60	70.0	0	0	0	0	175	84	110	191	0
Tirap	70.0	560	0	0	0	0	0	0	0	0
Rps20	70.0	347	213	0	0	0	0	0	0	0
Kidins220	70.0	126	0	0	0	209	0	135	90	0
Fbxl4	70.0	560	0	0	0	0	0	0	0	0
Ankrd17	70.0	560	0	0	0	0	0	0	0	0
2310057M21Rik	70.0	560	0	0	0	0	0	0	0	0
Yipf6	69.875	559	0	0	0	0	0	0	0	0
Ubxn2b	69.875	559	0	0	0	0	0	0	0	0
Tfb2m	69.875	559	0	0	0	0	0	0	0	0
Slc25a1	69.875	559	0	0	0	0	0	0	0	0
Rap1gap	69.875	559	0	0	0	0	0	0	0	0
Mgat1	69.875	559	0	0	0	0	0	0	0	0
Cnst	69.875	559	0	0	0	0	0	0	0	0
Cdkl2	69.875	559	0	0	0	0	0	0	0	0
Xiap	69.75	558	0	0	0	0	0	0	0	0
Rabggta	69.75	460	98	0	0	0	0	0	0	0
Polr2d	69.75	558	0	0	0	0	0	0	0	0
Mga	69.75	452	106	0	0	0	0	0	0	0
Fam168a	69.75	380	178	0	0	0	0	0	0	0
Eno1	69.75	558	0	0	0	0	0	0	0	0
Zfp148	69.625	557	0	0	0	0	0	0	0	0
Tmem170b	69.625	557	0	0	0	0	0	0	0	0
Tbc1d20	69.625	557	0	0	0	0	0	0	0	0
Stk35	69.625	557	0	0	0	0	0	0	0	0
Adgrg1	69.625	557	0	0	0	0	0	0	0	0
Ykt6	69.5	556	0	0	0	0	0	0	0	0
Tfpt	69.5	415	141	0	0	0	0	0	0	0
Prpf31	69.5	415	141	0	0	0	0	0	0	0
Ier2	69.5	556	0	0	0	0	0	0	0	0
Zfpl1	69.375	555	0	0	0	0	0	0	0	0
Smim11	69.375	420	135	0	0	0	0	0	0	0
Ptpa	69.375	555	0	0	0	0	0	0	0	0
Hsp90aa1	69.375	555	0	0	0	0	0	0	0	0
Gnai3	69.375	375	180	0	0	0	0	0	0	0
Crat	69.375	555	0	0	0	0	0	0	0	0
Cdca5	69.375	555	0	0	0	0	0	0	0	0
Nop14	69.25	345	209	0	0	0	0	0	0	0
Grk4	69.25	345	209	0	0	0	0	0	0	0
Gdpgp1	69.25	554	0	0	0	0	0	0	0	0
Cib1	69.25	554	0	0	0	0	0	0	0	0
Trir	69.125	553	0	0	0	0	0	0	0	0
Tdg	69.125	553	0	0	0	0	0	0	0	0
Get3	69.125	553	0	0	0	0	0	0	0	0
Gatad2a	69.125	553	0	0	0	0	0	0	0	0
Clasp1	69.125	389	164	0	0	0	0	0	0	0
Cfap36	69.125	553	0	0	0	0	0	0	0	0
Ripk4	69.0	552	0	0	0	0	0	0	0	0
Itpa	69.0	399	153	0	0	0	0	0	0	0
Hrc	69.0	552	0	0	0	0	0	0	0	0
Etfrf1	69.0	552	0	0	0	0	0	0	0	0
Edem3	69.0	552	0	0	0	0	0	0	0	0
Ddrgk1	69.0	399	153	0	0	0	0	0	0	0
Casc1	69.0	552	0	0	0	0	0	0	0	0
Srsf5	68.875	551	0	0	0	0	0	0	0	0
Ncstn	68.875	444	107	0	0	0	0	0	0	0
Ncoa2	68.875	551	0	0	0	0	0	0	0	0
Ints13	68.875	551	0	0	0	0	0	0	0	0
Fgfr1op2	68.875	551	0	0	0	0	0	0	0	0
Copa	68.875	444	107	0	0	0	0	0	0	0
Zfp654	68.75	550	0	0	0	0	0	0	0	0
Tbrg1	68.75	362	188	0	0	0	0	0	0	0
Stk16	68.75	550	0	0	0	0	0	0	0	0
Glb1l	68.75	550	0	0	0	0	0	0	0	0
Eif5a	68.75	550	0	0	0	0	0	0	0	0
Cggbp1	68.75	550	0	0	0	0	0	0	0	0
Arf1	68.75	550	0	0	0	0	0	0	0	0
Yme1l1	68.625	549	0	0	0	0	0	0	0	0
Tmem30a	68.625	549	0	0	0	0	0	0	0	0
Tmco1	68.625	549	0	0	0	0	0	0	0	0
Mastl	68.625	549	0	0	0	0	0	0	0	0
Pak1ip1	68.5	548	0	0	0	0	0	0	0	0
Nsfl1c	68.5	548	0	0	0	0	0	0	0	0
Mllt1	68.5	548	0	0	0	0	0	0	0	0
Zfp946	68.375	547	0	0	0	0	0	0	0	0
Ube2e3	68.375	547	0	0	0	0	0	0	0	0
Imp3	68.375	227	320	0	0	0	0	0	0	0
Hpf1	68.375	547	0	0	0	0	0	0	0	0
Spata2	68.25	546	0	0	0	0	0	0	0	0
Rnf114	68.25	546	0	0	0	0	0	0	0	0
Inafm2	68.25	546	0	0	0	0	0	0	0	0
BC031181	68.25	546	0	0	0	0	0	0	0	0
Rnf214	68.125	545	0	0	0	0	0	0	0	0
Pcsk7	68.125	545	0	0	0	0	0	0	0	0
Med4	68.125	545	0	0	0	0	0	0	0	0
Tmem80	68.0	544	0	0	0	0	0	0	0	0
Rsph14	68.0	544	0	0	0	0	0	0	0	0
Rab36	68.0	544	0	0	0	0	0	0	0	0
Plrg1	68.0	544	0	0	0	0	0	0	0	0
Nup214	68.0	544	0	0	0	0	0	0	0	0
Minpp1	68.0	544	0	0	0	0	0	0	0	0
Deaf1	68.0	544	0	0	0	0	0	0	0	0
Cox18	68.0	414	130	0	0	0	0	0	0	0
Brf1	67.875	543	0	0	0	0	0	0	0	0
Zmym6	67.75	542	0	0	0	0	0	0	0	0
Tent4a	67.75	542	0	0	0	0	0	0	0	0
Tbc1d30	67.75	542	0	0	0	0	0	0	0	0
Cfap126	67.75	408	134	0	0	0	0	0	0	0
Ccdc124	67.75	542	0	0	0	0	0	0	0	0
Snx1	67.625	541	0	0	0	0	0	0	0	0
Ppp1r9b	67.625	399	142	0	0	0	0	0	0	0
Grk5	67.625	541	0	0	0	0	0	0	0	0
Ciao2a	67.625	541	0	0	0	0	0	0	0	0
Spice1	67.5	540	0	0	0	0	0	0	0	0
Rheb	67.5	540	0	0	0	0	0	0	0	0
Phospho2	67.5	540	0	0	0	0	0	0	0	0
Nt5dc1	67.5	540	0	0	0	0	0	0	0	0
Ndufb5	67.5	323	217	0	0	0	0	0	0	0
Mrpl47	67.5	323	217	0	0	0	0	0	0	0
Ccdc173	67.5	540	0	0	0	0	0	0	0	0
Wapl	67.375	539	0	0	0	0	0	0	0	0
Plekhg2	67.375	539	0	0	0	0	0	0	0	0
Pet117	67.375	539	0	0	0	0	0	0	0	0
Nrbp1	67.375	539	0	0	0	0	0	0	0	0
Mettl8	67.375	393	146	0	0	0	0	0	0	0
Kat14	67.375	539	0	0	0	0	0	0	0	0
Hs3st3a1	67.375	539	0	0	0	0	0	0	0	0
Dnajc10	67.375	539	0	0	0	0	0	0	0	0
Dcaf17	67.375	393	146	0	0	0	0	0	0	0
A130010J15Rik	67.375	539	0	0	0	0	0	0	0	0
Slx1b	67.25	538	0	0	0	0	0	0	0	0
Setd4	67.25	538	0	0	0	0	0	0	0	0
Mccc1	67.25	398	140	0	0	0	0	0	0	0
Churc1	67.25	538	0	0	0	0	0	0	0	0
Cbr1	67.25	538	0	0	0	0	0	0	0	0
Bola2	67.25	538	0	0	0	0	0	0	0	0
Pusl1	67.125	537	0	0	0	0	0	0	0	0
Otud6b	67.125	537	0	0	0	0	0	0	0	0
Leng8	67.125	300	237	0	0	0	0	0	0	0
Ect2	67.125	407	130	0	0	0	0	0	0	0
Acap3	67.125	537	0	0	0	0	0	0	0	0
Wdr41	67.0	536	0	0	0	0	0	0	0	0
Tmf1	67.0	536	0	0	0	0	0	0	0	0
Sh3d19	67.0	536	0	0	0	0	0	0	0	0
Otud4	67.0	536	0	0	0	0	0	0	0	0
Naca	67.0	536	0	0	0	0	0	0	0	0
Mrpl2	67.0	463	73	0	0	0	0	0	0	0
Klc4	67.0	463	73	0	0	0	0	0	0	0
Gmeb2	67.0	536	0	0	0	0	0	0	0	0
Fosl2	67.0	536	0	0	0	0	0	0	0	0
Cul7	67.0	463	73	0	0	0	0	0	0	0
Commd1	67.0	383	153	0	0	0	0	0	0	0
Cdc42ep4	67.0	536	0	0	0	0	0	0	0	0
Bcl2l11	67.0	536	0	0	0	0	0	0	0	0
Vdac1	66.875	438	97	0	0	0	0	0	0	0
Pold1	66.875	535	0	0	0	0	0	0	0	0
Mtfr2	66.875	535	0	0	0	0	0	0	0	0
Heatr1	66.875	453	82	0	0	0	0	0	0	0
Zfp511	66.75	534	0	0	0	0	0	0	0	0
Vps4b	66.75	534	0	0	0	0	0	0	0	0
Tubgcp2	66.75	534	0	0	0	0	0	0	0	0
Napg	66.75	284	250	0	0	0	0	0	0	0
Leng9	66.75	435	99	0	0	0	0	0	0	0
Golm1	66.75	534	0	0	0	0	0	0	0	0
Anp32b	66.75	534	0	0	0	0	0	0	0	0
Zfp800	66.625	533	0	0	0	0	0	0	0	0
Asxl2	66.625	533	0	0	0	0	0	0	0	0
Tsr1	66.5	451	81	0	0	0	0	0	0	0
Surf4	66.5	532	0	0	0	0	0	0	0	0
Stkld1	66.5	532	0	0	0	0	0	0	0	0
Sgsm2	66.5	451	81	0	0	0	0	0	0	0
Saxo2	66.5	532	0	0	0	0	0	0	0	0
Rcor1	66.5	393	139	0	0	0	0	0	0	0
Rassf5	66.5	532	0	0	0	0	0	0	0	0
Pogk	66.5	532	0	0	0	0	0	0	0	0
Nabp2	66.5	422	110	0	0	0	0	0	0	0
Efl1	66.5	532	0	0	0	0	0	0	0	0
Echdc1	66.5	532	0	0	0	0	0	0	0	0
Cd163l1	66.5	532	0	0	0	0	0	0	0	0
Ttpal	66.375	531	0	0	0	0	0	0	0	0
Mysm1	66.375	531	0	0	0	0	0	0	0	0
Eml2	66.375	531	0	0	0	0	0	0	0	0
Ralgapb	66.25	530	0	0	0	0	0	0	0	0
Parn	66.25	530	0	0	0	0	0	0	0	0
Bfar	66.25	530	0	0	0	0	0	0	0	0
Gpsm1	66.125	150	379	0	0	0	0	0	0	0
Ccar2	66.125	435	94	0	0	0	0	0	0	0
Arid1a	66.125	395	134	0	0	0	0	0	0	0
Ltn1	66.0	528	0	0	0	0	0	0	0	0
Ggact	66.0	528	0	0	0	0	0	0	0	0
Adck2	66.0	528	0	0	0	0	0	0	0	0
Gins4	65.875	527	0	0	0	0	0	0	0	0
Stk11ip	65.75	334	192	0	0	0	0	0	0	0
Snx17	65.75	327	199	0	0	0	0	0	0	0
Mnt	65.75	395	131	0	0	0	0	0	0	0
Mis18bp1	65.75	526	0	0	0	0	0	0	0	0
Llph	65.75	526	0	0	0	0	0	0	0	0
Ints12	65.75	401	125	0	0	0	0	0	0	0
Gstcd	65.75	401	125	0	0	0	0	0	0	0
Eif2b4	65.75	327	199	0	0	0	0	0	0	0
Dhx33	65.75	526	0	0	0	0	0	0	0	0
Tymp	65.625	451	74	0	0	0	0	0	0	0
Tdp1	65.625	525	0	0	0	0	0	0	0	0
Tab1	65.625	525	0	0	0	0	0	0	0	0
Sco2	65.625	451	74	0	0	0	0	0	0	0
Eri1	65.625	525	0	0	0	0	0	0	0	0
Efcab11	65.625	525	0	0	0	0	0	0	0	0
Dusp11	65.625	396	129	0	0	0	0	0	0	0
Znhit2	65.5	524	0	0	0	0	0	0	0	0
Rrbp1	65.5	524	0	0	0	0	0	0	0	0
Pde8a	65.5	524	0	0	0	0	0	0	0	0
Mrpl49	65.5	524	0	0	0	0	0	0	0	0
Fau	65.5	524	0	0	0	0	0	0	0	0
Poldip3	65.375	523	0	0	0	0	0	0	0	0
Nudcd1	65.375	523	0	0	0	0	0	0	0	0
Eny2	65.375	523	0	0	0	0	0	0	0	0
Ccdc174	65.375	408	115	0	0	0	0	0	0	0
Zscan12	65.25	410	112	0	0	0	0	0	0	0
Ttc1	65.25	522	0	0	0	0	0	0	0	0
Rhot2	65.25	522	0	0	0	0	0	0	0	0
Noc2l	65.25	522	0	0	0	0	0	0	0	0
Klhl17	65.25	522	0	0	0	0	0	0	0	0
Haus1	65.25	522	0	0	0	0	0	0	0	0
Eprs	65.25	522	0	0	0	0	0	0	0	0
Commd6	65.25	522	0	0	0	0	0	0	0	0
Utp4	65.125	521	0	0	0	0	0	0	0	0
Sigmar1	65.125	521	0	0	0	0	0	0	0	0
Ninj1	65.125	521	0	0	0	0	0	0	0	0
Las1l	65.125	247	274	0	0	0	0	0	0	0
H4c9	65.125	269	252	0	0	0	0	0	0	0
H2bc11	65.125	269	252	0	0	0	0	0	0	0
H2ac11	65.125	269	252	0	0	0	0	0	0	0
Derpc	65.125	521	0	0	0	0	0	0	0	0
Chtf8	65.125	521	0	0	0	0	0	0	0	0
Cers2	65.125	395	126	0	0	0	0	0	0	0
Apc	65.125	521	0	0	0	0	0	0	0	0
Anxa9	65.125	395	126	0	0	0	0	0	0	0
1810058I24Rik	65.125	521	0	0	0	0	0	0	0	0
Zcchc7	65.0	520	0	0	0	0	0	0	0	0
Snx4	65.0	520	0	0	0	0	0	0	0	0
Slc39a7	65.0	520	0	0	0	0	0	0	0	0
Rxrb	65.0	520	0	0	0	0	0	0	0	0
Rab28	65.0	520	0	0	0	0	0	0	0	0
Phlda2	65.0	520	0	0	0	0	0	0	0	0
H2-Ke6	65.0	520	0	0	0	0	0	0	0	0
Gon4l	65.0	520	0	0	0	0	0	0	0	0
Cpsf6	65.0	520	0	0	0	0	0	0	0	0
Fubp1	64.875	519	0	0	0	0	0	0	0	0
Dnajb4	64.875	519	0	0	0	0	0	0	0	0
Bicdl1	64.875	519	0	0	0	0	0	0	0	0
Smarce1	64.75	518	0	0	0	0	0	0	0	0
Plekha8	64.75	518	0	0	0	0	0	0	0	0
Lipt1	64.75	518	0	0	0	0	0	0	0	0
Fkbp14	64.75	518	0	0	0	0	0	0	0	0
Donson	64.75	518	0	0	0	0	0	0	0	0
Dhrs11	64.75	518	0	0	0	0	0	0	0	0
Cox10	64.75	518	0	0	0	0	0	0	0	0
Zfp213	64.625	517	0	0	0	0	0	0	0	0
Zc3h7a	64.625	517	0	0	0	0	0	0	0	0
Selenos	64.625	517	0	0	0	0	0	0	0	0
Nup160	64.625	517	0	0	0	0	0	0	0	0
Kpnb1	64.625	517	0	0	0	0	0	0	0	0
Fdxacb1	64.625	517	0	0	0	0	0	0	0	0
Dnajc24	64.625	323	194	0	0	0	0	0	0	0
1110032A03Rik	64.625	517	0	0	0	0	0	0	0	0
Nckap5l	64.5	516	0	0	0	0	0	0	0	0
Mrps18a	64.5	395	121	0	0	0	0	0	0	0
Maea	64.5	516	0	0	0	0	0	0	0	0
Hgs	64.5	516	0	0	0	0	0	0	0	0
Egr2	64.5	516	0	0	0	0	0	0	0	0
Arl16	64.5	516	0	0	0	0	0	0	0	0
Saal1	64.375	515	0	0	0	0	0	0	0	0
Saa3	64.375	515	0	0	0	0	0	0	0	0
Mtmr4	64.375	515	0	0	0	0	0	0	0	0
Perp	64.25	514	0	0	0	0	0	0	0	0
Memo1	64.25	514	0	0	0	0	0	0	0	0
Lrrc24	64.25	424	90	0	0	0	0	0	0	0
Kcmf1	64.25	514	0	0	0	0	0	0	0	0
Ints3	64.25	514	0	0	0	0	0	0	0	0
C030006K11Rik	64.25	424	90	0	0	0	0	0	0	0
4921507P07Rik	64.25	514	0	0	0	0	0	0	0	0
Pacs2	64.125	513	0	0	0	0	0	0	0	0
Btg3	64.125	513	0	0	0	0	0	0	0	0
Aak1	64.125	513	0	0	0	0	0	0	0	0
Tbce	64.0	396	116	0	0	0	0	0	0	0
Rrp9	64.0	512	0	0	0	0	0	0	0	0
Parp3	64.0	512	0	0	0	0	0	0	0	0
Papola	64.0	512	0	0	0	0	0	0	0	0
Opa1	64.0	260	252	0	0	0	0	0	0	0
Nipsnap2	64.0	512	0	0	0	0	0	0	0	0
Mcm6	64.0	512	0	0	0	0	0	0	0	0
Gstp2	64.0	265	247	0	0	0	0	0	0	0
Cfap77	64.0	512	0	0	0	0	0	0	0	0
Zzef1	63.875	389	122	0	0	0	0	0	0	0
Ubl3	63.875	511	0	0	0	0	0	0	0	0
St14	63.875	511	0	0	0	0	0	0	0	0
Rbbp6	63.875	511	0	0	0	0	0	0	0	0
Klf3	63.875	299	212	0	0	0	0	0	0	0
Cyb5d2	63.875	389	122	0	0	0	0	0	0	0
Pitpnm1	63.75	510	0	0	0	0	0	0	0	0
Med30	63.75	510	0	0	0	0	0	0	0	0
G2e3	63.75	510	0	0	0	0	0	0	0	0
Cdk2ap2	63.75	510	0	0	0	0	0	0	0	0
Uck1	63.625	509	0	0	0	0	0	0	0	0
Tfrc	63.625	509	0	0	0	0	0	0	0	0
H2az2	63.625	509	0	0	0	0	0	0	0	0
Mrps23	63.5	377	131	0	0	0	0	0	0	0
Faf2	63.5	508	0	0	0	0	0	0	0	0
Elk4	63.5	508	0	0	0	0	0	0	0	0
Dusp1	63.5	508	0	0	0	0	0	0	0	0
Snip1	63.375	507	0	0	0	0	0	0	0	0
Rspry1	63.375	507	0	0	0	0	0	0	0	0
Psme3ip1	63.375	507	0	0	0	0	0	0	0	0
Dnali1	63.375	507	0	0	0	0	0	0	0	0
Ctnna3	63.375	507	0	0	0	0	0	0	0	0
Trrap	63.25	427	79	0	0	0	0	0	0	0
Pggt1b	63.25	506	0	0	0	0	0	0	0	0
Atl3	63.25	506	0	0	0	0	0	0	0	0
Txnl1	63.125	505	0	0	0	0	0	0	0	0
Med18	63.125	505	0	0	0	0	0	0	0	0
H2bc6	63.125	505	0	0	0	0	0	0	0	0
H1f4	63.125	505	0	0	0	0	0	0	0	0
Fam234a	63.125	505	0	0	0	0	0	0	0	0
Elovl3	63.125	505	0	0	0	0	0	0	0	0
Stambpl1	63.0	504	0	0	0	0	0	0	0	0
Smg8	63.0	390	114	0	0	0	0	0	0	0
Phf5a	63.0	272	232	0	0	0	0	0	0	0
Osbpl8	63.0	504	0	0	0	0	0	0	0	0
Epha2	63.0	504	0	0	0	0	0	0	0	0
Ddx19b	63.0	414	90	0	0	0	0	0	0	0
Coa4	63.0	504	0	0	0	0	0	0	0	0
Arid2	63.0	504	0	0	0	0	0	0	0	0
Aco2	63.0	272	232	0	0	0	0	0	0	0
Trip13	62.875	503	0	0	0	0	0	0	0	0
Snrpg	62.875	419	84	0	0	0	0	0	0	0
Scamp2	62.875	503	0	0	0	0	0	0	0	0
Myo1c	62.875	503	0	0	0	0	0	0	0	0
Hk2	62.875	503	0	0	0	0	0	0	0	0
Gpatch8	62.875	503	0	0	0	0	0	0	0	0
Brd9	62.875	503	0	0	0	0	0	0	0	0
Ankle2	62.875	392	111	0	0	0	0	0	0	0
Tinf2	62.75	502	0	0	0	0	0	0	0	0
Map3k2	62.75	502	0	0	0	0	0	0	0	0
Fer	62.75	502	0	0	0	0	0	0	0	0
Dnaja4	62.75	502	0	0	0	0	0	0	0	0
Srfbp1	62.625	501	0	0	0	0	0	0	0	0
Slc25a16	62.625	501	0	0	0	0	0	0	0	0
Mapk8ip1	62.625	501	0	0	0	0	0	0	0	0
Lekr1	62.625	501	0	0	0	0	0	0	0	0
Krba1	62.625	501	0	0	0	0	0	0	0	0
Gnpnat1	62.625	501	0	0	0	0	0	0	0	0
Dnajb9	62.625	501	0	0	0	0	0	0	0	0
Spata6	62.5	500	0	0	0	0	0	0	0	0
Psme3	62.5	500	0	0	0	0	0	0	0	0
Klhl9	62.5	500	0	0	0	0	0	0	0	0
Kctd2	62.5	500	0	0	0	0	0	0	0	0
Chmp6	62.5	386	114	0	0	0	0	0	0	0
Bloc1s2	62.5	500	0	0	0	0	0	0	0	0
Atp5h	62.5	500	0	0	0	0	0	0	0	0
Acin1	62.5	500	0	0	0	0	0	0	0	0
1700123O20Rik	62.5	500	0	0	0	0	0	0	0	0
Zcrb1	62.375	499	0	0	0	0	0	0	0	0
Ubxn4	62.375	316	183	0	0	0	0	0	0	0
Pphln1	62.375	499	0	0	0	0	0	0	0	0
Cog2	62.375	499	0	0	0	0	0	0	0	0
Wdr3	62.25	498	0	0	0	0	0	0	0	0
Ppdpf	62.25	498	0	0	0	0	0	0	0	0
Mvb12a	62.25	498	0	0	0	0	0	0	0	0
Gxylt1	62.25	498	0	0	0	0	0	0	0	0
Gabarapl2	62.25	498	0	0	0	0	0	0	0	0
Aktip	62.25	498	0	0	0	0	0	0	0	0
Trib1	62.125	497	0	0	0	0	0	0	0	0
Shld1	62.125	497	0	0	0	0	0	0	0	0
Tagln2	62.0	496	0	0	0	0	0	0	0	0
Rasa1	62.0	496	0	0	0	0	0	0	0	0
Eif2b2	62.0	496	0	0	0	0	0	0	0	0
Pomt2	61.875	495	0	0	0	0	0	0	0	0
Gstz1	61.875	495	0	0	0	0	0	0	0	0
Epg5	61.875	301	194	0	0	0	0	0	0	0
Zfp383	61.75	494	0	0	0	0	0	0	0	0
Zfp27	61.75	494	0	0	0	0	0	0	0	0
Qsox1	61.75	494	0	0	0	0	0	0	0	0
Farsa	61.75	331	163	0	0	0	0	0	0	0
Wac	61.625	493	0	0	0	0	0	0	0	0
Srp9	61.625	493	0	0	0	0	0	0	0	0
Idnk	61.625	493	0	0	0	0	0	0	0	0
Dazap2	61.625	493	0	0	0	0	0	0	0	0
Cox5a	61.625	493	0	0	0	0	0	0	0	0
Scyl2	61.5	492	0	0	0	0	0	0	0	0
Cxadr	61.5	492	0	0	0	0	0	0	0	0
Ccdc181	61.5	323	169	0	0	0	0	0	0	0
Bmpr1a	61.5	492	0	0	0	0	0	0	0	0
Trmo	61.375	491	0	0	0	0	0	0	0	0
Ssu72	61.375	491	0	0	0	0	0	0	0	0
Pou2f1	61.375	491	0	0	0	0	0	0	0	0
Marchf8	61.375	491	0	0	0	0	0	0	0	0
Map4k4	61.375	362	129	0	0	0	0	0	0	0
Mad2l1	61.375	491	0	0	0	0	0	0	0	0
Kxd1	61.375	491	0	0	0	0	0	0	0	0
Gtf2e2	61.375	491	0	0	0	0	0	0	0	0
Fkbp8	61.375	491	0	0	0	0	0	0	0	0
Paip2	61.25	378	112	0	0	0	0	0	0	0
Lrp6	61.25	490	0	0	0	0	0	0	0	0
Zfp513	61.125	489	0	0	0	0	0	0	0	0
Tmem120b	61.125	489	0	0	0	0	0	0	0	0
Tcof1	61.125	489	0	0	0	0	0	0	0	0
Rad23a	61.125	489	0	0	0	0	0	0	0	0
Lrriq3	61.125	489	0	0	0	0	0	0	0	0
Ifitm3	61.125	0	489	0	0	0	0	0	0	0
Fpgt	61.125	489	0	0	0	0	0	0	0	0
