Target_genes	Bcl6|Average	SRX094460|Liver	SRX094461|Liver	SRX094462|Liver	SRX094463|Liver	SRX094464|Liver	SRX094465|Liver	SRX094466|Liver	SRX016344|Macrophages	SRX028980|Macrophages	SRX028981|Macrophages	SRX112905|Macrophages	SRX6095747|mESC_derived_neural_cells	SRX6095749|mESC_derived_neural_cells	SRX6095751|mESC_derived_neural_cells	ERX383750|Pancreas	ERX383751|Pancreas	SRX1158860|Tfh	SRX353402|Th9	SRX353403|Th9	SRX1158861|Unclassified	STRING
Dok5	15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	90	0
Cd4	15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	110	0
Atp6v0a2	15.1	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0
Sec24b	15.05	0	185	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0
Rpl24	15.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	131	0
Tead3	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	98	0
Slc5a4b	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0
Septin14	15.0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0
Pth1r	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	110	0
Mrpl53	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0
Hmgb1	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	170	0
Gtpbp10	15.0	135	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap6	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	122	0
Crym	15.0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0
Chia1	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	122	0
Ccdc142	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0
Abca14	15.0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0
Zfp7	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	142	0
Ufc1	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	126	0
Tmpo	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0
Teddm3	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	135	0
Taf1d	14.95	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Srek1	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	135	0
Rcan2	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	110	0
Prss34	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0
Nt5c1a	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	135	0
Mtr	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	188	0
Krcc1	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	135	0
Klf9	14.95	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0
Hadh	14.95	184	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam214a	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	135	0
Clec2i	14.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	135	0
4931406C07Rik	14.95	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Zmynd10	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	161	0
Zfp759	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	135	0
Tmx4	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	148	0
Tmcc1	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	174	0
Rfwd3	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	139	0
Polr1e	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	161	0
Nprl2	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	161	0
Niban2	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	152	0
Nceh1	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	148	0
Hccs	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	148	0
Gm15246	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	148	0
Gbp5	14.9	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0
Dmd	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	148	0
Dctpp1	14.9	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0
Dclre1c	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	148	0
Cyb561d2	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	161	0
Zfp12	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	148	0
Zc3h3	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	121	0
Tmem177	14.85	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Tcf23	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	110	0
Tbcc	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	144	0
Srprb	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	170	0
Smlr1	14.85	170	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Siah2	14.85	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0
Rbm24	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Olfr874	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Olfr237	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Npy1r	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Khsrp	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	170	0	0
Kcnv2	14.85	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fhod3	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Dpp10	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Ctla2a	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Csta2	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Akap10	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Ak5	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Adap2	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	128	0
9330182O14Rik	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0
Tmem38b	14.8	89	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptk7	14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	189	0	0	0	0
Nodal	14.8	75	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0
Map1lc3b	14.8	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Gpr4	14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0
Dct	14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	161	0
Dcaf15	14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	126	0	0
Cyp24a1	14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	87	0
Chd1	14.8	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0
Cct5	14.8	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0
Atpsckmt	14.8	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0
1700012P22Rik	14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	148	0
Zscan21	14.75	151	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ythdc1	14.75	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0
Tnks1bp1	14.75	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0
Necab3	14.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	92	0
Naa60	14.75	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0
Lsm4	14.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	103	0	0
Lipa	14.75	182	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt18	14.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	161	0
Fkbp5	14.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	127	0
Eaf2	14.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	135	0
Csf2ra	14.75	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	118	0	0	0	0
Cfap126	14.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	118	0
Alg9	14.75	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Txnip	14.7	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Them4	14.7	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0
Ckap5	14.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	130	0
Ccdc77	14.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	145	0
Mapre3	14.65	121	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lamc1	14.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0
Il15	14.65	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0
Fam222a	14.65	138	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ephx2	14.65	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0
Dnah2	14.65	137	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traf7	14.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	190	0	0
Tpst1	14.6	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0
Tmem39b	14.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	148	0
Slc5a10	14.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	148	0
Pthlh	14.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0
Prr12	14.6	156	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lin28a	14.6	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	111	0	0	0	0
Gpr156	14.6	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0
Garem1	14.6	158	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Car2	14.6	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	150	0	0	0	0
Srebf1	14.55	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0
Sar1b	14.55	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0
Rpl38	14.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	148	0
Pla2g12a	14.55	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Ncor2	14.55	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0
Khdc4	14.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	135	0
Foxn2	14.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	131	0
Cd84	14.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0
Zc3h12d	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0
Rgs10	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0
Prss52	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	98	0
Mrps24	14.5	0	117	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lmbrd1	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	140	0
Ceacam1	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0
Cbfa2t3	14.5	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Bpifb3	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0
Alox5ap	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0
1700022I11Rik	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	140	0
Tulp3	14.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	174	0
Tom1l2	14.45	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0
Serpine1	14.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	122	0
P2rx7	14.45	0	0	0	0	0	0	0	0	0	0	0	0	162	127	0	0	0	0	0	0	0
Ndfip1	14.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	174	0
Nags	14.45	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0
Mrgpre	14.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0
Gpr160	14.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	148	0
Gm15517	14.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	161	0
Drc3	14.45	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0
Arhgap9	14.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	114	0
Ap5s1	14.45	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0
Taar9	14.4	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r14d	14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	175	0
Pfkl	14.4	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0
Lpar3	14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	110	0
Itgax	14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0
Gtf2a1l	14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	122	0
Fam13b	14.4	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0
Ccdc110	14.4	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	157	0	0	0	0
Bnip2	14.4	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0
Bckdhb	14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	110	0
Aass	14.4	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Wdr4	14.35	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Ube2e3	14.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	140	0
Rab11fip1	14.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	161	0
Otulin	14.35	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0
Gm51598	14.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0
Dcaf7	14.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	110	0
Cat	14.35	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0
St8sia1	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	122	0
Spns3	14.3	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpini1	14.3	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Rimbp3	14.3	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0
Pdcd10	14.3	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Osbpl9	14.3	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Mup16	14.3	208	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr68	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0
Exoc3l2	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	125	0
Desi2	14.3	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tomm7	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	103	0
Stard7	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	148	0
Smpd5	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	162	0
Slc18b1	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	135	0
Sele	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	135	0
Rgs9bp	14.25	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0
Raf1	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	135	0
Phgr1	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	135	0
Phf24	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	98	0
Pcsk6	14.25	150	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nup214	14.25	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Lca5l	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	148	0
Hhipl2	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	137	0
Ephb4	14.25	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Bnip3l	14.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	122	0
Ankrd27	14.25	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0
Tex2	14.2	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	126	0	0	0	0
Spaca9	14.2	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	187	0	0	0	0
Scube3	14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	110	0
Rasd2	14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0
Naip5	14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0
Exd1	14.2	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0
D16Ertd472e	14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	106	0	0
Chp1	14.2	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0
Cfap298	14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	174	0
Ak8	14.2	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	187	0	0	0	0
Slc8b1	14.15	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0
Rasal3	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	116	0
Pde12	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	121	0
Nav2	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	76	0
Mchr1	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	110	0
Kyat3	14.15	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jph3	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0
Hikeshi	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	136	0	0
Gtf2h3	14.15	119	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9112	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0
Eif2b1	14.15	119	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dnajc7	14.15	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0
Dmrtc1b	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0
Armc1	14.15	0	147	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vtcn1	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Trpm3	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Stambpl1	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Skint7	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Rnf39	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	122	0
Rgcc	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Pbk	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	135	0
Olfr395	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Olfr1437	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Olfr1392	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Olfr1062	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Nudt14	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	87	0
Mup9	14.1	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mapk8	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Lrrc9	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Igsf5	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Gpr18	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Gm8267	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Gm19428	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Gm15023	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Fhl1	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Fggy	14.1	136	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dusp16	14.1	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0
Ces1g	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Cebpd	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	135	0
Ccdc38	14.1	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
B3galt1	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Akr1c14	14.1	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV320801	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
Zc3h4	14.05	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0
Ttll6	14.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	115	0
Tha1	14.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	101	0
Syk	14.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0
Rbm11	14.05	148	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rarb	14.05	83	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Pxk	14.05	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	124	0	0	0	0
Piwil4	14.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0
Fam98a	14.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	148	0
7530416G11Rik	14.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0
Zfp853	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	115	0
Pbld2	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0
Mios	14.0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0
Lbr	14.0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0
Kptn	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0
Hnrnph3	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0
Galt	14.0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Fhl3	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	98	0
Fasl	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0
Arid1a	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0
