Target_genes	Mafb|Average	SRX1465586|Macrophages	STRING
Rab33b	100.0	100	0
Psmd3	100.0	100	0
Ppp1r27	100.0	100	0
Plk3	100.0	100	0
Pex12	100.0	100	0
Lrrc8a	100.0	100	0
Lpar5	100.0	100	0
Leng1	100.0	100	0
Laptm4a	100.0	100	0
Kif11	100.0	100	0
Kdm8	100.0	100	0
Inhbe	100.0	100	0
Hyi	100.0	100	0
Gpatch3	100.0	100	0
Dnajc19	100.0	100	0
Cox7a2	100.0	100	0
Cnot11	100.0	100	0
Cnot1	100.0	100	0
Cdkn1b	100.0	100	0
Bbc3	100.0	100	0
Atp9b	100.0	100	0
Arc	100.0	100	0
Ap2b1	100.0	100	0
9930021J03Rik	100.0	100	0
Zfp874b	99.0	99	0
Vamp3	99.0	99	0
Trim32	99.0	99	0
Tada1	99.0	99	0
Sipa1l1	99.0	99	0
Shld2	99.0	99	0
Rbms1	99.0	99	0
Ppp4r3a	99.0	99	0
Plcb2	99.0	99	0
Npas2	99.0	99	0
Morc3	99.0	99	0
Map4	99.0	99	0
Lyl1	99.0	99	0
Klf6	99.0	99	0
Il27	99.0	99	0
Hdac1	99.0	99	0
Glud1	99.0	99	0
Exd2	99.0	99	0
Clcn3	99.0	99	0
Chd9	99.0	99	0
Cdk7	99.0	99	0
Cct4	99.0	99	0
Ccdc69	99.0	99	0
Arrb1	99.0	99	0
Anxa6	99.0	99	0
Ammecr1l	99.0	99	0
A930018P22Rik	99.0	99	0
Zcrb1	98.0	98	0
Uba7	98.0	98	0
Trim34a	98.0	98	0
Snu13	98.0	98	0
Rsph9	98.0	98	0
Rrp1	98.0	98	0
Rnpc3	98.0	98	0
Rap1a	98.0	98	0
Pten	98.0	98	0
Prdx6	98.0	98	0
Pphln1	98.0	98	0
Pip4k2a	98.0	98	0
Parp16	98.0	98	0
Padi4	98.0	98	0
Me2	98.0	98	0
Lrp11	98.0	98	0
Emilin1	98.0	98	0
Ciao3	98.0	98	0
Cdca8	98.0	98	0
Adnp	98.0	98	0
9930104L06Rik	98.0	98	0
Tut7	97.0	97	0
Srek1ip1	97.0	97	0
Sart3	97.0	97	0
Rpia	97.0	97	0
Rcbtb1	97.0	97	0
Prmt3	97.0	97	0
Pde7b	97.0	97	0
Iscu	97.0	97	0
Elp6	97.0	97	0
Dusp23	97.0	97	0
Cwc27	97.0	97	0
Cep57l1	97.0	97	0
C1s2	97.0	97	0
Atp5j2	97.0	97	0
Abcb1b	97.0	97	0
Wwox	96.0	96	0
Wnk1	96.0	96	0
Vamp1	96.0	96	0
Ubqln2	96.0	96	0
Tecr	96.0	96	0
Slc9b2	96.0	96	0
Prcc	96.0	96	0
Pdgfb	96.0	96	0
Nub1	96.0	96	0
Mrpl36	96.0	96	0
Map2k7	96.0	96	0
Il11ra1	96.0	96	0
Galt	96.0	96	0
Gab2	96.0	96	0
Fra10ac1	96.0	96	0
Faap20	96.0	96	0
Emb	96.0	96	0
Edn1	96.0	96	0
Cpne2	96.0	96	0
Cd300lf	96.0	96	0
Atg12	96.0	96	0
Atf7	96.0	96	0
Ap3s1	96.0	96	0
Abcg2	96.0	96	0
Zfp148	95.0	95	0
Wls	95.0	95	0
Trim12c	95.0	95	0
Trap1	95.0	95	0
Tor4a	95.0	95	0
Svil	95.0	95	0
Slc35a1	95.0	95	0
Slc26a2	95.0	95	0
Sec62	95.0	95	0
Rbm43	95.0	95	0
Rad21	95.0	95	0
Ppm1h	95.0	95	0
Ppil3	95.0	95	0
Phf11d	95.0	95	0
Nsrp1	95.0	95	0
Nif3l1	95.0	95	0
Mettl1	95.0	95	0
H4c4	95.0	95	0
H2bc6	95.0	95	0
Gtse1	95.0	95	0
Gle1	95.0	95	0
Ftdc1	95.0	95	0
Erap1	95.0	95	0
Eef1akmt3	95.0	95	0
Dmap1	95.0	95	0
Ddx46	95.0	95	0
Cpsf1	95.0	95	0
Col13a1	95.0	95	0
Cldnd2	95.0	95	0
Cdc42bpb	95.0	95	0
Cd6	95.0	95	0
Ccnh	95.0	95	0
Acyp2	95.0	95	0
Abhd17b	95.0	95	0
1700010I14Rik	95.0	95	0
1110059E24Rik	95.0	95	0
Trim56	94.0	94	0
Tollip	94.0	94	0
Tmem167b	94.0	94	0
Srsf3	94.0	94	0
Spata1	94.0	94	0
Rps3a1	94.0	94	0
Rnf44	94.0	94	0
Rnf24	94.0	94	0
Plaa	94.0	94	0
Pisd	94.0	94	0
Pgam1	94.0	94	0
Nfkb1	94.0	94	0
Napb	94.0	94	0
Gng5	94.0	94	0
Fbrsl1	94.0	94	0
Eef2k	94.0	94	0
Csad	94.0	94	0
Coq10b	94.0	94	0
Ankrd54	94.0	94	0
Abcf2	94.0	94	0
9930012K11Rik	94.0	94	0
Zfp638	93.0	93	0
Zfp541	93.0	93	0
Tyw3	93.0	93	0
Tysnd1	93.0	93	0
Spopl	93.0	93	0
Slfn8	93.0	93	0
Sirt1	93.0	93	0
Rps23	93.0	93	0
Rgs10	93.0	93	0
Pbxip1	93.0	93	0
Mfsd4b4	93.0	93	0
Mcph1	93.0	93	0
Inpp5e	93.0	93	0
Ethe1	93.0	93	0
Eif6	93.0	93	0
Cryz	93.0	93	0
Crocc	93.0	93	0
Clasp1	93.0	93	0
Xxylt1	92.0	92	0
Tulp2	92.0	92	0
Tmem19	92.0	92	0
Tbc1d2	92.0	92	0
Supt4a	92.0	92	0
Sec14l2	92.0	92	0
Nucb1	92.0	92	0
Nsun6	92.0	92	0
Mettl26	92.0	92	0
Gorasp2	92.0	92	0
Gm5741	92.0	92	0
Fbxo42	92.0	92	0
Dhps	92.0	92	0
D8Ertd738e	92.0	92	0
Clns1a	92.0	92	0
Arl5b	92.0	92	0
Arl15	92.0	92	0
Zfp719	91.0	91	0
Zfp658	91.0	91	0
Zc3h13	91.0	91	0
Vps16	91.0	91	0
Usp33	91.0	91	0
Timm44	91.0	91	0
Spata6	91.0	91	0
Sec31a	91.0	91	0
Polr2g	91.0	91	0
Pik3r3	91.0	91	0
Pced1a	91.0	91	0
Mx2	91.0	91	0
Mrps22	91.0	91	0
Lcorl	91.0	91	0
Gtf3c5	91.0	91	0
Gm45871	91.0	91	0
Glrx3	91.0	91	0
Fis1	91.0	91	0
Zfp975	90.0	90	0
Zfp839	90.0	90	0
Zfp64	90.0	90	0
Zfand3	90.0	90	0
Zdhhc21	90.0	90	0
Snapc5	90.0	90	0
Rps7	90.0	90	0
Reep5	90.0	90	0
Prkar1b	90.0	90	0
Pradc1	90.0	90	0
Pnrc2	90.0	90	0
Pik3r6	90.0	90	0
Ift52	90.0	90	0
Faim	90.0	90	0
Etfrf1	90.0	90	0
Dnaaf5	90.0	90	0
Cyp2s1	90.0	90	0
Ctnnb1	90.0	90	0
Cct7	90.0	90	0
Casc1	90.0	90	0
Brap	90.0	90	0
Acad10	90.0	90	0
Zfyve19	89.0	89	0
Zfp991	89.0	89	0
Zfp809	89.0	89	0
Zfp523	89.0	89	0
Vps18	89.0	89	0
Urgcp	89.0	89	0
Tbc1d4	89.0	89	0
Tbc1d19	89.0	89	0
Postn	89.0	89	0
Plxna2	89.0	89	0
Mtmr14	89.0	89	0
Kansl1	89.0	89	0
Homer3	89.0	89	0
Dnajc17	89.0	89	0
Diaph1	89.0	89	0
Cry1	89.0	89	0
Cox19	89.0	89	0
Brwd3	89.0	89	0
Atp6v1h	89.0	89	0
Aldh4a1	89.0	89	0
Trib3	88.0	88	0
Trdmt1	88.0	88	0
Trappc4	88.0	88	0
Rps25	88.0	88	0
Rpl29	88.0	88	0
Rbck1	88.0	88	0
Psma6	88.0	88	0
Ppa2	88.0	88	0
Pde8a	88.0	88	0
Nfyb	88.0	88	0
Mrpl12	88.0	88	0
Mpzl1	88.0	88	0
Klf4	88.0	88	0
Dbp	88.0	88	0
Csnk2a1	88.0	88	0
Anxa1	88.0	88	0
Adsl	88.0	88	0
Add3	88.0	88	0
Usp35	87.0	87	0
Uqcc3	87.0	87	0
Tcf25	87.0	87	0
Sass6	87.0	87	0
Ptpn6	87.0	87	0
Psma2	87.0	87	0
Mrpl32	87.0	87	0
Mettl17	87.0	87	0
Lbhd1	87.0	87	0
Kctd21	87.0	87	0
Kbtbd6	87.0	87	0
Ilvbl	87.0	87	0
Grcc10	87.0	87	0
Dcst2	87.0	87	0
Dcst1	87.0	87	0
Chd1l	87.0	87	0
Bcas3	87.0	87	0
Atp5g3	87.0	87	0
Adap1	87.0	87	0
3110040N11Rik	87.0	87	0
Zfp248	86.0	86	0
Tiprl	86.0	86	0
Tcam1	86.0	86	0
Surf6	86.0	86	0
Smarcd2	86.0	86	0
Slu7	86.0	86	0
Prpf40a	86.0	86	0
Pla2g4f	86.0	86	0
Oxa1l	86.0	86	0
Nudt7	86.0	86	0
Lactb	86.0	86	0
Kbtbd8	86.0	86	0
Il12rb2	86.0	86	0
Hmgn1	86.0	86	0
Gpr141b	86.0	86	0
Gins4	86.0	86	0
Elmod2	86.0	86	0
Commd4	86.0	86	0
Cdhr4	86.0	86	0
Brf2	86.0	86	0
Arl6ip6	86.0	86	0
Arhgef11	86.0	86	0
Accs	86.0	86	0
9230019H11Rik	86.0	86	0
4931414P19Rik	86.0	86	0
Trub2	85.0	85	0
Rev3l	85.0	85	0
Ptpa	85.0	85	0
Pole4	85.0	85	0
Pogk	85.0	85	0
Nudcd2	85.0	85	0
Nt5c	85.0	85	0
Nras	85.0	85	0
Ndufa12	85.0	85	0
Kazald1	85.0	85	0
Irgm1	85.0	85	0
Hmmr	85.0	85	0
Gucy2g	85.0	85	0
Gcm1	85.0	85	0
E4f1	85.0	85	0
Crat	85.0	85	0
Cct5	85.0	85	0
Atxn7l2	85.0	85	0
Atpsckmt	85.0	85	0
Adam10	85.0	85	0
Zbtb44	84.0	84	0
Tpk1	84.0	84	0
Swap70	84.0	84	0
Srsf5	84.0	84	0
Smarcal1	84.0	84	0
Psmc3ip	84.0	84	0
Micos10	84.0	84	0
Fzd5	84.0	84	0
Ddhd2	84.0	84	0
Alpk1	84.0	84	0
Ube2h	83.0	83	0
Sec16a	83.0	83	0
Rad54l2	83.0	83	0
Pramel12	83.0	83	0
Phtf1	83.0	83	0
Paxip1	83.0	83	0
Opa3	83.0	83	0
Mad2l1	83.0	83	0
Ipo8	83.0	83	0
Ifi35	83.0	83	0
Hspa1l	83.0	83	0
Hspa1a	83.0	83	0
Cep85l	83.0	83	0
Bbs2	83.0	83	0
Ap1g2	83.0	83	0
1810055G02Rik	83.0	83	0
Zfp59	82.0	82	0
Trp53inp1	82.0	82	0
Tfcp2	82.0	82	0
Stard3	82.0	82	0
Slc25a28	82.0	82	0
Rnf216	82.0	82	0
Mfsd10	82.0	82	0
Dnlz	82.0	82	0
Btbd11	82.0	82	0
Bod1l	82.0	82	0
Zfp655	81.0	81	0
Yme1l1	81.0	81	0
Wdr5	81.0	81	0
Usp16	81.0	81	0
Tbc1d15	81.0	81	0
Srp54c	81.0	81	0
Srp54b	81.0	81	0
Rpn1	81.0	81	0
Rnf6	81.0	81	0
Prr13	81.0	81	0
Polm	81.0	81	0
Pigq	81.0	81	0
Pdlim2	81.0	81	0
Parl	81.0	81	0
Nhlrc4	81.0	81	0
Mastl	81.0	81	0
Lrriq3	81.0	81	0
Fpgt	81.0	81	0
Zfp943	80.0	80	0
Zfp942	80.0	80	0
Zfp708	80.0	80	0
Wdr73	80.0	80	0
Vwa5a	80.0	80	0
Vcpkmt	80.0	80	0
Tti2	80.0	80	0
Ttc26	80.0	80	0
Tmem250-ps	80.0	80	0
Tcea1	80.0	80	0
Slc38a2	80.0	80	0
Pcbd2	80.0	80	0
Parp2	80.0	80	0
Nmb	80.0	80	0
Mysm1	80.0	80	0
Msantd2	80.0	80	0
Mrpl21	80.0	80	0
Ighmbp2	80.0	80	0
Cluap1	80.0	80	0
Cep164	80.0	80	0
Bbs10	80.0	80	0
Arl13b	80.0	80	0
Anks3	80.0	80	0
4930451G09Rik	80.0	80	0
1700037C18Rik	80.0	80	0
Rbm8a	79.0	79	0
Igf1r	79.0	79	0
Hip1	79.0	79	0
Gpd2	79.0	79	0
Fbxo6	79.0	79	0
Ubn1	78.0	78	0
Plekhf2	78.0	78	0
H1f2	78.0	78	0
Glyr1	78.0	78	0
Aplf	78.0	78	0
Wdr12	77.0	77	0
Usp47	77.0	77	0
Slc6a12	77.0	77	0
Psmf1	77.0	77	0
Pex2	77.0	77	0
Pctp	77.0	77	0
Nms	77.0	77	0
Mterf4	77.0	77	0
Kifc5b	77.0	77	0
Kcnip1	77.0	77	0
Katnbl1	77.0	77	0
Hars2	77.0	77	0
Hars	77.0	77	0
Gtf2h4	77.0	77	0
Dock9	77.0	77	0
Decr1	77.0	77	0
Dcps	77.0	77	0
Ccdc50	77.0	77	0
Carf	77.0	77	0
Aga	77.0	77	0
Nol7	76.0	76	0
Mertk	76.0	76	0
Ltbr	76.0	76	0
Ints4	76.0	76	0
Gdi1	76.0	76	0
Elac2	76.0	76	0
Drap1	76.0	76	0
Crebzf	76.0	76	0
Cpt1a	76.0	76	0
AI837181	76.0	76	0
Srp19	75.0	75	0
Smim7	75.0	75	0
Nkiras2	75.0	75	0
Mpp7	75.0	75	0
Mcts1	75.0	75	0
Dph6	75.0	75	0
Capn10	75.0	75	0
Txnrd3	74.0	74	0
Tmem189	74.0	74	0
Snrnp200	74.0	74	0
Lrrk2	74.0	74	0
Dlec1	74.0	74	0
Atg10	74.0	74	0
Arid1a	74.0	74	0
1810024B03Rik	74.0	74	0
Spire1	73.0	73	0
Ric8b	73.0	73	0
Prrg4	73.0	73	0
Phykpl	73.0	73	0
Nufip1	73.0	73	0
Gpalpp1	73.0	73	0
Wdfy1	72.0	72	0
Ttc37	72.0	72	0
Tmem88	72.0	72	0
Slc25a32	72.0	72	0
Ska2	72.0	72	0
Prr11	72.0	72	0
Ppm1b	72.0	72	0
Naa38	72.0	72	0
Hnrnph2	72.0	72	0
Gla	72.0	72	0
Dcaf13	72.0	72	0
Cyb5d1	72.0	72	0
Atp2b1	72.0	72	0
Arsk	72.0	72	0
Usp37	71.0	71	0
Riok1	71.0	71	0
Myof	71.0	71	0
Hdac5	71.0	71	0
Flcn	71.0	71	0
Ddhd1	71.0	71	0
Cnot9	71.0	71	0
Cage1	71.0	71	0
Cacybp	71.0	71	0
Yeats4	70.0	70	0
Rnf14	70.0	70	0
Tmem41b	69.0	69	0
Mettl25	69.0	69	0
Gtpbp10	69.0	69	0
Farsa	69.0	69	0
Ccdc59	69.0	69	0
Wwp1	68.0	68	0
Klf3	68.0	68	0
Jak1	68.0	68	0
2310057M21Rik	68.0	68	0
Spcs3	67.0	67	0
Zzef1	66.0	66	0
Trim12a	66.0	66	0
Faap100	66.0	66	0
Cyb5d2	66.0	66	0
Commd1	66.0	66	0
Vdac1	65.0	65	0
Sf3b5	65.0	65	0
Pbdc1	65.0	65	0
Nr4a3	65.0	65	0
Dhrs11	65.0	65	0
Pprc1	64.0	64	0
Mtdh	64.0	64	0
Gsdmd	64.0	64	0
Tmem161a	63.0	63	0
Hnf1b	0.0	0	487
