Unnamed: 0	source	target	weight	p_value
30370	Hypoxia	Kdm6b	2.3634245	0.00014536656
30371	Hypoxia	Ccdc184	0.7056619	0.00014544114
30372	Hypoxia	Wdr35	-1.5510435	0.00014581128
30373	Hypoxia	Mrfap1	-1.19246	0.00014589596
30374	Hypoxia	Slc27a2	-2.4121144	0.00014595455
30375	Hypoxia	Ggct	-2.5656652	0.00014781638
30376	Hypoxia	Gpatch3	-0.674555	0.00014806249
30377	Hypoxia	Vma21	-1.066922	0.00014829425
30378	Hypoxia	Mthfd2l	-0.9989159	0.00014844208
30379	Hypoxia	Thyn1	-1.4977182	0.0001487022
30380	Hypoxia	Etfa	-1.4589552	0.00014884576
30381	Hypoxia	Mettl4	-1.4536252	0.00014891246
30382	Hypoxia	Lancl1	-1.1302667	0.00015062382
30383	Hypoxia	Dnaaf10	-1.8309522	0.00015116828
30384	Hypoxia	Oxr1	1.1627489	0.0001512785
30385	Hypoxia	Eloa	-0.8517205	0.00015266104
30386	Hypoxia	Sult4a1	0.5592347	0.00015307347
30387	Hypoxia	Pold4	1.4443942	0.00015343857
30388	Hypoxia	Slc35a3	1.2215003	0.00015406788
30389	Hypoxia	Abhd13	-1.482914	0.00015426567
30390	Hypoxia	Scamp1	1.1690373	0.00015435262
30391	Hypoxia	Adam8	1.5063205	0.00015452474
30392	Hypoxia	Hcfc1	-0.7610877	0.00015520805
30393	Hypoxia	Smad1	-1.5712895	0.0001557559
30394	Hypoxia	Lin52	-1.4447379	0.00015630081
30395	Hypoxia	Itgb1	0.68318164	0.00015757015
30396	Hypoxia	Adss1	1.1954842	0.00015828552
30397	Hypoxia	Traf4	-1.19511	0.0001593473
30398	Hypoxia	Fam83a	1.3197724	0.00015940848
30399	Hypoxia	Sgta	-0.92841005	0.00015991826
30400	Hypoxia	Ypel1	1.4628084	0.00016088673
30401	Hypoxia	Nap1l5	-1.5416676	0.00016116281
30402	Hypoxia	Clcn6	1.0472558	0.00016133858
30403	Hypoxia	Ywhaq	-1.1545447	0.00016188614
30404	Hypoxia	Mtdh	-1.2651168	0.0001619462
30405	Hypoxia	Rnf138	-1.7487538	0.00016205145
30406	Hypoxia	Crcp	-0.85095555	0.00016292669
30407	Hypoxia	Tgfb1i1	1.9158314	0.00016370138
30408	Hypoxia	Nudt13	0.82789123	0.0001639177
30409	Hypoxia	Lrrn3	-1.1761285	0.00016441982
30410	Hypoxia	Sdf2l1	-2.1096728	0.00016501865
30411	Hypoxia	Rps11	1.7167761	0.00016530714
30412	Hypoxia	Ndufaf2	-2.0580907	0.00016550164
30413	Hypoxia	Ctr9	-1.2659199	0.00016554324
30414	Hypoxia	Mad2l1bp	-1.0318233	0.00016616636
30415	Hypoxia	Hip1	-1.2166016	0.000169624
30416	Hypoxia	Sox12	0.97781515	0.00017004221
30417	Hypoxia	Il2rg	1.2710451	0.00017008411
30418	Hypoxia	Irak1bp1	-1.7781167	0.00017036364
30419	Hypoxia	E2f4	-0.8371321	0.00017059068
30420	Hypoxia	Mrps25	-1.3081453	0.00017138972
30421	Hypoxia	Sumo1	-0.8849174	0.00017140366
30422	Hypoxia	Serbp1	-1.2877371	0.00017166701
30423	Hypoxia	Tmem69	-1.3235781	0.00017180038
30424	Hypoxia	Znf12	1.6830773	0.00017229085
30425	Hypoxia	Osgepl1	-1.6464599	0.00017244265
30426	Hypoxia	Nup160	-1.4067874	0.00017248414
30427	Hypoxia	Clptm1l	-1.0873268	0.00017257695
30428	Hypoxia	Usp19	-0.69508946	0.00017341967
30429	Hypoxia	Dennd4c	1.0854874	0.00017354349
30430	Hypoxia	Lyrm7	-1.8166672	0.00017416576
30431	Hypoxia	Timp3	2.455006	0.00017443206
30432	Hypoxia	Fn1	2.639079	0.00017603114
30433	Hypoxia	Mphosph6	-1.4372288	0.00017780985
30434	Hypoxia	H6pd	0.8312776	0.00017859515
30435	Hypoxia	Ccnb1	-2.928033	0.00017906401
30436	Hypoxia	Pacsin3	-0.934766	0.00017923713
30437	Hypoxia	Tigar	-2.8352542	0.00017938187
30438	Hypoxia	Spsb3	1.3692434	0.00017996997
30439	Hypoxia	Micall1	-1.5377827	0.00018088496
30440	Hypoxia	Sox9	2.8954117	0.00018106056
30441	Hypoxia	Dexi	-0.93896276	0.00018176113
30442	Hypoxia	Dbf4	-2.5473006	0.00018187525
30443	Hypoxia	Alkbh4	-0.83923507	0.00018242157
30444	Hypoxia	Cmip	1.355254	0.00018299563
30445	Hypoxia	Myadm	2.9978452	0.00018325783
30446	Hypoxia	Ddx49	-0.972439	0.00018363647
30447	Hypoxia	Usp38	-1.4650891	0.0001838377
30448	Hypoxia	Tceal9	1.2629511	0.00018460858
30449	Hypoxia	Trub1	-0.7694122	0.0001860304
30450	Hypoxia	Hnrnpa3	-1.4774628	0.00018635126
30451	Hypoxia	Fbxl8	1.1735429	0.00018776143
30452	Hypoxia	Gtpbp8	-0.9277242	0.0001884874
30453	Hypoxia	Ppp6c	-0.98972446	0.00018883131
30454	Hypoxia	Rbbp9	-0.7635595	0.0001913673
30455	Hypoxia	Rhbdf1	0.96142334	0.00019181504
30456	Hypoxia	Gcfc2	-1.330453	0.00019197888
30457	Hypoxia	Phf23	-1.6765435	0.00019240975
30458	Hypoxia	Smad3	1.6320541	0.00019276238
30459	Hypoxia	Cblb	1.6654894	0.00019321892
30460	Hypoxia	Pdlim7	1.2344645	0.00019342061
30461	Hypoxia	Arl14ep	-1.383136	0.00019367896
30462	Hypoxia	Matn1	0.49969083	0.00019393604
30463	Hypoxia	Atosb	1.05484	0.00019475548
30464	Hypoxia	Commd1	-1.2085211	0.00019591702
30465	Hypoxia	Nfkbil1	0.9207224	0.00019631979
30466	Hypoxia	Trpt1	1.4551785	0.00019639585
30467	Hypoxia	Smu1	-0.7167843	0.00019808978
30468	Hypoxia	Bmp5	-0.9289026	0.0001984991
30469	Hypoxia	Tmc8	0.90136236	0.00019919382
30470	Hypoxia	Herc2	-1.4663469	0.00020051868
30471	Hypoxia	Tmem47	1.8155589	0.00020139237
30472	Hypoxia	Pcgf6	-1.607558	0.00020264531
30473	Hypoxia	Slc4a3	0.87595814	0.00020297052
30474	Hypoxia	Tesmin	0.7004776	0.00020324244
30475	Hypoxia	Abhd16a	-0.7440839	0.00020426059
30476	Hypoxia	Wrap53	-0.93509996	0.00020443325
30477	Hypoxia	Slc46a1	-1.027316	0.00020449724
30478	Hypoxia	Isg20	4.586801	0.00020506984
30479	Hypoxia	Dnajb11	-1.8698713	0.00020596576
30480	Hypoxia	Steap1	-2.3926742	0.00020662214
30481	Hypoxia	Dpm2	-0.94791573	0.00020688692
30482	Hypoxia	Rrp1	-0.9134874	0.00020772756
30483	Hypoxia	Cdan1	-0.57986164	0.00020784207
30484	Hypoxia	Atp5f1d	-1.1120298	0.00020924631
30485	Hypoxia	Lmbr1	-1.0449761	0.00020940218
30486	Hypoxia	Vsig8	0.9689207	0.00021022194
30487	Hypoxia	Apex1	-1.6313396	0.00021094312
30488	Hypoxia	Naa16	-0.9216817	0.00021197664
30489	Hypoxia	Tmem18	1.037627	0.00021213197
30490	Hypoxia	Ipp	-1.0011172	0.00021319155
30491	Hypoxia	Znf277	1.1308242	0.00021329474
30492	Hypoxia	Mark4	0.9758715	0.00021449695
30493	Hypoxia	Ccnj	-1.1593378	0.00021517661
30494	Hypoxia	Naprt	-0.9161792	0.000215242
30495	Hypoxia	Cyb5r3	0.9104452	0.0002179601
30496	Hypoxia	Pals2	-1.5802233	0.00021983105
30497	Hypoxia	Zcchc4	-0.73326176	0.00022202797
30498	Hypoxia	Prepl	-1.1914612	0.00022261466
30499	Hypoxia	Psmd2	-1.532924	0.00022345726
30500	Hypoxia	Dennd1a	1.2869064	0.0002244642
30501	Hypoxia	Tigd2	-2.1870687	0.00022493606
30502	Hypoxia	Ap4s1	-0.656698	0.00022551545
30503	Hypoxia	Ddit3	2.6040287	0.00022640346
30504	Hypoxia	Msmo1	2.7573724	0.00022815715
30505	Hypoxia	Ndor1	-0.5007483	0.00022819357
30506	Hypoxia	Bex3	-1.3210443	0.00022958269
30507	Hypoxia	Tmem230	-1.2004721	0.00022991504
30508	Hypoxia	Prkcg	0.4923816	0.00023126054
30509	Hypoxia	Pkp4	-1.0858138	0.00023133119
30510	Hypoxia	Morf4l2	1.3691952	0.0002317652
30511	Hypoxia	Parl	-0.76674503	0.00023300471
30512	Hypoxia	Tmem38b	-1.478417	0.00023482052
30513	Hypoxia	Pcsk7	-0.7053155	0.00023489019
30514	Hypoxia	Pla2g12a	-1.3712555	0.0002350083
30515	Hypoxia	Ankrd17	-0.9537885	0.00023661467
30516	Hypoxia	Rapgef4	1.5997295	0.00023820197
30517	Hypoxia	Rfwd3	-2.0673778	0.00023995664
30518	Hypoxia	Znf786	-1.5153857	0.00024090968
30519	Hypoxia	Trip13	-3.0458431	0.0002418369
30520	Hypoxia	Prkacb	-1.572217	0.00024206513
30521	Hypoxia	Clec16a	-0.75018454	0.00024325945
30522	Hypoxia	Prmt1	-1.3673407	0.00024332733
30523	Hypoxia	Kcne4	1.4751792	0.00024534212
30524	Hypoxia	E2f1	-1.2644265	0.00024561334
30525	Hypoxia	Ikbkg	-0.6155348	0.00024667577
30526	Hypoxia	Mlh1	-1.3766454	0.00024670016
30527	Hypoxia	Snrnp70	-0.62642574	0.0002469175
30528	Hypoxia	Rnf181	1.1147037	0.00025093244
30529	Hypoxia	Svip	-1.600399	0.00025133992
30530	Hypoxia	Iffo2	2.3593423	0.00025200463
30531	Hypoxia	Alg12	-0.70339257	0.0002524944
30532	Hypoxia	Atox1	-1.2269655	0.00025414446
30533	Hypoxia	Ptpro	0.8533802	0.00025550675
30534	Hypoxia	Pnck	0.64811593	0.0002556299
30535	Hypoxia	Usp10	-1.270258	0.00025595454
30536	Hypoxia	Tubb1	0.70206356	0.00025685673
30537	Hypoxia	Pdxdc1	0.65502435	0.00025721872
30538	Hypoxia	Pan3	1.4333396	0.00026081933
30539	Hypoxia	Sorl1	1.6215165	0.00026395125
30540	Hypoxia	Syngr2	-1.0777779	0.00026438304
30541	Hypoxia	Tubd1	-1.4861499	0.00026483653
30542	Hypoxia	Slc9b2	-1.2493947	0.00026525077
30543	Hypoxia	Alpk3	0.85376245	0.00026541998
30544	Hypoxia	Atg4c	-2.0139256	0.0002657451
30545	Hypoxia	Ccno	-1.0136617	0.00026662674
30546	Hypoxia	Dapk2	1.4138662	0.00026713873
30547	Hypoxia	Eogt	-1.7692316	0.00027039507
30548	Hypoxia	Znf770	1.0968052	0.00027072214
30549	Hypoxia	Creld2	-1.6235485	0.00027154907
30550	Hypoxia	Creld1	0.9735057	0.00027206447
30551	Hypoxia	Gldc	-1.5204352	0.00027293403
30552	Hypoxia	Hmgn1	-0.9010316	0.00027485917
30553	Hypoxia	Gclm	-2.3426125	0.0002760483
30554	Hypoxia	Telo2	-0.8168409	0.00027682455
30555	Hypoxia	Mindy2	1.6549273	0.00027789825
30556	Hypoxia	Ube2j2	-0.70880485	0.0002811721
30557	Hypoxia	Hoxd10	0.8347379	0.00028128282
30558	Hypoxia	Smim20	-1.3482378	0.0002821465
30559	Hypoxia	Lgi2	0.70901126	0.00028226236
30560	Hypoxia	Zranb2	-1.4308465	0.00028330527
30561	Hypoxia	Paxip1	-1.4163027	0.00028338475
30562	Hypoxia	Ciao3	-0.62059015	0.00028446323
30563	Hypoxia	Ube2r2	1.267473	0.00028500077
30564	Hypoxia	Syce3	1.0085231	0.00028666516
30565	Hypoxia	Aph1a	-0.7295111	0.00028731415
30566	Hypoxia	Slc12a4	0.69197655	0.00028805857
30567	Hypoxia	Slc35c2	-0.6390266	0.00028819533
30568	Hypoxia	Mapkapk3	-1.5125425	0.00028830435
30569	Hypoxia	Uqcc5	-0.9826818	0.00029083065
30570	Hypoxia	Olfml2a	2.768863	0.00029346943
30571	Hypoxia	Ropn1l	0.85047895	0.0002952224
30572	Hypoxia	Zmym4	-1.0458653	0.00029589003
30573	Hypoxia	Vmp1	3.3667548	0.00029632187
30574	Hypoxia	Rab33a	1.5112039	0.00029787168
30575	Hypoxia	Cpsf6	-1.0610594	0.00029803233
30576	Hypoxia	Fam241a	-1.1610855	0.0003003477
30577	Hypoxia	Pgp	-1.3291405	0.00030175335
30578	Hypoxia	Csrp3	0.79502714	0.00030712277
30579	Hypoxia	Nampt	3.5091875	0.00030868623
30580	Hypoxia	Pcp4l1	0.95072097	0.00031091232
30581	Hypoxia	Adprm	1.2892902	0.00031098456
30582	Hypoxia	Tsc22d2	1.0992808	0.00031321967
30583	Hypoxia	Znf629	-1.0565668	0.0003147976
30584	Hypoxia	Gins2	-2.2548935	0.00031483558
30585	Hypoxia	Ift52	-0.79936874	0.0003152369
30586	Hypoxia	Bdnf	-1.5864667	0.00031606824
30587	Hypoxia	Spcs3	-1.3204075	0.00031688713
30588	Hypoxia	Slf1	-1.6270736	0.00031689598
30589	Hypoxia	Mrm1	-0.82052135	0.00032001518
30590	Hypoxia	Tgm2	2.0260165	0.00032106566
30591	Hypoxia	Polr1e	-1.2595034	0.0003215949
30592	Hypoxia	Abi1	0.95987076	0.00032224532
30593	Hypoxia	Lmbr1l	1.0683109	0.0003252938
30594	Hypoxia	Slc31a2	-2.0159059	0.00032630173
30595	Hypoxia	Smad9	1.3459128	0.0003274069
30596	Hypoxia	Bax	-1.5192438	0.00032811583
30597	Hypoxia	Pan2	1.4185928	0.0003313509
30598	Hypoxia	Zdhhc23	-1.4919147	0.0003325229
30599	Hypoxia	Ubl4a	-1.1776246	0.00033446038
30600	Hypoxia	Tmem258	0.95350903	0.0003368135
30601	Hypoxia	Rnaseh2b	-0.73737764	0.0003385022
30602	Hypoxia	Chrna1	0.5227402	0.0003395671
30603	Hypoxia	Edrf1	-0.6823156	0.00034009045
30604	Hypoxia	Ets2	2.1245456	0.00034043367
30605	Hypoxia	Dync1li1	-1.0474645	0.00034088158
30606	Hypoxia	Ptch2	0.5809493	0.0003410841
30607	Hypoxia	Mvb12b	-0.56214315	0.0003413705
30608	Hypoxia	Malsu1	-1.0625932	0.0003415465
30609	Hypoxia	Dgkq	-0.6672272	0.00034220653
30610	Hypoxia	Slc39a6	-1.1089272	0.00034329062
30611	Hypoxia	Gosr1	-0.90939593	0.00034468295
30612	Hypoxia	Gna14	-0.933256	0.00034768347
30613	Hypoxia	Dnajc4	0.7608253	0.00035012365
30614	Hypoxia	Fam120c	-0.94896084	0.00035196164
30615	Hypoxia	Acat1	-0.8104145	0.0003526476
30616	Hypoxia	Gpr37l1	0.60182035	0.00035267315
30617	Hypoxia	Nedd8	-1.2464588	0.0003541137
30618	Hypoxia	Keap1	-1.0918926	0.00035415625
30619	Hypoxia	Yju2	-0.8115999	0.00035445634
30620	Hypoxia	Ift46	-0.8718508	0.00035766268
30621	Hypoxia	Mboat2	1.3846732	0.00035979156
30622	Hypoxia	Eid2	-1.733551	0.00036006063
30623	Hypoxia	Alkbh8	-2.0593238	0.0003615794
30624	Hypoxia	Aplp1	1.1602987	0.0003631555
30625	Hypoxia	Mkln1	0.879828	0.00036491783
30626	Hypoxia	Jkamp	-1.4033843	0.00036639604
30627	Hypoxia	Tmod3	0.93604946	0.0003678635
30628	Hypoxia	Kif1c	-0.6490305	0.00036861445
30629	Hypoxia	Faap24	-0.8301419	0.00036988882
30630	Hypoxia	Rpap3	-1.2776238	0.00036995136
30631	Hypoxia	Arpc4	-1.1349108	0.0003701638
30632	Hypoxia	Cdkn2d	0.6882745	0.0003709448
30633	Hypoxia	Kat2a	-1.0272568	0.00037126246
30634	Hypoxia	Otud1	2.0574849	0.00037332973
30635	Hypoxia	Cgrrf1	-1.0211198	0.00037342886
30636	Hypoxia	Rbfox2	0.6755379	0.00037349004
30637	Hypoxia	Angel2	-0.9739582	0.00037448166
30638	Hypoxia	Kif5b	-1.1099708	0.0003764916
30639	Hypoxia	Nkx1-2	1.4442272	0.0003770119
30640	Hypoxia	Lrp8	-2.8470032	0.0003788283
30641	Hypoxia	Slc45a3	0.99260646	0.0003798029
30642	Hypoxia	Iars1	-2.3520713	0.000382053
30643	Hypoxia	Acvr2b	0.87424254	0.00038236476
30644	Hypoxia	Rfx1	0.5361546	0.0003832285
30645	Hypoxia	Znf250	0.8870956	0.00038336602
30646	Hypoxia	Cdkl4	2.3670352	0.00038374003
30647	Hypoxia	Abl1	1.259598	0.00038618402
30648	Hypoxia	Hspd1	-1.6078993	0.00038765452
30649	Hypoxia	Bcor	1.2889222	0.00038879775
30650	Hypoxia	Fam114a2	-1.0102187	0.00038992777
30651	Hypoxia	Sat1	3.771403	0.0003900446
30652	Hypoxia	Rogdi	-1.4476786	0.00039071095
30653	Hypoxia	Prdm4	-0.921619	0.00039385774
30654	Hypoxia	Atp4b	0.49396327	0.00039414695
30655	Hypoxia	Ttll12	-1.5093017	0.00039452052
30656	Hypoxia	Nuak1	2.3591495	0.0003955526
30657	Hypoxia	Gtf2h3	-1.0275675	0.00040141487
30658	Hypoxia	Got1	-1.9510548	0.0004019272
30659	Hypoxia	Kpna2	-2.2878063	0.00040214113
30660	Hypoxia	Tyro3	-0.8862072	0.00040342705
30661	Hypoxia	Adam17	1.2299582	0.000403862
30662	Hypoxia	Exo5	-0.96265817	0.00040438384
30663	Hypoxia	Hnrnpf	-1.2485574	0.0004084664
30664	Hypoxia	Gipr	0.57881075	0.000408764
30665	Hypoxia	Cops9	-0.7219447	0.0004103111
30666	Hypoxia	Hnrnpk	-0.8531048	0.00041327902
30667	Hypoxia	Nphp3	1.604453	0.0004154883
30668	Hypoxia	Cfap20	-1.343142	0.00041629287
30669	Hypoxia	Akap1	-1.133927	0.00041933195
30670	Hypoxia	Ano7	0.65005046	0.00042018743
30671	Hypoxia	Fkbp3	-0.63086325	0.00042249868
30672	Hypoxia	Ypel5	2.7538612	0.0004242389
30673	Hypoxia	Utp23	-1.2664536	0.00042470807
30674	Hypoxia	Phkg1	0.6520668	0.00042595415
30675	Hypoxia	Mall	2.629547	0.00042619044
30676	Hypoxia	Pex10	-0.7615817	0.00042623843
30677	Hypoxia	Dcaf11	-0.8740742	0.00042750273
30678	Hypoxia	Ints5	-1.0805371	0.00043009137
30679	Hypoxia	Wdr83os	-0.8667271	0.00043172462
30680	Hypoxia	Wapl	-0.8829672	0.00043259113
30681	Hypoxia	Sgpp1	-1.5210543	0.00043526548
30682	Hypoxia	Cdca7	-2.5874197	0.00043616275
30683	Hypoxia	Ythdf3	-1.0938879	0.00043694186
30684	Hypoxia	Zdhhc16	-1.3686324	0.00043777688
30685	Hypoxia	Cibar1	-0.9243803	0.00043838556
30686	Hypoxia	Pfdn5	1.1529999	0.00043866373
30687	Hypoxia	Ppm1f	-0.6807629	0.00044199996
30688	Hypoxia	Whrn	1.3700278	0.00044362995
30689	Hypoxia	Asf1b	-2.537214	0.00044507743
30690	Hypoxia	Rps27a	-0.69970864	0.000445307
30691	Hypoxia	Rpa3	-1.6120504	0.00044545002
30692	Hypoxia	Micos13	-1.3347788	0.0004455682
30693	Hypoxia	Oip5	-2.2910779	0.000446975
30694	Hypoxia	Glis2	1.6390842	0.00044950633
30695	Hypoxia	Nifk	-1.5302026	0.00045246826
30696	Hypoxia	Dync1h1	0.8554916	0.00045384516
30697	Hypoxia	Pex19	-0.844696	0.00045523976
30698	Hypoxia	Casp8	-0.88269496	0.00045842282
30699	Hypoxia	Chic2	1.7880334	0.0004589942
30700	Hypoxia	Trappc12	-1.3235841	0.00045967076
30701	Hypoxia	Hsp90b1	1.5981146	0.00046004375
30702	Hypoxia	Psap	1.8515384	0.00046040906
30703	Hypoxia	Rgl2	1.3864498	0.00046172316
30704	Hypoxia	Hsbp1	-1.1312764	0.00046418016
30705	Hypoxia	Hprt1	1.3120676	0.00046518873
30706	Hypoxia	Mphosph8	-0.94166136	0.00046531056
30707	Hypoxia	Wdr76	-2.1525111	0.00046574432
30708	Hypoxia	Tsc22d3	1.7915941	0.00046725152
30709	Hypoxia	Cbfa2t2	0.8319329	0.0004672764
30710	Hypoxia	Emc3	-0.64900815	0.00046902878
30711	Hypoxia	Gramd1a	1.7899209	0.00047063074
30712	Hypoxia	Cmtr1	-1.1815485	0.00047065463
30713	Hypoxia	Capn6	0.5800497	0.00047076977
30714	Hypoxia	Tmem209	-1.3397723	0.0004717516
30715	Hypoxia	Cplane2	-0.5767684	0.00047215933
30716	Hypoxia	Rela	0.90985525	0.0004725442
30717	Hypoxia	Bivm	-0.92524254	0.0004730705
30718	Hypoxia	Ptpru	0.9197593	0.0004752761
30719	Hypoxia	Brk1	0.8602267	0.0004756262
30720	Hypoxia	Plgrkt	-1.500318	0.00048043736
30721	Hypoxia	Fuom	-1.1177212	0.00048060188
30722	Hypoxia	Rap2b	1.2362127	0.00048851053
30723	Hypoxia	Bltp2	-0.999852	0.0004906475
30724	Hypoxia	Relt	1.2578533	0.000490913
30725	Hypoxia	Twf1	0.68178076	0.0004919084
30726	Hypoxia	Pgm2l1	1.8656807	0.00049222575
30727	Hypoxia	Fitm2	-1.0526303	0.00049574283
30728	Hypoxia	Dnajb9	1.7418686	0.00049709994
30729	Hypoxia	Rpl18	0.5595985	0.00049873634
30730	Hypoxia	Flcn	0.7342101	0.0005035841
30731	Hypoxia	Fabp3	1.027618	0.00050389016
30732	Hypoxia	Jagn1	-1.5655023	0.0005043691
30733	Hypoxia	Nova1	-0.6159661	0.00050474925
30734	Hypoxia	C1d	-1.0963582	0.0005048287
30735	Hypoxia	Taf1a	-2.138926	0.00050488306
30736	Hypoxia	Kitlg	-1.3018731	0.00050792086
30737	Hypoxia	Iqce	-0.9167481	0.0005105608
30738	Hypoxia	E2f2	-0.9179385	0.0005108255
30739	Hypoxia	Dpp3	-1.2633234	0.00051291886
30740	Hypoxia	Steap2	-1.2832204	0.00051401113
30741	Hypoxia	Paxx	-1.1480002	0.0005148025
30742	Hypoxia	Zdhhc5	-1.1193302	0.0005162774
30743	Hypoxia	Lrpprc	-0.89448386	0.00051691436
30744	Hypoxia	Abcc10	-1.0584735	0.0005175462
30745	Hypoxia	Gba2	-1.0051147	0.0005190989
30746	Hypoxia	Aadat	-1.3576186	0.00052219024
30747	Hypoxia	Sec11c	-1.1260096	0.00052264065
30748	Hypoxia	Fundc1	-1.1576772	0.0005236896
30749	Hypoxia	Syngr3	1.8271501	0.0005261032
30750	Hypoxia	Sgsm2	0.974688	0.0005262313
30751	Hypoxia	Gucy1b1	-1.1771582	0.00053034635
30752	Hypoxia	Gpt2	2.6323771	0.0005337453
30753	Hypoxia	Vps18	-0.9226836	0.00053594966
30754	Hypoxia	Maea	-1.2806727	0.0005377501
30755	Hypoxia	Spns1	-0.964409	0.0005402694
30756	Hypoxia	Slc26a2	-2.3759308	0.0005440775
30757	Hypoxia	Csnk2b	-0.8970595	0.0005456529
30758	Hypoxia	Slc25a28	-1.2995611	0.00054782716
30759	Hypoxia	Lrrc42	0.8565592	0.0005482854
30760	Hypoxia	Ttyh3	1.3770727	0.0005485614
30761	Hypoxia	Tbpl1	-1.0565233	0.0005505044
30762	Hypoxia	Hnrnpu	-0.84275407	0.0005540724
30763	Hypoxia	Klf10	3.389537	0.0005565805
30764	Hypoxia	Med1	-0.98466	0.0005605258
30765	Hypoxia	Epo	0.7211874	0.0005607267
30766	Hypoxia	Mfsd14b	-0.8469523	0.00056497334
30767	Hypoxia	Faap100	-0.64325273	0.0005654804
30768	Hypoxia	Gnpat	-0.8017755	0.00056635914
30769	Hypoxia	Scrn3	-0.8674141	0.00056749326
30770	Hypoxia	Lamb2	1.5405576	0.0005679134
30771	Hypoxia	Slc17a2	-0.4927336	0.00056857505
30772	Hypoxia	Sf3b3	-0.8314465	0.00057087984
30773	Hypoxia	Paat	-0.98595953	0.00057212834
30774	Hypoxia	Stag2	1.217565	0.0005723354
30775	Hypoxia	Kcnj8	-1.0147368	0.00057235704
30776	Hypoxia	Trabd	-0.6766985	0.00057342375
30777	Hypoxia	Ypel2	1.5598147	0.00057411107
30778	Hypoxia	Fip1l1	-1.168056	0.0005742273
30779	Hypoxia	Rbak	1.8962982	0.0005772444
30780	Hypoxia	Znf354a	-1.2035011	0.000578042
30781	Hypoxia	Brat1	-0.8590999	0.00057986594
30782	Hypoxia	Asb13	-1.3170885	0.00058211986
30783	Hypoxia	Edn3	0.59775275	0.0005837993
30784	Hypoxia	Dph7	-0.87418526	0.00058576476
30785	Hypoxia	E4f1	-0.7001754	0.00058688456
30786	Hypoxia	Erlin2	-0.9691094	0.0005875045
30787	Hypoxia	Fzd7	2.3485615	0.00058751815
30788	Hypoxia	Fam76a	-0.7625259	0.0005892283
30789	Hypoxia	Ddrgk1	-0.82456505	0.0005894868
30790	Hypoxia	Nmnat2	-0.79157686	0.0005913682
30791	Hypoxia	Fbn1	1.9878311	0.0005949611
30792	Hypoxia	Ciao2b	-0.81547993	0.0005960388
30793	Hypoxia	Brsk1	0.80983144	0.0005976674
30794	Hypoxia	Mettl6	-0.5871414	0.0005981289
30795	Hypoxia	C1qtnf12	0.95349306	0.0006004991
30796	Hypoxia	Minpp1	-1.8412083	0.00060106046
30797	Hypoxia	Slc25a3	-0.9262818	0.00060189975
30798	Hypoxia	Dph5	-1.1883695	0.0006024244
30799	Hypoxia	Czib	-0.81963456	0.00060329033
30800	Hypoxia	Poglut2	-1.3927803	0.0006091468
30801	Hypoxia	Dnttip1	1.3319029	0.0006116229
30802	Hypoxia	Krt19	2.4628289	0.0006150324
30803	Hypoxia	Fam110c	2.962928	0.0006165381
30804	Hypoxia	Rnf112	0.5426791	0.00061662967
30805	Hypoxia	Pmpca	-1.0917542	0.0006169591
30806	Hypoxia	Mtx2	-1.0514286	0.00061863207
30807	Hypoxia	Dnajc21	-0.68167126	0.000619473
30812	Hypoxia	H2bc4	-3.2876856	0.0006205318
30811	Hypoxia	H2bc6	-3.2876856	0.0006205318
30810	Hypoxia	H2bc14	-3.2876856	0.0006205318
30809	Hypoxia	Hist2h2bb	-3.2876856	0.0006205318
30808	Hypoxia	H2bc8	-3.2876856	0.0006205318
30813	Hypoxia	Ugdh	-1.5530106	0.0006205538
30814	Hypoxia	Adam22	-0.4271255	0.00062076666
30815	Hypoxia	Bloc1s2	-1.841366	0.0006214511
30816	Hypoxia	Srebf2	0.8855044	0.00062190514
30817	Hypoxia	Hdac8	-0.9748329	0.00062193867
30818	Hypoxia	Cldn14	0.8755891	0.00062473066
30819	Hypoxia	Fignl1	-2.2595096	0.0006274437
30820	Hypoxia	Ctsb	1.6141646	0.00062761555
30821	Hypoxia	Cpox	1.6476759	0.0006284818
30822	Hypoxia	Slc25a21	-0.88532245	0.0006303188
30823	Hypoxia	Cenpj	-1.2060592	0.00063054945
30824	Hypoxia	Lyrm1	-1.1116391	0.0006309947
30825	Hypoxia	Nap1l2	-1.3384925	0.00063482684
30826	Hypoxia	Stox1	-0.92707664	0.00063699315
30827	Hypoxia	Mmp2	1.157042	0.0006373152
30828	Hypoxia	Coro1a	-1.7083215	0.00063930126
30829	Hypoxia	Atad3	-1.4627081	0.0006407951
30830	Hypoxia	Leprotl1	-1.2643338	0.0006413421
30831	Hypoxia	Alkbh1	-0.75365967	0.0006444265
30832	Hypoxia	Pskh1	-0.8598025	0.00064535765
30833	Hypoxia	Emb	-1.3301805	0.00064570113
30834	Hypoxia	Bcr	-0.95490205	0.0006486596
30835	Hypoxia	Nr0b2	0.8637699	0.0006493424
30836	Hypoxia	Vkorc1l1	-1.5028199	0.0006493969
30837	Hypoxia	Sorbs3	0.72917527	0.0006510735
30838	Hypoxia	Wbp11	-0.9620015	0.00065393397
30839	Hypoxia	Lyset	-1.4904649	0.00065919565
30840	Hypoxia	Gga3	-0.5186235	0.0006599463
30841	Hypoxia	Mlec	-1.2905829	0.00066009624
30842	Hypoxia	Mtmr6	-1.1345422	0.00066026225
