symbol	gene_id	transcript_id	length
Acp2	ENSMUSG00000002103	ENSMUST00000002172	4656
Fam171a1	ENSMUSG00000050530	ENSMUST00000062934	4129
Fam171a1	ENSMUSG00000050530	ENSMUST00000115099	4149
Taf4	ENSMUSG00000039117	ENSMUST00000227325	4380
Taf4	ENSMUSG00000039117	ENSMUST00000041618	4416
Prrc2b	ENSMUSG00000039262	ENSMUST00000036691	8612
Prrc2b	ENSMUSG00000039262	ENSMUST00000069817	10671
Snx5	ENSMUSG00000027423	ENSMUST00000110030	2512
Snx5	ENSMUSG00000027423	ENSMUST00000028909	2419
Ccn5	ENSMUSG00000027656	ENSMUST00000029188	1719
Srsf6	ENSMUSG00000016921	ENSMUST00000130411	3527
Stkld1	ENSMUSG00000049897	ENSMUST00000055406	2169
Wfdc6b	ENSMUSG00000070531	ENSMUST00000094346	984
Mvb12b	ENSMUSG00000038740	ENSMUST00000041555	4998
Grb14	ENSMUSG00000026888	ENSMUST00000028252	1986
Hoxd3	ENSMUSG00000079277	ENSMUST00000111983	2968
Hoxd3	ENSMUSG00000079277	ENSMUST00000047830	2292
Hoxd3	ENSMUSG00000079277	ENSMUST00000111982	2413
Capn3	ENSMUSG00000079110	ENSMUST00000028749	3186
Olfr73	ENSMUSG00000075140	ENSMUST00000129056	3048
Olfr73	ENSMUSG00000075140	ENSMUST00000099838	942
Olfr1133	ENSMUSG00000075155	ENSMUST00000099855	942
Olfr1133	ENSMUSG00000075155	ENSMUST00000217368	993
Lkaaear1	ENSMUSG00000045794	ENSMUST00000052416	718
Myo3a	ENSMUSG00000025716	ENSMUST00000044749	5082
Rexo4	ENSMUSG00000052406	ENSMUST00000114020	2278
Rexo4	ENSMUSG00000052406	ENSMUST00000064244	2281
Gm6710	ENSMUSG00000078887	ENSMUST00000109012	1665
Ssna1	ENSMUSG00000026966	ENSMUST00000028342	862
Plcb4	ENSMUSG00000039943	ENSMUST00000110109	5217
Plcb4	ENSMUSG00000039943	ENSMUST00000035646	3635
Slc24a5	ENSMUSG00000035183	ENSMUST00000070353	1954
Pard6b	ENSMUSG00000044641	ENSMUST00000052125	3399
Macrod2	ENSMUSG00000068205	ENSMUST00000110067	4730
Macrod2	ENSMUSG00000068205	ENSMUST00000110064	4883
Macrod2	ENSMUSG00000068205	ENSMUST00000078027	1669
Fam107b	ENSMUSG00000026655	ENSMUST00000115054	601
Fam107b	ENSMUSG00000026655	ENSMUST00000115055	515
Fam107b	ENSMUSG00000026655	ENSMUST00000027965	3156
Fam107b	ENSMUSG00000026655	ENSMUST00000115053	688
A930004D18Rik	ENSMUSG00000054057	ENSMUST00000066163	3217
Olfr354	ENSMUSG00000055088	ENSMUST00000217479	9539
Olfr354	ENSMUSG00000055088	ENSMUST00000068475	1084
Xkr7	ENSMUSG00000042631	ENSMUST00000037235	2711
Il1a	ENSMUSG00000027399	ENSMUST00000028882	1974
Mtch2	ENSMUSG00000027282	ENSMUST00000136872	2596
Snap25	ENSMUSG00000027273	ENSMUST00000110098	1014
Snap25	ENSMUSG00000027273	ENSMUST00000028727	2116
Dbndd2	ENSMUSG00000017734	ENSMUST00000109350	1055
Dbndd2	ENSMUSG00000017734	ENSMUST00000109349	3597
Dbndd2	ENSMUSG00000017734	ENSMUST00000017878	1338
Dbndd2	ENSMUSG00000017734	ENSMUST00000069385	1658
Ppdpf	ENSMUSG00000016344	ENSMUST00000016488	1160
Ppdpf	ENSMUSG00000016344	ENSMUST00000108841	689
Nmt2	ENSMUSG00000026643	ENSMUST00000102989	2162
Malrd1	ENSMUSG00000075520	ENSMUST00000146205	6738
Stmn3	ENSMUSG00000027581	ENSMUST00000103045	1136
Slc2a6	ENSMUSG00000036067	ENSMUST00000045702	2138
Mcm10	ENSMUSG00000026669	ENSMUST00000027980	3494
Mcm10	ENSMUSG00000026669	ENSMUST00000102985	4867
Trib3	ENSMUSG00000032715	ENSMUST00000040312	2026
Lcn9	ENSMUSG00000023210	ENSMUST00000023978	839
C1qtnf4	ENSMUSG00000040794	ENSMUST00000111466	1290
Gpr176	ENSMUSG00000040133	ENSMUST00000039160	3899
Fut7	ENSMUSG00000036587	ENSMUST00000114278	1990
Fut7	ENSMUSG00000036587	ENSMUST00000100320	2076
Fut7	ENSMUSG00000036587	ENSMUST00000041654	1970
Cstl1	ENSMUSG00000055177	ENSMUST00000109952	629
Cstl1	ENSMUSG00000055177	ENSMUST00000109955	668
Dnlz	ENSMUSG00000075467	ENSMUST00000028295	2916
Sppl2a	ENSMUSG00000027366	ENSMUST00000028844	5616
Morn5	ENSMUSG00000026894	ENSMUST00000028256	714
Bpifb4	ENSMUSG00000074665	ENSMUST00000109757	2420
Bpifb4	ENSMUSG00000074665	ENSMUST00000154281	3056
Bpifb4	ENSMUSG00000074665	ENSMUST00000099181	1479
Bpifb4	ENSMUSG00000074665	ENSMUST00000109759	2115
Dhrs9	ENSMUSG00000027068	ENSMUST00000063690	4281
Sqor	ENSMUSG00000005803	ENSMUST00000005953	1804
Sqor	ENSMUSG00000005803	ENSMUST00000110506	1985
Olfr1026	ENSMUSG00000042863	ENSMUST00000056718	965
Olfr1026	ENSMUSG00000042863	ENSMUST00000217615	1538
Olfr1026	ENSMUSG00000042863	ENSMUST00000219615	1465
Olfr1263	ENSMUSG00000059112	ENSMUST00000111507	1029
Olfr1263	ENSMUSG00000059112	ENSMUST00000214382	4400
Olfr1263	ENSMUSG00000059112	ENSMUST00000217065	4186
Tmx2	ENSMUSG00000050043	ENSMUST00000111665	2282
Tmx2	ENSMUSG00000050043	ENSMUST00000053664	1977
Tmx4	ENSMUSG00000034723	ENSMUST00000038228	5488
Tmx4	ENSMUSG00000034723	ENSMUST00000110120	2602
Thbd	ENSMUSG00000074743	ENSMUST00000099270	3723
Camsap1	ENSMUSG00000026933	ENSMUST00000091268	7978
Camsap1	ENSMUSG00000026933	ENSMUST00000183461	5090
Camsap1	ENSMUSG00000026933	ENSMUST00000114167	7981
Src	ENSMUSG00000027646	ENSMUST00000109533	3813
Src	ENSMUSG00000027646	ENSMUST00000109529	2020
Src	ENSMUSG00000027646	ENSMUST00000109531	3586
Src	ENSMUSG00000027646	ENSMUST00000092576	3887
Src	ENSMUSG00000027646	ENSMUST00000029175	3906
Olfr1085	ENSMUSG00000075176	ENSMUST00000213279	5191
Olfr1085	ENSMUSG00000075176	ENSMUST00000099879	942
Olfr1085	ENSMUSG00000075176	ENSMUST00000214566	5129
Atp5c1	ENSMUSG00000025781	ENSMUST00000114897	1166
Atp5c1	ENSMUSG00000025781	ENSMUST00000026887	1060
Atp9a	ENSMUSG00000027546	ENSMUST00000178504	3668
Atp9a	ENSMUSG00000027546	ENSMUST00000029060	3529
Olfr358	ENSMUSG00000075379	ENSMUST00000100146	1059
Olfr358	ENSMUSG00000075379	ENSMUST00000216437	4962
Xrn2	ENSMUSG00000027433	ENSMUST00000028921	3434
Tor1b	ENSMUSG00000026848	ENSMUST00000028199	3039
Cdh4	ENSMUSG00000000305	ENSMUST00000000314	6388
4932414N04Rik	ENSMUSG00000079324	ENSMUST00000055930	3519
4932414N04Rik	ENSMUSG00000079324	ENSMUST00000128259	3645
Fibin	ENSMUSG00000074971	ENSMUST00000099626	2267
Neb	ENSMUSG00000026950	ENSMUST00000238749	23361
Neb	ENSMUSG00000026950	ENSMUST00000238288	23256
Olfr1141	ENSMUSG00000075148	ENSMUST00000099846	936
Ckmt1	ENSMUSG00000000308	ENSMUST00000078222	1518
Ckmt1	ENSMUSG00000000308	ENSMUST00000000317	1620
Gm11009	ENSMUSG00000078895	ENSMUST00000108961	417
Mgme1	ENSMUSG00000027424	ENSMUST00000110028	2308
Mgme1	ENSMUSG00000027424	ENSMUST00000110027	2359
Mgme1	ENSMUSG00000027424	ENSMUST00000028910	2840
Olfr1126	ENSMUSG00000058194	ENSMUST00000213366	1827
Olfr1126	ENSMUSG00000058194	ENSMUST00000071355	945
Gdap1l1	ENSMUSG00000017943	ENSMUST00000109421	1206
Gdap1l1	ENSMUSG00000017943	ENSMUST00000018087	2220
Gdap1l1	ENSMUSG00000017943	ENSMUST00000109420	2475
Accsl	ENSMUSG00000075023	ENSMUST00000099690	2224
Chrm5	ENSMUSG00000074939	ENSMUST00000099589	1599
Ywhab	ENSMUSG00000018326	ENSMUST00000018470	3013
Edem2	ENSMUSG00000038312	ENSMUST00000040833	2290
Proser2	ENSMUSG00000045319	ENSMUST00000114942	4398
Proser2	ENSMUSG00000045319	ENSMUST00000054254	2061
Olfr1163	ENSMUSG00000075137	ENSMUST00000099835	1043
Olfr1163	ENSMUSG00000075137	ENSMUST00000215268	1611
Slc25a25	ENSMUSG00000026819	ENSMUST00000028160	3294
Slc25a25	ENSMUSG00000026819	ENSMUST00000113310	3278
Olfr346	ENSMUSG00000094764	ENSMUST00000078854	930
Olfr346	ENSMUSG00000094764	ENSMUST00000213258	4104
Lcn11	ENSMUSG00000069080	ENSMUST00000091278	652
Ly75	ENSMUSG00000026980	ENSMUST00000112533	6901
Ly75	ENSMUSG00000026980	ENSMUST00000028362	5172
Gchfr	ENSMUSG00000046814	ENSMUST00000057454	645
Olfr1205	ENSMUSG00000057447	ENSMUST00000076438	924
Olfr1205	ENSMUSG00000057447	ENSMUST00000215929	6149
Ddx31	ENSMUSG00000026806	ENSMUST00000113853	3271
Gm17581	ENSMUSG00000092123	ENSMUST00000166589	57
Spout1	ENSMUSG00000039660	ENSMUST00000100220	1805
Gm14214	ENSMUSG00000098640	ENSMUST00000184654	678
Olfr1208	ENSMUSG00000075114	ENSMUST00000214121	2823
Olfr1208	ENSMUSG00000075114	ENSMUST00000099810	1075
Olfr1208	ENSMUSG00000075114	ENSMUST00000214297	2844
Olfml2a	ENSMUSG00000046618	ENSMUST00000057279	5579
Olfr1105	ENSMUSG00000075165	ENSMUST00000099868	939
Olfr1105	ENSMUSG00000075165	ENSMUST00000215978	3012
Zfp973	ENSMUSG00000078879	ENSMUST00000108985	1295
Med27	ENSMUSG00000026799	ENSMUST00000028139	1254
Ccdc183	ENSMUSG00000026940	ENSMUST00000028309	1719
Cops2	ENSMUSG00000027206	ENSMUST00000028635	2073
Cops2	ENSMUSG00000027206	ENSMUST00000110463	3392
Slc12a6	ENSMUSG00000027130	ENSMUST00000053666	6060
Slc12a6	ENSMUSG00000027130	ENSMUST00000028549	6105
Hat1	ENSMUSG00000027018	ENSMUST00000028408	1576
Tmem74b	ENSMUSG00000044364	ENSMUST00000060196	1435
Tmem74b	ENSMUSG00000044364	ENSMUST00000109872	1399
Cdk9	ENSMUSG00000009555	ENSMUST00000009699	1733
Rcn1	ENSMUSG00000005973	ENSMUST00000006128	2720
Aplnr	ENSMUSG00000044338	ENSMUST00000057019	3699
Ninl	ENSMUSG00000068115	ENSMUST00000109896	5093
Potegl	ENSMUSG00000026774	ENSMUST00000028113	1842
Srp14	ENSMUSG00000009549	ENSMUST00000009693	798
Il1f10	ENSMUSG00000046845	ENSMUST00000058056	538
Olfr1228	ENSMUSG00000099486	ENSMUST00000216392	2145
Olfr1228	ENSMUSG00000099486	ENSMUST00000190757	1094
Olfr1228	ENSMUSG00000099486	ENSMUST00000215447	3223
Zscan29	ENSMUSG00000050619	ENSMUST00000110661	5072
Zscan29	ENSMUSG00000050619	ENSMUST00000163766	3611
Mpped2	ENSMUSG00000016386	ENSMUST00000111063	2848
Mpped2	ENSMUSG00000016386	ENSMUST00000016530	1217
Serinc4	ENSMUSG00000046110	ENSMUST00000056312	2551
Olfr1291-ps1	ENSMUSG00000108891	ENSMUST00000121345	5403
Dusp19	ENSMUSG00000027001	ENSMUST00000028384	1632
Olfr1090	ENSMUSG00000075172	ENSMUST00000217043	2054
Olfr1090	ENSMUSG00000075172	ENSMUST00000215991	2103
Olfr1090	ENSMUSG00000075172	ENSMUST00000099875	942
Pcna	ENSMUSG00000027342	ENSMUST00000028817	1518
Cpxm1	ENSMUSG00000027408	ENSMUST00000028897	2366
Olfr1012	ENSMUSG00000075210	ENSMUST00000099916	936
Olfr1012	ENSMUSG00000075210	ENSMUST00000214958	3076
Olfr1012	ENSMUSG00000075210	ENSMUST00000214255	3115
Tbc1d20	ENSMUSG00000027465	ENSMUST00000028963	3386
Ttf1	ENSMUSG00000026803	ENSMUST00000100237	4160
Pax8	ENSMUSG00000026976	ENSMUST00000028355	2560
Tgm3	ENSMUSG00000027401	ENSMUST00000110299	4135
Plagl2	ENSMUSG00000051413	ENSMUST00000056924	5485
Plagl2	ENSMUSG00000051413	ENSMUST00000109795	5571
Gm4724	ENSMUSG00000078897	ENSMUST00000109045	1659
Gm4724	ENSMUSG00000078897	ENSMUST00000109046	1497
Olfr1270	ENSMUSG00000075065	ENSMUST00000217139	4803
Olfr1270	ENSMUSG00000075065	ENSMUST00000215578	4982
Olfr1270	ENSMUSG00000075065	ENSMUST00000213946	4930
Olfr1270	ENSMUSG00000075065	ENSMUST00000099754	1018
Olfr1270	ENSMUSG00000075065	ENSMUST00000215975	4854
Olfr1270	ENSMUSG00000075065	ENSMUST00000216354	4836
Zc3h8	ENSMUSG00000027387	ENSMUST00000028866	1624
Gm10799	ENSMUSG00000075006	ENSMUST00000099666	312
Col20a1	ENSMUSG00000016356	ENSMUST00000108856	4489
Col20a1	ENSMUSG00000016356	ENSMUST00000228434	5012
Dut	ENSMUSG00000027203	ENSMUST00000051605	1950
Slc20a1	ENSMUSG00000027397	ENSMUST00000028880	3316
Slc20a1	ENSMUSG00000027397	ENSMUST00000110315	3219
Olfr1253	ENSMUSG00000075075	ENSMUST00000215185	4984
Olfr1253	ENSMUSG00000075075	ENSMUST00000099765	957
Olfr1253	ENSMUSG00000075075	ENSMUST00000215988	6332
Olfr1253	ENSMUSG00000075075	ENSMUST00000213484	4812
Ap5s1	ENSMUSG00000068264	ENSMUST00000110208	1521
Phyhd1	ENSMUSG00000079484	ENSMUST00000091132	1353
Pnpla7	ENSMUSG00000036833	ENSMUST00000045295	4574
Cdc25b	ENSMUSG00000027330	ENSMUST00000028804	3089
Plekha3	ENSMUSG00000002733	ENSMUST00000111920	2534
Ptges	ENSMUSG00000050737	ENSMUST00000102852	3647
Olfr1219	ENSMUSG00000075104	ENSMUST00000099797	936
Olfr1219	ENSMUSG00000075104	ENSMUST00000214442	3694
Olfr1219	ENSMUSG00000075104	ENSMUST00000215225	5865
Olfr1219	ENSMUSG00000075104	ENSMUST00000217421	5849
Olfr1219	ENSMUSG00000075104	ENSMUST00000213724	5669
Spaca9	ENSMUSG00000026809	ENSMUST00000102877	671
Spaca9	ENSMUSG00000026809	ENSMUST00000124840	699
Olfr1311	ENSMUSG00000109403	ENSMUST00000215321	2667
Olfr1311	ENSMUSG00000109403	ENSMUST00000213602	2631
Olfr1311	ENSMUSG00000109403	ENSMUST00000208536	943
AL731706.1	ENSMUSG00000115423	ENSMUST00000227806	944
Zfp385b	ENSMUSG00000027016	ENSMUST00000111831	2734
Zfp385b	ENSMUSG00000027016	ENSMUST00000090766	2740
Atp5g3	ENSMUSG00000018770	ENSMUST00000111996	723
Atp5g3	ENSMUSG00000018770	ENSMUST00000018914	714
Dnajc17	ENSMUSG00000034278	ENSMUST00000038439	1008
Osbpl6	ENSMUSG00000042359	ENSMUST00000077972	8037
Osbpl6	ENSMUSG00000042359	ENSMUST00000111929	8257
Tmc2	ENSMUSG00000060332	ENSMUST00000166774	2667
Tmc2	ENSMUSG00000060332	ENSMUST00000077988	3216
Gm11084	ENSMUSG00000079286	ENSMUST00000112062	69
Ubr1	ENSMUSG00000027272	ENSMUST00000028728	7768
Rab5if	ENSMUSG00000027637	ENSMUST00000029165	1045
Vapb	ENSMUSG00000054455	ENSMUST00000067530	7032
Ddrgk1	ENSMUSG00000068290	ENSMUST00000089559	1238
Olfr347	ENSMUSG00000111863	ENSMUST00000216882	3385
Olfr347	ENSMUSG00000111863	ENSMUST00000078761	943
Psmd14	ENSMUSG00000026914	ENSMUST00000028278	1541
Cst10	ENSMUSG00000033156	ENSMUST00000047008	804
Cst10	ENSMUSG00000033156	ENSMUST00000109938	729
Il1rn	ENSMUSG00000026981	ENSMUST00000114482	1986
Il1rn	ENSMUSG00000026981	ENSMUST00000114487	2474
Spag6	ENSMUSG00000037708	ENSMUST00000095132	2458
Noxa1	ENSMUSG00000036805	ENSMUST00000114373	1575
Noxa1	ENSMUSG00000036805	ENSMUST00000044018	1617
Phf20	ENSMUSG00000038116	ENSMUST00000037401	5737
Fermt1	ENSMUSG00000027356	ENSMUST00000038280	4915
Lypd6	ENSMUSG00000050447	ENSMUST00000053208	3620
Lypd6	ENSMUSG00000050447	ENSMUST00000169232	3499
Lypd6	ENSMUSG00000050447	ENSMUST00000112712	3495
Tcp11l1	ENSMUSG00000027175	ENSMUST00000111118	5474
Tcp11l1	ENSMUSG00000027175	ENSMUST00000028597	3512
Gpr107	ENSMUSG00000000194	ENSMUST00000056433	6134
Inpp5e	ENSMUSG00000026925	ENSMUST00000145701	4147
Clic3	ENSMUSG00000015093	ENSMUST00000102918	791
Clic3	ENSMUSG00000015093	ENSMUST00000114265	808
Col9a3	ENSMUSG00000027570	ENSMUST00000103059	2846
Col9a3	ENSMUSG00000027570	ENSMUST00000132527	3046
Olfr1025-ps1	ENSMUSG00000058884	ENSMUST00000213474	3578
Stard9	ENSMUSG00000033705	ENSMUST00000180041	15004
Acss1	ENSMUSG00000027452	ENSMUST00000028944	3618
Olfr352	ENSMUSG00000053146	ENSMUST00000065416	948
Olfr352	ENSMUSG00000053146	ENSMUST00000217325	3337
Gm17416	ENSMUSG00000090485	ENSMUST00000238626	317
Zfp120	ENSMUSG00000068134	ENSMUST00000094538	1245
Zfp120	ENSMUSG00000068134	ENSMUST00000089207	4127
Bfsp1	ENSMUSG00000027420	ENSMUST00000028907	2372
Bfsp1	ENSMUSG00000027420	ENSMUST00000099296	2160
Ccdc3	ENSMUSG00000026676	ENSMUST00000027988	2670
Sptan1	ENSMUSG00000057738	ENSMUST00000100225	7892
Sptan1	ENSMUSG00000057738	ENSMUST00000095083	7883
Sptan1	ENSMUSG00000057738	ENSMUST00000046257	7820
Olfr1148	ENSMUSG00000061875	ENSMUST00000215230	3095
Olfr1148	ENSMUSG00000061875	ENSMUST00000077580	945
Prom2	ENSMUSG00000027376	ENSMUST00000103214	4190
Prom2	ENSMUSG00000027376	ENSMUST00000028855	4796
Rapsn	ENSMUSG00000002104	ENSMUST00000050323	1606
Actr5	ENSMUSG00000037761	ENSMUST00000045644	2402
Dync1i2	ENSMUSG00000027012	ENSMUST00000112139	2483
Dync1i2	ENSMUSG00000027012	ENSMUST00000081710	2631
Dync1i2	ENSMUSG00000027012	ENSMUST00000112142	2585
Dync1i2	ENSMUSG00000027012	ENSMUST00000112138	2466
Dync1i2	ENSMUSG00000027012	ENSMUST00000100028	2097
Ndufaf1	ENSMUSG00000027305	ENSMUST00000028768	1451
Ndufaf1	ENSMUSG00000027305	ENSMUST00000110802	1308
Ndufaf1	ENSMUSG00000027305	ENSMUST00000110801	1478
Gm17490	ENSMUSG00000091312	ENSMUST00000166779	63
Hoxd12	ENSMUSG00000001823	ENSMUST00000001878	2534
Fsip2	ENSMUSG00000075249	ENSMUST00000143764	21116
Olfr1079	ENSMUSG00000075179	ENSMUST00000216480	2071
Olfr1079	ENSMUSG00000075179	ENSMUST00000111582	2141
Olfr1079	ENSMUSG00000075179	ENSMUST00000099882	948
Olfr1220	ENSMUSG00000101480	ENSMUST00000099806	1201
Olfr1220	ENSMUSG00000101480	ENSMUST00000099789	1026
Olfr1220	ENSMUSG00000101480	ENSMUST00000213288	4223
Ctnnd1	ENSMUSG00000034101	ENSMUST00000111693	6255
Ctnnd1	ENSMUSG00000034101	ENSMUST00000111694	6362
Ctnnd1	ENSMUSG00000034101	ENSMUST00000111691	5380
Ctnnd1	ENSMUSG00000034101	ENSMUST00000111692	6170
Ctnnd1	ENSMUSG00000034101	ENSMUST00000111695	6344
Ctnnd1	ENSMUSG00000034101	ENSMUST00000067232	6119
Bpifa6	ENSMUSG00000078998	ENSMUST00000109753	1572
Adig	ENSMUSG00000044405	ENSMUST00000059889	632
Olfr1151	ENSMUSG00000047039	ENSMUST00000217376	2866
Olfr1151	ENSMUSG00000047039	ENSMUST00000061081	927
Olfr1156	ENSMUSG00000075144	ENSMUST00000216191	3300
Olfr1156	ENSMUSG00000075144	ENSMUST00000099842	1076
Olfr1156	ENSMUSG00000075144	ENSMUST00000216726	3271
St6galnac4	ENSMUSG00000079442	ENSMUST00000179989	2826
St6galnac4	ENSMUSG00000079442	ENSMUST00000102818	3626
Abcb11	ENSMUSG00000027048	ENSMUST00000102709	5025
Abcb11	ENSMUSG00000027048	ENSMUST00000102710	4893
Abcb11	ENSMUSG00000027048	ENSMUST00000180142	4963
Olfr987	ENSMUSG00000075223	ENSMUST00000099929	1075
Olfr987	ENSMUSG00000075223	ENSMUST00000216347	1453
Olfr987	ENSMUSG00000075223	ENSMUST00000111598	1418
Tmem236	ENSMUSG00000061531	ENSMUST00000077517	3659
Cacfd1	ENSMUSG00000015488	ENSMUST00000114007	2689
Cacfd1	ENSMUSG00000015488	ENSMUST00000114006	1648
Fam163b	ENSMUSG00000009216	ENSMUST00000151224	2959
Olfr1082	ENSMUSG00000111689	ENSMUST00000215600	1620
Olfr341	ENSMUSG00000075387	ENSMUST00000100154	942
Olfr341	ENSMUSG00000075387	ENSMUST00000213300	6634
Ralgps1	ENSMUSG00000038831	ENSMUST00000131298	6035
Ralgps1	ENSMUSG00000038831	ENSMUST00000091039	2738
Wdr5	ENSMUSG00000026917	ENSMUST00000113952	2890
Slc17a9	ENSMUSG00000023393	ENSMUST00000094218	2275
Rnd3	ENSMUSG00000017144	ENSMUST00000017288	2828
Olfr1031	ENSMUSG00000043267	ENSMUST00000050942	1011
Olfr1031	ENSMUSG00000043267	ENSMUST00000216807	1946
Olfr1287	ENSMUSG00000095586	ENSMUST00000075390	918
Otor	ENSMUSG00000027416	ENSMUST00000028902	949
Olfr1185-ps1	ENSMUSG00000057735	ENSMUST00000075025	3344
Tmem189	ENSMUSG00000090213	ENSMUST00000006587	2329
Syt13	ENSMUSG00000027220	ENSMUST00000028648	3761
Actc1	ENSMUSG00000068614	ENSMUST00000090269	1473
Stxbp1	ENSMUSG00000026797	ENSMUST00000077458	3616
Kif18a	ENSMUSG00000027115	ENSMUST00000028527	3369
Zfp966	ENSMUSG00000089756	ENSMUST00000108949	2939
Ddx27	ENSMUSG00000017999	ENSMUST00000018143	2714
Eid1	ENSMUSG00000091337	ENSMUST00000164756	1691
Dok5	ENSMUSG00000027560	ENSMUST00000029075	1768
Olfr1255	ENSMUSG00000045148	ENSMUST00000214508	2253
Gm28036	ENSMUSG00000098950	ENSMUST00000184899	688
Gm28036	ENSMUSG00000098950	ENSMUST00000162612	706
Gm28036	ENSMUSG00000098950	ENSMUST00000183972	375
Gm28036	ENSMUSG00000098950	ENSMUST00000183518	411
Gm28036	ENSMUSG00000098950	ENSMUST00000127956	4955
Gm28036	ENSMUSG00000098950	ENSMUST00000160165	638
Gm28036	ENSMUSG00000098950	ENSMUST00000159952	832
Gm28036	ENSMUSG00000098950	ENSMUST00000132494	5505
Chst14	ENSMUSG00000074916	ENSMUST00000099546	2090
Plcb1	ENSMUSG00000051177	ENSMUST00000110116	7003
Itpa	ENSMUSG00000074797	ENSMUST00000103193	1390
Olfr1257	ENSMUSG00000049057	ENSMUST00000060795	1016
Olfr1257	ENSMUSG00000049057	ENSMUST00000111519	2756
Gm14406	ENSMUSG00000078865	ENSMUST00000108945	1348
Gm826	ENSMUSG00000074623	ENSMUST00000109475	803
Gm826	ENSMUSG00000074623	ENSMUST00000099127	637
Rif1	ENSMUSG00000036202	ENSMUST00000112693	8509
Olfr1128	ENSMUSG00000075156	ENSMUST00000102624	936
Apip	ENSMUSG00000010911	ENSMUST00000011055	919
Rps21	ENSMUSG00000039001	ENSMUST00000059080	394
Olfr1164	ENSMUSG00000075136	ENSMUST00000099834	1112
Plxdc2	ENSMUSG00000026748	ENSMUST00000028081	6947
Plxdc2	ENSMUSG00000026748	ENSMUST00000114702	2146
Svs2	ENSMUSG00000040132	ENSMUST00000044953	1695
Svs2	ENSMUSG00000040132	ENSMUST00000109374	1479
Olfr1218	ENSMUSG00000075105	ENSMUST00000213609	3760
Olfr1218	ENSMUSG00000075105	ENSMUST00000215054	3875
Olfr1218	ENSMUSG00000075105	ENSMUST00000099798	936
Olfr1218	ENSMUSG00000075105	ENSMUST00000215048	3900
Olfr1313	ENSMUSG00000074946	ENSMUST00000216071	2599
Olfr1313	ENSMUSG00000074946	ENSMUST00000213577	2588
Olfr1313	ENSMUSG00000074946	ENSMUST00000099599	938
Zfp106	ENSMUSG00000027288	ENSMUST00000055241	9085
Tgm6	ENSMUSG00000027403	ENSMUST00000028888	3327
1700037H04Rik	ENSMUSG00000027327	ENSMUST00000028800	832
1700037H04Rik	ENSMUSG00000027327	ENSMUST00000103188	1241
H13	ENSMUSG00000019188	ENSMUST00000125366	5204
Ift52	ENSMUSG00000017858	ENSMUST00000018002	2248
Naa20	ENSMUSG00000002728	ENSMUST00000110000	1142
Gm21994	ENSMUSG00000074735	ENSMUST00000063463	990
Romo1	ENSMUSG00000067847	ENSMUST00000119950	379
Romo1	ENSMUSG00000067847	ENSMUST00000109597	550
Romo1	ENSMUSG00000067847	ENSMUST00000109598	362
Romo1	ENSMUSG00000067847	ENSMUST00000088610	569
Ntmt1	ENSMUSG00000026857	ENSMUST00000041830	1387
Olfr1299	ENSMUSG00000109219	ENSMUST00000207228	1678
Olfr1299	ENSMUSG00000109219	ENSMUST00000213511	1783
Rnf208	ENSMUSG00000044628	ENSMUST00000114355	1333
Rnf208	ENSMUSG00000044628	ENSMUST00000060818	1137
Zdhhc5	ENSMUSG00000034075	ENSMUST00000035840	4706
Tmem87a	ENSMUSG00000033808	ENSMUST00000090042	2874
Tmem87a	ENSMUSG00000033808	ENSMUST00000110729	1578
Tmem87a	ENSMUSG00000033808	ENSMUST00000090046	2897
1700010B08Rik	ENSMUSG00000057047	ENSMUST00000073081	899
Chgb	ENSMUSG00000027350	ENSMUST00000028826	2740
Eif3m	ENSMUSG00000027170	ENSMUST00000028592	1283
Stau1	ENSMUSG00000039536	ENSMUST00000109236	2860
Stau1	ENSMUSG00000039536	ENSMUST00000109235	3569
Stau1	ENSMUSG00000039536	ENSMUST00000049412	2840
Entpd6	ENSMUSG00000033068	ENSMUST00000094467	2540
Ptrh1	ENSMUSG00000053746	ENSMUST00000066352	952
Efcab8	ENSMUSG00000044083	ENSMUST00000126656	4261
Cstf3	ENSMUSG00000027176	ENSMUST00000028599	2817
Abhd12	ENSMUSG00000032046	ENSMUST00000056149	1999
Sfmbt2	ENSMUSG00000061186	ENSMUST00000041105	7874
Sfmbt2	ENSMUSG00000061186	ENSMUST00000116594	7821
Eef1a2	ENSMUSG00000016349	ENSMUST00000055990	2084
Crls1	ENSMUSG00000027357	ENSMUST00000028835	1924
Crls1	ENSMUSG00000027357	ENSMUST00000124836	1267
Fbh1	ENSMUSG00000058594	ENSMUST00000071564	3567
Pdhx	ENSMUSG00000010914	ENSMUST00000011058	2506
Rad51	ENSMUSG00000027323	ENSMUST00000028795	3368
Tcfl5	ENSMUSG00000038932	ENSMUST00000037877	2225
Olfr1280	ENSMUSG00000109449	ENSMUST00000219291	6883
Olfr1280	ENSMUSG00000109449	ENSMUST00000082167	1003
Cd82	ENSMUSG00000027215	ENSMUST00000028644	1824
Cd82	ENSMUSG00000027215	ENSMUST00000111257	1003
Cd82	ENSMUSG00000027215	ENSMUST00000116457	1683
Cd82	ENSMUSG00000027215	ENSMUST00000099696	1657
B4galt5	ENSMUSG00000017929	ENSMUST00000109221	4210
Spag4	ENSMUSG00000038180	ENSMUST00000038860	1473
