symbol	gene_id	transcript_id	length
ADAM17	ENSG00000151694	ENST00000310823	4391
CDCA7	ENSG00000144354	ENST00000347703	2500
OBSL1	ENSG00000124006	ENST00000404537	6105
MCM6	ENSG00000076003	ENST00000264156	3753
RAB10	ENSG00000084733	ENST00000264710	3561
DTNB	ENSG00000138101	ENST00000406818	2417
PRADC1	ENSG00000135617	ENST00000258083	1090
ZSWIM2	ENSG00000163012	ENST00000295131	2451
ESPNL	ENSG00000144488	ENST00000343063	4653
ATG4B	ENSG00000168397	ENST00000404914	2797
ATP6V1E2	ENSG00000250565	ENST00000522587	1599
ATP6V1E2	ENSG00000250565	ENST00000306448	1979
SLC4A5	ENSG00000188687	ENST00000423644	6185
SLC4A5	ENSG00000188687	ENST00000394019	6357
ITGB1BP1	ENSG00000119185	ENST00000360635	4859
ITGB1BP1	ENSG00000119185	ENST00000355346	4153
CENPO	ENSG00000138092	ENST00000260662	4085
CENPO	ENSG00000138092	ENST00000380834	4106
UBR3	ENSG00000144357	ENST00000272793	8009
MALL	ENSG00000144063	ENST00000272462	2317
LIMS1	ENSG00000169756	ENST00000409441	1627
CIAO1	ENSG00000144021	ENST00000488633	3968
MTERF4	ENSG00000122085	ENST00000391980	1587
MTERF4	ENSG00000122085	ENST00000614476	4524
SLC4A1AP	ENSG00000163798	ENST00000618046	2544
SLC4A1AP	ENSG00000163798	ENST00000326019	2541
HPCAL1	ENSG00000115756	ENST00000622018	1535
HPCAL1	ENSG00000115756	ENST00000620771	1941
HPCAL1	ENSG00000115756	ENST00000307845	1749
HPCAL1	ENSG00000115756	ENST00000613496	1547
HPCAL1	ENSG00000115756	ENST00000381765	1904
GCA	ENSG00000115271	ENST00000437150	3651
ECEL1	ENSG00000171551	ENST00000304546	2871
KCNJ3	ENSG00000162989	ENST00000295101	4628
IQCA1	ENSG00000132321	ENST00000409907	3215
SPAST	ENSG00000021574	ENST00000315285	5268
SP100	ENSG00000067066	ENST00000340126	5414
EML4	ENSG00000143924	ENST00000318522	5546
STRN	ENSG00000115808	ENST00000263918	14174
IGKV1D-43	ENSG00000242580	ENST00000468879	532
KLHL29	ENSG00000119771	ENST00000486442	5325
SCYGR5	ENSG00000284667	ENST00000641976	258
SLC9A2	ENSG00000115616	ENST00000233969	5601
DUSP28	ENSG00000188542	ENST00000405954	4648
DUSP28	ENSG00000188542	ENST00000343217	1555
LIMS3	ENSG00000256977	ENST00000480744	2094
ACYP2	ENSG00000170634	ENST00000394666	882
RAB11FIP5	ENSG00000135631	ENST00000258098	4342
PROC	ENSG00000115718	ENST00000234071	1769
SLC39A10	ENSG00000196950	ENST00000409086	5432
SLC39A10	ENSG00000196950	ENST00000359634	5222
GLS	ENSG00000115419	ENST00000320717	4840
MATN3	ENSG00000132031	ENST00000407540	2557
AOX1	ENSG00000138356	ENST00000374700	4928
KLF7	ENSG00000118263	ENST00000309446	8365
DBI	ENSG00000155368	ENST00000355857	564
CCT7	ENSG00000135624	ENST00000258091	1847
IL1RN	ENSG00000136689	ENST00000409930	1704
GPAT2	ENSG00000186281	ENST00000434632	2743
MSH2	ENSG00000095002	ENST00000233146	3115
COPS9	ENSG00000172428	ENST00000607357	418
D2HGDH	ENSG00000180902	ENST00000321264	2566
EPHA4	ENSG00000116106	ENST00000281821	6362
EPHA4	ENSG00000116106	ENST00000409938	3363
LRP2	ENSG00000081479	ENST00000649046	15657
CNNM4	ENSG00000158158	ENST00000377075	4783
PPP1R7	ENSG00000115685	ENST00000407025	1592
PPP1R7	ENSG00000115685	ENST00000234038	1941
ALMS1	ENSG00000116127	ENST00000613296	12844
PPP3R1	ENSG00000221823	ENST00000234310	3024
MLPH	ENSG00000115648	ENST00000338530	2332
AQP12B	ENSG00000185176	ENST00000407834	1099
BABAM2	ENSG00000158019	ENST00000342045	1681
BABAM2	ENSG00000158019	ENST00000379624	1678
MAL	ENSG00000172005	ENST00000309988	1084
FOXI3	ENSG00000214336	ENST00000428390	2841
RETSAT	ENSG00000042445	ENST00000295802	3141
RPE	ENSG00000197713	ENST00000359429	3180
DYNC2LI1	ENSG00000138036	ENST00000605786	1346
TMEM177	ENSG00000144120	ENST00000401466	1346
TMEM177	ENSG00000144120	ENST00000424086	1738
TMEM177	ENSG00000144120	ENST00000272521	1363
CAD	ENSG00000084774	ENST00000264705	7286
AGPS	ENSG00000018510	ENST00000679994	7617
AGPS	ENSG00000018510	ENST00000681449	1849
AGPS	ENSG00000018510	ENST00000679478	7466
AGPS	ENSG00000018510	ENST00000680155	7318
SPHKAP	ENSG00000153820	ENST00000392056	6954
PROKR1	ENSG00000169618	ENST00000303786	4287
DES	ENSG00000175084	ENST00000373960	2243
MCFD2	ENSG00000180398	ENST00000409207	1113
MCFD2	ENSG00000180398	ENST00000319466	4120
MCFD2	ENSG00000180398	ENST00000409105	4210
MCFD2	ENSG00000180398	ENST00000409973	821
MCFD2	ENSG00000180398	ENST00000409218	648
ABCG8	ENSG00000143921	ENST00000272286	7180
CXCR4	ENSG00000121966	ENST00000241393	1668
PAPOLG	ENSG00000115421	ENST00000238714	7348
METAP1D	ENSG00000172878	ENST00000315796	3049
HOXD4	ENSG00000170166	ENST00000306324	1136
ABHD1	ENSG00000143994	ENST00000316470	1420
THADA	ENSG00000115970	ENST00000405975	6091
THADA	ENSG00000115970	ENST00000405006	6310
SCN7A	ENSG00000136546	ENST00000643258	7465
SCN7A	ENSG00000136546	ENST00000441411	5965
MERTK	ENSG00000153208	ENST00000295408	3826
IGKV1-33	ENSG00000242076	ENST00000473726	382
ARL5A	ENSG00000162980	ENST00000295087	5264
DCAF17	ENSG00000115827	ENST00000375255	5853
SLC4A10	ENSG00000144290	ENST00000272716	3414
FEZ2	ENSG00000171055	ENST00000405912	1993
EHD3	ENSG00000013016	ENST00000322054	4825
SUMO1	ENSG00000116030	ENST00000392245	1071
SUMO1	ENSG00000116030	ENST00000392246	1523
GALNT14	ENSG00000158089	ENST00000349752	2447
TEX261	ENSG00000144043	ENST00000272438	3365
WDCP	ENSG00000163026	ENST00000295148	3848
KYNU	ENSG00000115919	ENST00000264170	15151
KYNU	ENSG00000115919	ENST00000409512	1576
TM4SF20	ENSG00000168955	ENST00000304568	2414
TRIB2	ENSG00000071575	ENST00000155926	4344
GNLY	ENSG00000115523	ENST00000263863	777
EMILIN1	ENSG00000138080	ENST00000380320	3890
NCKAP5	ENSG00000176771	ENST00000409261	7608
IHH	ENSG00000163501	ENST00000295731	2473
ASXL2	ENSG00000143970	ENST00000435504	12849
SCYGR8	ENSG00000284635	ENST00000641981	327
UGT1A3	ENSG00000288702	ENST00000482026	2431
RGPD1	ENSG00000187627	ENST00000398193	5425
COPS7B	ENSG00000144524	ENST00000350033	2513
COPS7B	ENSG00000144524	ENST00000410024	1103
DUSP11	ENSG00000144048	ENST00000272444	1570
OLA1	ENSG00000138430	ENST00000284719	4251
CTLA4	ENSG00000163599	ENST00000648405	1997
RHOB	ENSG00000143878	ENST00000272233	2367
GGCX	ENSG00000115486	ENST00000233838	7556
ENSG00000273398	ENSG00000273398	ENST00000406334	2306
GCFC2	ENSG00000005436	ENST00000321027	4367
KCNS3	ENSG00000170745	ENST00000304101	2341
KCNS3	ENSG00000170745	ENST00000403915	2397
SCYGR3	ENSG00000284704	ENST00000642029	303
GPR75	ENSG00000119737	ENST00000394705	2094
LIPT1	ENSG00000144182	ENST00000393471	1289
LIPT1	ENSG00000144182	ENST00000651691	1266
LIPT1	ENSG00000144182	ENST00000393473	1424
C2orf16	ENSG00000221843	ENST00000447166	16403
LIMS4	ENSG00000256671	ENST00000632897	2091
POMC	ENSG00000115138	ENST00000405623	1426
POMC	ENSG00000115138	ENST00000264708	1074
POMC	ENSG00000115138	ENST00000395826	1128
POMC	ENSG00000115138	ENST00000380794	1295
COLEC11	ENSG00000118004	ENST00000349077	1425
GPR148	ENSG00000173302	ENST00000309926	1267
SLC66A3	ENSG00000162976	ENST00000295083	1717
MAB21L4	ENSG00000172478	ENST00000388934	2525
LRPPRC	ENSG00000138095	ENST00000260665	6603
LYG1	ENSG00000144214	ENST00000409448	1038
LYG1	ENSG00000144214	ENST00000308528	1011
EMX1	ENSG00000135638	ENST00000258106	2144
DARS1	ENSG00000115866	ENST00000264161	3099
ACKR3	ENSG00000144476	ENST00000272928	2015
IGKV1-27	ENSG00000244575	ENST00000498435	382
CPSF3	ENSG00000119203	ENST00000238112	2259
ZNF385B	ENSG00000144331	ENST00000410066	3395
RBKS	ENSG00000171174	ENST00000302188	1247
POTEE	ENSG00000188219	ENST00000356920	4159
POTEE	ENSG00000188219	ENST00000683005	4451
FARP2	ENSG00000006607	ENST00000264042	4009
CYP26B1	ENSG00000003137	ENST00000001146	4556
IFT70B	ENSG00000196659	ENST00000408939	3799
LMAN2L	ENSG00000114988	ENST00000264963	2398
GLB1L	ENSG00000163521	ENST00000295759	2725
GLB1L	ENSG00000163521	ENST00000392089	2574
G6PC2	ENSG00000152254	ENST00000375363	3030
UPP2	ENSG00000007001	ENST00000005756	2406
M1AP	ENSG00000159374	ENST00000421985	2544
M1AP	ENSG00000159374	ENST00000290536	2543
LPIN1	ENSG00000134324	ENST00000674199	5448
SIX3	ENSG00000138083	ENST00000260653	2713
KCNF1	ENSG00000162975	ENST00000295082	2292
FAM228B	ENSG00000219626	ENST00000611127	975
FAM228B	ENSG00000219626	ENST00000615575	1369
DPP4	ENSG00000197635	ENST00000360534	3573
NCKAP1	ENSG00000061676	ENST00000361354	20332
CSRNP3	ENSG00000178662	ENST00000651982	11737
CSRNP3	ENSG00000178662	ENST00000342316	11684
CSRNP3	ENSG00000178662	ENST00000314499	11788
ENSG00000286239	ENSG00000286239	ENST00000650969	3429
MYO3B	ENSG00000071909	ENST00000408978	6213
MORN2	ENSG00000188010	ENST00000644631	727
VIL1	ENSG00000127831	ENST00000248444	6500
KIF3C	ENSG00000084731	ENST00000264712	5342
KIF3C	ENSG00000084731	ENST00000405914	3180
IGFBP2	ENSG00000115457	ENST00000233809	1414
GPR155	ENSG00000163328	ENST00000392552	7346
GPR155	ENSG00000163328	ENST00000392551	4876
GPR155	ENSG00000163328	ENST00000295500	3930
ENSG00000258881	ENSG00000258881	ENST00000606025	4170
SOS1	ENSG00000115904	ENST00000402219	8906
MAPRE3	ENSG00000084764	ENST00000233121	1890
QPCT	ENSG00000115828	ENST00000338415	1683
LRRFIP1	ENSG00000124831	ENST00000308482	4092
LNPK	ENSG00000144320	ENST00000272748	7542
GCG	ENSG00000115263	ENST00000375497	799
GCG	ENSG00000115263	ENST00000418842	1124
NDUFS1	ENSG00000023228	ENST00000449699	2371
NDUFS1	ENSG00000023228	ENST00000233190	11660
CAVIN2	ENSG00000168497	ENST00000304141	3054
EIF4E2	ENSG00000135930	ENST00000409514	3525
PDE6D	ENSG00000156973	ENST00000287600	1140
RAB1A	ENSG00000138069	ENST00000409784	2448
CHRND	ENSG00000135902	ENST00000258385	2962
HNMT	ENSG00000150540	ENST00000410115	1150
HNMT	ENSG00000150540	ENST00000280097	3132
LRATD1	ENSG00000162981	ENST00000331243	3765
LRATD1	ENSG00000162981	ENST00000295092	6319
ANXA4	ENSG00000196975	ENST00000394295	2651
IL36B	ENSG00000136696	ENST00000327407	1052
TRIM43B	ENSG00000144010	ENST00000639673	1650
IGKV3OR2-268	ENSG00000233999	ENST00000421835	350
CROCC2	ENSG00000226321	ENST00000690015	5370
IL18RAP	ENSG00000115607	ENST00000687160	2302
IL18RAP	ENSG00000115607	ENST00000264260	2773
NT5C1B	ENSG00000185013	ENST00000304081	2679
TTN	ENSG00000155657	ENST00000589042	109224
HDLBP	ENSG00000115677	ENST00000391975	6372
HDLBP	ENSG00000115677	ENST00000310931	6322
HDLBP	ENSG00000115677	ENST00000391976	4489
PTCD3	ENSG00000132300	ENST00000254630	6681
NPAS2	ENSG00000170485	ENST00000335681	4020
IL1RL1	ENSG00000115602	ENST00000233954	1997
RFTN2	ENSG00000162944	ENST00000295049	5419
DNAH6	ENSG00000115423	ENST00000389394	12752
ATF2	ENSG00000115966	ENST00000426833	4132
ACTR2	ENSG00000138071	ENST00000377982	2685
ENSG00000285542	ENSG00000285542	ENST00000649044	3333
ATG9A	ENSG00000198925	ENST00000361242	3770
ATG9A	ENSG00000198925	ENST00000409618	4025
ATG9A	ENSG00000198925	ENST00000396761	3799
TIA1	ENSG00000116001	ENST00000433529	4634
CD8A	ENSG00000153563	ENST00000283635	2106
CD8A	ENSG00000153563	ENST00000409511	3048
C2CD6	ENSG00000155754	ENST00000439140	5702
COL4A4	ENSG00000081052	ENST00000396625	9984
PTMA	ENSG00000187514	ENST00000341369	1212
CRYGD	ENSG00000118231	ENST00000264376	642
PLEK	ENSG00000115956	ENST00000234313	2760
BUB1	ENSG00000169679	ENST00000302759	3762
NBAS	ENSG00000151779	ENST00000281513	7278
VRK2	ENSG00000028116	ENST00000435505	2446
VRK2	ENSG00000028116	ENST00000340157	1773
ENSG00000257207	ENSG00000257207	ENST00000603767	3202
LRP1B	ENSG00000168702	ENST00000389484	15850
ZC3H15	ENSG00000065548	ENST00000337859	2032
CERKL	ENSG00000188452	ENST00000410087	3210
GALNT5	ENSG00000136542	ENST00000259056	10344
NEB	ENSG00000183091	ENST00000397345	26191
RIF1	ENSG00000080345	ENST00000243326	15003
RIF1	ENSG00000080345	ENST00000444746	14662
IGKV1-17	ENSG00000240382	ENST00000490686	378
HOXD10	ENSG00000128710	ENST00000249501	1785
DPP10	ENSG00000175497	ENST00000393147	2758
PDCL3	ENSG00000115539	ENST00000264254	1038
SNRNP27	ENSG00000124380	ENST00000244227	1425
ADD2	ENSG00000075340	ENST00000264436	9290
ADD2	ENSG00000075340	ENST00000407644	3741
HTRA2	ENSG00000115317	ENST00000258080	1785
CRYGB	ENSG00000182187	ENST00000260988	631
SP140	ENSG00000079263	ENST00000392045	3244
DPYSL5	ENSG00000157851	ENST00000401478	1972
DPYSL5	ENSG00000157851	ENST00000288699	5178
DPYSL5	ENSG00000157851	ENST00000614712	5128
MAP3K20	ENSG00000091436	ENST00000409176	2572
MAP3K20	ENSG00000091436	ENST00000375213	3859
NXPH2	ENSG00000144227	ENST00000272641	2709
IGKJ3	ENSG00000211595	ENST00000390240	38
PLEKHA3	ENSG00000116095	ENST00000234453	13892
WDSUB1	ENSG00000196151	ENST00000359774	1811
WDSUB1	ENSG00000196151	ENST00000392796	1812
WDSUB1	ENSG00000196151	ENST00000409990	1920
SLC4A3	ENSG00000114923	ENST00000373760	4134
SLC4A3	ENSG00000114923	ENST00000317151	4069
SLC4A3	ENSG00000114923	ENST00000358055	4151
ZNF514	ENSG00000144026	ENST00000695481	3545
ZNF514	ENSG00000144026	ENST00000411425	2755
ZNF514	ENSG00000144026	ENST00000295208	6189
PPM1B	ENSG00000138032	ENST00000378551	3877
ENSG00000289490	ENSG00000289490	ENST00000689938	57
PLEKHH2	ENSG00000152527	ENST00000282406	6994
ACVR2A	ENSG00000121989	ENST00000241416	5214
ACVR2A	ENSG00000121989	ENST00000404590	2367
ZFAND2B	ENSG00000158552	ENST00000444522	1199
ZFAND2B	ENSG00000158552	ENST00000289528	1322
ZFAND2B	ENSG00000158552	ENST00000409336	944
SP140L	ENSG00000185404	ENST00000243810	2502
ASB1	ENSG00000065802	ENST00000264607	6891
GKN1	ENSG00000169605	ENST00000377938	753
MYCN	ENSG00000134323	ENST00000281043	2613
ICA1L	ENSG00000163596	ENST00000392237	5173
ICA1L	ENSG00000163596	ENST00000358299	7961
ICA1L	ENSG00000163596	ENST00000617388	8151
ZEB2	ENSG00000169554	ENST00000627532	9265
ZEB2	ENSG00000169554	ENST00000558170	4012
ZEB2	ENSG00000169554	ENST00000409487	5361
TNFAIP6	ENSG00000123610	ENST00000243347	1422
MFSD2B	ENSG00000205639	ENST00000338315	2846
REV1	ENSG00000135945	ENST00000258428	4731
FAHD2A	ENSG00000115042	ENST00000447036	1366
FAHD2A	ENSG00000115042	ENST00000233379	4775
LYG2	ENSG00000185674	ENST00000333017	964
LYG2	ENSG00000185674	ENST00000409238	778
LYPD6	ENSG00000187123	ENST00000651933	1276
LYPD6	ENSG00000187123	ENST00000334166	4011
LYPD6	ENSG00000187123	ENST00000409381	3578
ENSG00000284337	ENSG00000284337	ENST00000640669	3202
CCDC93	ENSG00000125633	ENST00000376300	6833
OTOF	ENSG00000115155	ENST00000272371	7214
IGKV2-24	ENSG00000241294	ENST00000484817	390
KHK	ENSG00000138030	ENST00000260598	2397
LANCL1	ENSG00000115365	ENST00000431941	1270
LANCL1	ENSG00000115365	ENST00000443314	4781
LANCL1	ENSG00000115365	ENST00000441020	4503
LANCL1	ENSG00000115365	ENST00000448951	8775
LANCL1	ENSG00000115365	ENST00000233714	1647
LANCL1	ENSG00000115365	ENST00000450366	4592
UBE2E3	ENSG00000170035	ENST00000392415	1347
UBE2E3	ENSG00000170035	ENST00000410062	1555
UBE2E3	ENSG00000170035	ENST00000602710	1556
UBE2E3	ENSG00000170035	ENST00000602959	909
ENSG00000286143	ENSG00000286143	ENST00000412982	1085
SNRPG	ENSG00000143977	ENST00000272348	594
ANKRD36	ENSG00000135976	ENST00000461153	6024
ANKRD36	ENSG00000135976	ENST00000420699	6534
ANKRD36	ENSG00000135976	ENST00000652721	7623
CFC1B	ENSG00000152093	ENST00000281882	1643
FKBP1B	ENSG00000119782	ENST00000380986	925
PASK	ENSG00000115687	ENST00000544142	4724
PASK	ENSG00000115687	ENST00000405260	4942
PASK	ENSG00000115687	ENST00000234040	4540
TTC7A	ENSG00000068724	ENST00000319190	5095
CFAP65	ENSG00000181378	ENST00000341552	5946
CFAP65	ENSG00000181378	ENST00000453220	5877
RANBP2	ENSG00000153201	ENST00000283195	11708
TMBIM1	ENSG00000135926	ENST00000396809	2422
TMBIM1	ENSG00000135926	ENST00000444881	2936
TMBIM1	ENSG00000135926	ENST00000258412	2292
IGKV2-40	ENSG00000273962	ENST00000620613	314
LYPD1	ENSG00000150551	ENST00000397463	3458
SRBD1	ENSG00000068784	ENST00000263736	3667
KCNK12	ENSG00000184261	ENST00000327876	13564
INPP5D	ENSG00000168918	ENST00000445964	4902
GPBAR1	ENSG00000179921	ENST00000522678	2003
GPBAR1	ENSG00000179921	ENST00000479077	1869
GPBAR1	ENSG00000179921	ENST00000521462	1465
GPBAR1	ENSG00000179921	ENST00000519574	1384
ERICH2	ENSG00000204334	ENST00000697325	1698
TMEM150A	ENSG00000168890	ENST00000409668	1776
TMEM150A	ENSG00000168890	ENST00000334462	1553
FOSL2	ENSG00000075426	ENST00000264716	6713
GALM	ENSG00000143891	ENST00000272252	2277
LAPTM4A	ENSG00000068697	ENST00000175091	1365
RASGRP3	ENSG00000152689	ENST00000403687	4386
RASGRP3	ENSG00000152689	ENST00000402538	4738
SCLY	ENSG00000132330	ENST00000254663	2450
GFPT1	ENSG00000198380	ENST00000361060	8632
FAM98A	ENSG00000119812	ENST00000238823	2751
FZD7	ENSG00000155760	ENST00000286201	4587
SSB	ENSG00000138385	ENST00000409333	1782
SSB	ENSG00000138385	ENST00000260956	1650
INO80B-WBP1	ENSG00000274049	ENST00000452361	2040
DHX57	ENSG00000163214	ENST00000457308	4885
IGKJ5	ENSG00000211593	ENST00000390238	38
DOCK10	ENSG00000135905	ENST00000258390	7286
MBOAT2	ENSG00000143797	ENST00000305997	7622
IFT172	ENSG00000138002	ENST00000260570	5395
MTX2	ENSG00000128654	ENST00000249442	1341
LCLAT1	ENSG00000172954	ENST00000379509	4879
IGKV1-5	ENSG00000243466	ENST00000496168	532
SLC8A1	ENSG00000183023	ENST00000332839	21116
SLC8A1	ENSG00000183023	ENST00000403092	3178
KANSL3	ENSG00000114982	ENST00000431828	5156
CASP8	ENSG00000064012	ENST00000696067	2728
CASP8	ENSG00000064012	ENST00000432109	1629
CASP8	ENSG00000064012	ENST00000413726	2677
CASP8	ENSG00000064012	ENST00000440732	1658
CASP8	ENSG00000064012	ENST00000673742	2659
TMEM17	ENSG00000186889	ENST00000335390	1654
BOLL	ENSG00000152430	ENST00000321801	3135
SNED1	ENSG00000162804	ENST00000310397	8394
MOB4	ENSG00000115540	ENST00000323303	3752
PDE11A	ENSG00000128655	ENST00000286063	9305
BIRC6	ENSG00000115760	ENST00000421745	15687
TPRKB	ENSG00000144034	ENST00000272424	664
C2orf88	ENSG00000187699	ENST00000340623	4035
C2orf88	ENSG00000187699	ENST00000443551	692
C2orf88	ENSG00000187699	ENST00000409870	1441
C2orf88	ENSG00000187699	ENST00000396974	998
SCN3A	ENSG00000153253	ENST00000283254	9102
RRM2	ENSG00000171848	ENST00000641198	3431
RRM2	ENSG00000171848	ENST00000304567	3258
EFR3B	ENSG00000084710	ENST00000403714	7486
STAMBP	ENSG00000124356	ENST00000339566	6277
STAMBP	ENSG00000124356	ENST00000409707	1668
STAMBP	ENSG00000124356	ENST00000683818	8034
STAMBP	ENSG00000124356	ENST00000684585	6316
STAMBP	ENSG00000124356	ENST00000682558	6433
STAMBP	ENSG00000124356	ENST00000682351	6261
STAMBP	ENSG00000124356	ENST00000394070	6746
STAMBP	ENSG00000124356	ENST00000394073	6370
EML6	ENSG00000214595	ENST00000356458	8436
AQP7B	ENSG00000259916	ENST00000561882	1220
AQP7B	ENSG00000259916	ENST00000696097	1833
FSHR	ENSG00000170820	ENST00000406846	2762
NMUR1	ENSG00000171596	ENST00000305141	3221
SP9	ENSG00000217236	ENST00000394967	2554
POLR2D	ENSG00000144231	ENST00000272645	5038
ZC3H8	ENSG00000144161	ENST00000409573	5892
ITGAV	ENSG00000138448	ENST00000261023	7039
EVA1A	ENSG00000115363	ENST00000393913	1828
EVA1A	ENSG00000115363	ENST00000410071	777
EVA1A	ENSG00000115363	ENST00000233712	1815
EVA1A	ENSG00000115363	ENST00000410113	1747
ENSG00000251569	ENSG00000251569	ENST00000513963	1935
NGEF	ENSG00000066248	ENST00000373552	2286
CD207	ENSG00000116031	ENST00000410009	1866
CAPN14	ENSG00000214711	ENST00000403897	3792
MARCHF4	ENSG00000144583	ENST00000273067	4903
CHPF	ENSG00000123989	ENST00000243776	3028
GRB14	ENSG00000115290	ENST00000696453	2099
RBM45	ENSG00000155636	ENST00000286070	1803
IGKV2D-29	ENSG00000243264	ENST00000491977	390
ST3GAL5	ENSG00000115525	ENST00000640322	2368
ST3GAL5	ENSG00000115525	ENST00000393805	2344
ST3GAL5	ENSG00000115525	ENST00000640992	2292
ST3GAL5	ENSG00000115525	ENST00000639432	2297
ST3GAL5	ENSG00000115525	ENST00000638986	2331
ST3GAL5	ENSG00000115525	ENST00000640982	2465
NTSR2	ENSG00000169006	ENST00000306928	1600
PRKCE	ENSG00000171132	ENST00000306156	5749
GREB1	ENSG00000196208	ENST00000381486	8555
GREB1	ENSG00000196208	ENST00000234142	8444
DYTN	ENSG00000232125	ENST00000452335	2051
PID1	ENSG00000153823	ENST00000392055	2557
IWS1	ENSG00000163166	ENST00000295321	2973
FAM228A	ENSG00000186453	ENST00000432434	1120
ENSG00000241962	ENSG00000241962	ENST00000424491	1947
HOXD3	ENSG00000128652	ENST00000683222	2449
HOXD3	ENSG00000128652	ENST00000410016	2384
HOXD3	ENSG00000128652	ENST00000249440	2303
GEMIN6	ENSG00000152147	ENST00000281950	3705
PTPRN	ENSG00000054356	ENST00000295718	3612
MFSD9	ENSG00000135953	ENST00000258436	5293
ACTR1B	ENSG00000115073	ENST00000289228	2204
ACADL	ENSG00000115361	ENST00000233710	2515
SPATA3	ENSG00000173699	ENST00000433428	1629
SPATA3	ENSG00000173699	ENST00000452881	1618
SPATA3	ENSG00000173699	ENST00000455816	766
SPATA3	ENSG00000173699	ENST00000424440	1011
UXS1	ENSG00000115652	ENST00000409501	1839
IL1R1	ENSG00000115594	ENST00000410023	5183
ATP6V1C2	ENSG00000143882	ENST00000381661	3102
ARL4C	ENSG00000188042	ENST00000390645	4013
LDAH	ENSG00000118961	ENST00000237822	3917
ENSG00000273155	ENSG00000273155	ENST00000410042	669
TEX44	ENSG00000177673	ENST00000313965	1413
HES6	ENSG00000144485	ENST00000272937	1368
C2orf50	ENSG00000150873	ENST00000405022	980
C2orf50	ENSG00000150873	ENST00000381585	7902
TACR1	ENSG00000115353	ENST00000305249	4779
RNF181	ENSG00000168894	ENST00000306368	685
ANKRD53	ENSG00000144031	ENST00000272421	2185
PPP4R3B	ENSG00000275052	ENST00000616288	4310
PDCD1	ENSG00000188389	ENST00000334409	2097
FAM178B	ENSG00000168754	ENST00000490605	2698
CIB4	ENSG00000157884	ENST00000288861	768
INO80D	ENSG00000114933	ENST00000403263	14128
RGPD6	ENSG00000183054	ENST00000329516	7305
CMKLR2	ENSG00000183671	ENST00000437420	1557
CMKLR2	ENSG00000183671	ENST00000621141	2025
CMKLR2	ENSG00000183671	ENST00000407325	2295
EHBP1	ENSG00000115504	ENST00000263991	5165
NUP35	ENSG00000163002	ENST00000295119	1545
IGKV1-16	ENSG00000240864	ENST00000479981	378
SESTD1	ENSG00000187231	ENST00000428443	10671
CCDC148	ENSG00000153237	ENST00000707084	1975
CCDC148	ENSG00000153237	ENST00000409187	2523
SH2D6	ENSG00000152292	ENST00000651736	1551
SULT1C2	ENSG00000198203	ENST00000251481	2539
MSTN	ENSG00000138379	ENST00000260950	2819
FKBP7	ENSG00000079150	ENST00000424785	2876
ATG16L1	ENSG00000085978	ENST00000392017	3298
RPL37A	ENSG00000197756	ENST00000491306	2992
KCTD18	ENSG00000155729	ENST00000409157	2556
KCTD18	ENSG00000155729	ENST00000359878	2939
CACNB4	ENSG00000182389	ENST00000534999	8074
ASPRV1	ENSG00000244617	ENST00000320256	1543
KCNJ13	ENSG00000115474	ENST00000233826	3609
