ensembl_gene_id	external_gene_name	ensembl_transcript_id	transcript_biotype	transcript_length	transcript_is_canonical	is_canonical
ENSG00000284889	PSME2	ENST00000645325	protein_coding	793		False
ENSG00000136141	LRCH1	ENST00000389797	protein_coding	5569	1	True
ENSG00000136141	LRCH1	ENST00000463929	protein_coding	554		False
ENSG00000136141	LRCH1	ENST00000478412	protein_coding	545		False
ENSG00000284889	PSME2	ENST00000644404	protein_coding	874	1	True
ENSG00000229546	LINC00428	ENST00000415620	lncRNA	227	1	True
ENSG00000284679		ENST00000641883	processed_pseudogene	123	1	True
ENSG00000230390	LINC01048	ENST00000414480	lncRNA	511	1	True
ENSG00000224347	SCEL-AS1	ENST00000457528	lncRNA	450	1	True
ENSG00000224347	SCEL-AS1	ENST00000456280	lncRNA	493		False
ENSG00000285699		ENST00000647785	lncRNA	407	1	True
ENSG00000237082	COX5BP6	ENST00000454311	processed_pseudogene	211	1	True
ENSG00000229011	LINC01038	ENST00000457858	lncRNA	428	1	True
ENSG00000214823	NXT1P1	ENST00000458481	processed_pseudogene	316	1	True
ENSG00000272515		ENST00000607405	lncRNA	1328	1	True
ENSG00000017797	RALBP1	ENST00000019317	protein_coding	4368		False
ENSG00000232217	FTLP8	ENST00000446770	processed_pseudogene	267	1	True
ENSG00000017797	RALBP1	ENST00000585015	protein_coding	945		False
ENSG00000017797	RALBP1	ENST00000609094	protein_coding	3676		False
ENSG00000017797	RALBP1	ENST00000383432	protein_coding	4379	1	True
ENSG00000017797	RALBP1	ENST00000458039	protein_coding	836		False
ENSG00000284889	PSME2	ENST00000645849	protein_coding_CDS_not_defined	706		False
ENSG00000017797	RALBP1	ENST00000577221	protein_coding	503		False
ENSG00000284889	PSME2	ENST00000645916	retained_intron	643		False
ENSG00000263970		ENST00000579805	lncRNA	193	1	True
ENSG00000265091		ENST00000581170	lncRNA	607		False
ENSG00000265091		ENST00000579933	lncRNA	977	1	True
ENSG00000284889	PSME2	ENST00000645226	retained_intron	1721		False
ENSG00000284889	PSME2	ENST00000647324	nonsense_mediated_decay	1502		False
ENSG00000284889	PSME2	ENST00000643294	retained_intron	2754		False
ENSG00000284889	PSME2	ENST00000642663	nonsense_mediated_decay	620		False
ENSG00000284889	PSME2	ENST00000647461	retained_intron	484		False
ENSG00000284889	PSME2	ENST00000645803	protein_coding	512		False
ENSG00000284889	PSME2	ENST00000645385	retained_intron	702		False
ENSG00000284889	PSME2	ENST00000645857	retained_intron	760		False
ENSG00000284889	PSME2	ENST00000645497	retained_intron	785		False
ENSG00000284889	PSME2	ENST00000644656	protein_coding_CDS_not_defined	300		False
ENSG00000102543	CDADC1	ENST00000251108	protein_coding	3386	1	True
ENSG00000284889	PSME2	ENST00000646870	protein_coding	185		False
ENSG00000284889	PSME2	ENST00000644475	protein_coding_CDS_not_defined	460		False
ENSG00000102543	CDADC1	ENST00000496952	protein_coding_CDS_not_defined	706		False
ENSG00000285146	MIR7703	ENST00000642548	miRNA	77	1	True
ENSG00000102543	CDADC1	ENST00000496061	nonsense_mediated_decay	688		False
ENSG00000102543	CDADC1	ENST00000466868	protein_coding_CDS_not_defined	677		False
ENSG00000102543	CDADC1	ENST00000484126	nonsense_mediated_decay	644		False
ENSG00000102543	CDADC1	ENST00000429346	protein_coding	290		False
ENSG00000285152	RNF31	ENST00000643184	protein_coding	550		False
ENSG00000238025	ZDHHC4P1	ENST00000396712	processed_pseudogene	1035	1	True
ENSG00000233528	LINC00430	ENST00000609962	lncRNA	278	1	True
ENSG00000233528	LINC00430	ENST00000457672	lncRNA	597		False
ENSG00000281721	LINC01080	ENST00000627044	lncRNA	2242	1	True
ENSG00000277914	DDX6P2	ENST00000619520	processed_pseudogene	1455	1	True
ENSG00000157540	DYRK1A	ENST00000646523	protein_coding	2153		False
ENSG00000285152	RNF31	ENST00000643741	protein_coding	559		False
ENSG00000285152	RNF31	ENST00000645922	protein_coding_CDS_not_defined	537		False
ENSG00000285152	RNF31	ENST00000642158	protein_coding_CDS_not_defined	574		False
ENSG00000157540	DYRK1A	ENST00000647425	protein_coding	2737		False
ENSG00000285152	RNF31	ENST00000647216	protein_coding	889		False
ENSG00000157540	DYRK1A	ENST00000647188	protein_coding	17024	1	True
ENSG00000157540	DYRK1A	ENST00000647504	protein_coding	5591		False
ENSG00000285152	RNF31	ENST00000646552	protein_coding	578		False
ENSG00000285152	RNF31	ENST00000643574	protein_coding_CDS_not_defined	557		False
ENSG00000157540	DYRK1A	ENST00000644942	protein_coding	3137		False
ENSG00000285152	RNF31	ENST00000646598	protein_coding	576		False
ENSG00000157540	DYRK1A	ENST00000338785	protein_coding	5518		False
ENSG00000157540	DYRK1A	ENST00000643624	protein_coding	2881		False
ENSG00000157540	DYRK1A	ENST00000643551	protein_coding	525		False
ENSG00000157540	DYRK1A	ENST00000426672	protein_coding	693		False
ENSG00000157540	DYRK1A	ENST00000398960	protein_coding	2782		False
ENSG00000157540	DYRK1A	ENST00000646548	protein_coding	17562		False
ENSG00000157540	DYRK1A	ENST00000455097	protein_coding	364		False
ENSG00000157540	DYRK1A	ENST00000643854	protein_coding	1456		False
ENSG00000157540	DYRK1A	ENST00000645424	protein_coding	1654		False
ENSG00000157540	DYRK1A	ENST00000642309	protein_coding	1709		False
ENSG00000157540	DYRK1A	ENST00000645774	protein_coding	1764		False
ENSG00000157540	DYRK1A	ENST00000398956	protein_coding	1590		False
ENSG00000157540	DYRK1A	ENST00000462274	retained_intron	1233		False
ENSG00000157540	DYRK1A	ENST00000643355	retained_intron	1866		False
ENSG00000157540	DYRK1A	ENST00000643808	retained_intron	1117		False
ENSG00000157540	DYRK1A	ENST00000644367	protein_coding_CDS_not_defined	796		False
ENSG00000157540	DYRK1A	ENST00000646224	protein_coding_CDS_not_defined	1735		False
ENSG00000157540	DYRK1A	ENST00000646351	retained_intron	4543		False
ENSG00000285152	RNF31	ENST00000642631	protein_coding	3198		False
ENSG00000285152	RNF31	ENST00000647495	protein_coding	3502	1	True
ENSG00000141956	PRDM15	ENST00000470586	retained_intron	2283		False
ENSG00000285152	RNF31	ENST00000642204	protein_coding_CDS_not_defined	554		False
ENSG00000141956	PRDM15	ENST00000486812	retained_intron	7072		False
ENSG00000285152	RNF31	ENST00000642839	protein_coding	551		False
ENSG00000285152	RNF31	ENST00000644254	retained_intron	888		False
ENSG00000285152	RNF31	ENST00000645706	nonsense_mediated_decay	777		False
ENSG00000285152	RNF31	ENST00000642694	protein_coding	2834		False
ENSG00000285152	RNF31	ENST00000647479	nonsense_mediated_decay	1147		False
ENSG00000285152	RNF31	ENST00000646053	protein_coding	1957		False
ENSG00000141380	SS18	ENST00000415083	protein_coding	3402	1	True
ENSG00000285152	RNF31	ENST00000647360	retained_intron	1943		False
ENSG00000141380	SS18	ENST00000542420	protein_coding	2321		False
ENSG00000285152	RNF31	ENST00000644231	retained_intron	606		False
ENSG00000285152	RNF31	ENST00000645987	retained_intron	575		False
ENSG00000285152	RNF31	ENST00000643973	nonsense_mediated_decay	808		False
ENSG00000285152	RNF31	ENST00000644392	nonsense_mediated_decay	660		False
ENSG00000285152	RNF31	ENST00000645418	protein_coding	579		False
ENSG00000285152	RNF31	ENST00000646504	retained_intron	478		False
ENSG00000285152	RNF31	ENST00000644508	retained_intron	320		False
ENSG00000083520	DIS3	ENST00000377767	protein_coding	10571	1	True
ENSG00000284845		ENST00000644992	nonsense_mediated_decay	5574	1	True
ENSG00000291488	ITGA9	ENST00000707665	protein_coding	2282		False
ENSG00000285306	RNA5SP383	ENST00000642544	rRNA_pseudogene	120	1	True
ENSG00000291488	ITGA9	ENST00000707666	protein_coding	7860	1	True
ENSG00000083520	DIS3	ENST00000377780	protein_coding	5232		False
ENSG00000291488	ITGA9	ENST00000707667	retained_intron	428		False
ENSG00000231565	NEK2P2	ENST00000438441	processed_pseudogene	1338	1	True
ENSG00000291488	ITGA9	ENST00000707668	protein_coding	609		False
ENSG00000291489	RPL21P135	ENST00000707669	processed_pseudogene	791	1	True
ENSG00000215270	TOMM40P2	ENST00000398242	processed_pseudogene	1049	1	True
ENSG00000083520	DIS3	ENST00000490646	nonsense_mediated_decay	2934		False
ENSG00000291491	NDUFAF4P3	ENST00000707684	processed_pseudogene	525	1	True
ENSG00000291493	RNU7-73P	ENST00000707693	snRNA	63	1	True
ENSG00000291494		ENST00000707694	lncRNA	810	1	True
ENSG00000291495		ENST00000707695	lncRNA	1463	1	True
ENSG00000198445	CCT8L2	ENST00000359963	protein_coding	2060	1	True
ENSG00000083520	DIS3	ENST00000475871	protein_coding_CDS_not_defined	716		False
ENSG00000291496	ITGA9-AS1	ENST00000707696	lncRNA	726		False
ENSG00000279442		ENST00000623199	lncRNA	6179	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707697	lncRNA	2190		False
ENSG00000291496	ITGA9-AS1	ENST00000707698	lncRNA	578		False
ENSG00000291496	ITGA9-AS1	ENST00000707699	lncRNA	562		False
ENSG00000253460	IGKV2OR22-3	ENST00000521969	IG_V_pseudogene	360	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707700	lncRNA	1338		False
ENSG00000291496	ITGA9-AS1	ENST00000707701	retained_intron	3139		False
ENSG00000083520	DIS3	ENST00000545453	protein_coding	3651		False
ENSG00000141380	SS18	ENST00000579640	nonsense_mediated_decay	1840		False
ENSG00000291496	ITGA9-AS1	ENST00000707702	lncRNA	532		False
ENSG00000291496	ITGA9-AS1	ENST00000707703	lncRNA	893		False
ENSG00000189295	ANKRD62P1-PARP4P3	ENST00000456726	lncRNA	1181	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707704	lncRNA	738		False
ENSG00000291496	ITGA9-AS1	ENST00000707705	lncRNA	904		False
ENSG00000189295	ANKRD62P1-PARP4P3	ENST00000457060	lncRNA	603		False
ENSG00000141380	SS18	ENST00000269138	nonsense_mediated_decay	1548		False
ENSG00000226317	LINC00351	ENST00000424926	lncRNA	911	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707706	lncRNA	709		False
ENSG00000220248	ZNF402P	ENST00000404435	processed_pseudogene	3100	1	True
ENSG00000226317	LINC00351	ENST00000655792	lncRNA	982		False
ENSG00000291496	ITGA9-AS1	ENST00000707707	lncRNA	702		False
ENSG00000291496	ITGA9-AS1	ENST00000707708	lncRNA	588		False
ENSG00000271395	LINC02336	ENST00000434117	lncRNA	330		False
ENSG00000291496	ITGA9-AS1	ENST00000707709	lncRNA	575		False
ENSG00000291496	ITGA9-AS1	ENST00000707710	lncRNA	417		False
ENSG00000271395	LINC02336	ENST00000670662	lncRNA	877		False
ENSG00000233995		ENST00000454360	unprocessed_pseudogene	617	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707711	lncRNA	913		False
ENSG00000271395	LINC02336	ENST00000659314	lncRNA	1561	1	True
ENSG00000240122	FABP5P11	ENST00000430910	processed_pseudogene	397	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707712	lncRNA	895		False
ENSG00000287456		ENST00000657958	lncRNA	1042	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707713	lncRNA	895		False
ENSG00000291496	ITGA9-AS1	ENST00000707714	lncRNA	670		False
ENSG00000141380	SS18	ENST00000269137	protein_coding	1836		False
ENSG00000291496	ITGA9-AS1	ENST00000707715	lncRNA	1466	1	True
ENSG00000235969	CHEK2P4	ENST00000450340	unprocessed_pseudogene	246	1	True
ENSG00000285048	IRF9	ENST00000646071	protein_coding	1626	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707716	lncRNA	1282		False
ENSG00000291496	ITGA9-AS1	ENST00000707717	lncRNA	522		False
ENSG00000226444	ACTR3BP7	ENST00000422332	processed_pseudogene	1241	1	True
ENSG00000141380	SS18	ENST00000585121	nonsense_mediated_decay	1545		False
ENSG00000291496	ITGA9-AS1	ENST00000707718	lncRNA	3917		False
ENSG00000285048	IRF9	ENST00000643458	protein_coding	1391		False
ENSG00000291496	ITGA9-AS1	ENST00000707719	lncRNA	3042		False
ENSG00000236235		ENST00000448473	unprocessed_pseudogene	371	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707720	lncRNA	1739		False
ENSG00000141380	SS18	ENST00000580958	retained_intron	775		False
ENSG00000230481	IGKV1OR22-5	ENST00000458718	IG_V_pseudogene	354	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707721	lncRNA	1395		False
ENSG00000141380	SS18	ENST00000582092	protein_coding_CDS_not_defined	215		False
ENSG00000283633		ENST00000592918	lncRNA	1576	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707722	lncRNA	2829		False
ENSG00000141380	SS18	ENST00000539244	nonsense_mediated_decay	977		False
ENSG00000285048	IRF9	ENST00000642897	nonsense_mediated_decay	1066		False
ENSG00000283633		ENST00000592107	lncRNA	1019		False
ENSG00000291496	ITGA9-AS1	ENST00000707723	lncRNA	802		False
ENSG00000283633		ENST00000591299	lncRNA	751		False
ENSG00000291496	ITGA9-AS1	ENST00000707724	lncRNA	514		False
ENSG00000283633		ENST00000588548	lncRNA	2523		False
ENSG00000291496	ITGA9-AS1	ENST00000707725	lncRNA	2311		False
ENSG00000291496	ITGA9-AS1	ENST00000707726	lncRNA	3364		False
ENSG00000285048	IRF9	ENST00000642362	retained_intron	546		False
ENSG00000225293	ABCD1P4	ENST00000399687	unprocessed_pseudogene	604	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707727	lncRNA	2137		False
ENSG00000283535		ENST00000637740	unprocessed_pseudogene	555	1	True
ENSG00000285048	IRF9	ENST00000644396	retained_intron	623		False
ENSG00000141380	SS18	ENST00000585241	protein_coding_CDS_not_defined	774		False
ENSG00000291496	ITGA9-AS1	ENST00000707728	lncRNA	1769		False
ENSG00000291496	ITGA9-AS1	ENST00000707729	lncRNA	990		False
ENSG00000249288	SLC25A15P5	ENST00000508033	unprocessed_pseudogene	253	1	True
ENSG00000285048	IRF9	ENST00000645875	retained_intron	1769		False
ENSG00000291496	ITGA9-AS1	ENST00000707730	lncRNA	2665		False
ENSG00000141380	SS18	ENST00000578954	nonsense_mediated_decay	756		False
ENSG00000229658	PABPC1P9	ENST00000426076	unprocessed_pseudogene	1612	1	True
ENSG00000285048	IRF9	ENST00000643353	protein_coding	583		False
ENSG00000272872		ENST00000608286	lncRNA	694	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707731	lncRNA	996		False
ENSG00000141380	SS18	ENST00000579061	protein_coding	646		False
ENSG00000285048	IRF9	ENST00000643109	protein_coding	841		False
ENSG00000291496	ITGA9-AS1	ENST00000707732	lncRNA	434		False
ENSG00000237358		ENST00000412238	processed_pseudogene	351	1	True
ENSG00000291496	ITGA9-AS1	ENST00000707733	lncRNA	347		False
ENSG00000291496	ITGA9-AS1	ENST00000707734	lncRNA	335		False
ENSG00000285048	IRF9	ENST00000645216	retained_intron	608		False
ENSG00000285048	IRF9	ENST00000647272	nonsense_mediated_decay	731		False
ENSG00000235343	LINC01665	ENST00000422917	lncRNA	1241		False
ENSG00000141380	SS18	ENST00000577636	nonsense_mediated_decay	580		False
ENSG00000235343	LINC01665	ENST00000665507	lncRNA	1386	1	True
ENSG00000285048	IRF9	ENST00000647149	protein_coding	658		False
ENSG00000141380	SS18	ENST00000584083	protein_coding	663		False
ENSG00000285048	IRF9	ENST00000645044	retained_intron	573		False
ENSG00000288262	ZNF73P	ENST00000672261	unprocessed_pseudogene	2720	1	True
ENSG00000285048	IRF9	ENST00000646067	retained_intron	567		False
ENSG00000141380	SS18	ENST00000578700	nonsense_mediated_decay	575		False
ENSG00000285048	IRF9	ENST00000645993	retained_intron	819		False
ENSG00000141380	SS18	ENST00000582792	nonsense_mediated_decay	531		False
ENSG00000226474		ENST00000440999	unprocessed_pseudogene	177	1	True
ENSG00000285048	IRF9	ENST00000645060	retained_intron	648		False
ENSG00000141380	SS18	ENST00000581021	protein_coding	588		False
ENSG00000236097	BNIP3P2	ENST00000441221	processed_pseudogene	577	1	True
ENSG00000141380	SS18	ENST00000577572	nonsense_mediated_decay	510		False
ENSG00000259271	ANKRD62P1	ENST00000434304	transcribed_unprocessed_pseudogene	1623	1	True
ENSG00000141380	SS18	ENST00000582448	nonsense_mediated_decay	585		False
ENSG00000184624	ZNF72BP	ENST00000425869	unprocessed_pseudogene	1908	1	True
ENSG00000141380	SS18	ENST00000581570	nonsense_mediated_decay	571		False
ENSG00000141380	SS18	ENST00000577751	protein_coding_CDS_not_defined	580		False
ENSG00000141380	SS18	ENST00000580003	retained_intron	609		False
ENSG00000141380	SS18	ENST00000580751	nonsense_mediated_decay	547		False
ENSG00000141380	SS18	ENST00000580642	nonsense_mediated_decay	545		False
ENSG00000141380	SS18	ENST00000578595	protein_coding_CDS_not_defined	406		False
ENSG00000234381	MED15P7	ENST00000435410	unprocessed_pseudogene	822	1	True
ENSG00000141380	SS18	ENST00000583595	protein_coding_CDS_not_defined	375		False
ENSG00000229286		ENST00000448070	unprocessed_pseudogene	121	1	True
ENSG00000277907		ENST00000613682	processed_pseudogene	210	1	True
ENSG00000269365		ENST00000599498	lncRNA	282	1	True
ENSG00000223875	NBEAP3	ENST00000420638	unprocessed_pseudogene	1493	1	True
ENSG00000265069		ENST00000584722	lncRNA	2295	1	True
ENSG00000266965		ENST00000593078	lncRNA	1699	1	True
ENSG00000237689		ENST00000442403	lncRNA	500	1	True
ENSG00000267156	TPMTP1	ENST00000592307	processed_pseudogene	737	1	True
ENSG00000215457	RPS8P3	ENST00000462935	processed_pseudogene	622	1	True
ENSG00000283023	FRG1GP	ENST00000634617	unprocessed_pseudogene	774	1	True
ENSG00000254264	IGKV3OR22-2	ENST00000517943	IG_V_pseudogene	313	1	True
ENSG00000264151		ENST00000584546	lncRNA	1352	1	True
ENSG00000133103	COG6	ENST00000416691	protein_coding	5257		False
ENSG00000273362		ENST00000609641	lncRNA	661	1	True
ENSG00000264151		ENST00000582108	lncRNA	833		False
ENSG00000267338		ENST00000438850	lncRNA	546	1	True
ENSG00000133103	COG6	ENST00000542266	nonsense_mediated_decay	528		False
ENSG00000280341		ENST00000623391	lncRNA	6114	1	True
ENSG00000264151		ENST00000580699	lncRNA	1525		False
ENSG00000264151		ENST00000582893	lncRNA	2170		False
ENSG00000253691	IGKV2OR22-4	ENST00000523309	IG_V_pseudogene	367	1	True
ENSG00000264151		ENST00000580883	lncRNA	516		False
ENSG00000249263	PARP4P3	ENST00000510265	transcribed_unprocessed_pseudogene	317	1	True
ENSG00000133103	COG6	ENST00000543790	nonsense_mediated_decay	546		False
ENSG00000278983		ENST00000624725	TEC	3548	1	True
ENSG00000234121	GPM6BP3	ENST00000442797	processed_pseudogene	145	1	True
ENSG00000264745	TTC39C-AS1	ENST00000579713	lncRNA	817	1	True
ENSG00000227367	SLC9B1P4	ENST00000421957	unprocessed_pseudogene	1288	1	True
ENSG00000133103	COG6	ENST00000543804	nonsense_mediated_decay	553		False
ENSG00000267652	NPM1P1	ENST00000588959	processed_pseudogene	234	1	True
ENSG00000271672	DUXAP8	ENST00000456786	transcribed_processed_pseudogene	622	1	True
ENSG00000279479		ENST00000623844	TEC	1929	1	True
ENSG00000285007	REC8	ENST00000646765	protein_coding	2405	1	True
ENSG00000264080		ENST00000583827	lncRNA	574	1	True
ENSG00000133103	COG6	ENST00000422759	protein_coding_CDS_not_defined	658		False
ENSG00000230471		ENST00000428118	lncRNA	1730	1	True
ENSG00000266149		ENST00000580491	lncRNA	616	1	True
ENSG00000225480		ENST00000427470	processed_pseudogene	102	1	True
ENSG00000285007	REC8	ENST00000643359	protein_coding	635		False
ENSG00000267627		ENST00000586982	lncRNA	453		False
ENSG00000226160		ENST00000427602	processed_pseudogene	88	1	True
ENSG00000133103	COG6	ENST00000455146	protein_coding	3574	1	True
ENSG00000267627		ENST00000589074	lncRNA	609	1	True
ENSG00000228122	MTND1P17	ENST00000448961	processed_pseudogene	204	1	True
ENSG00000285007	REC8	ENST00000642486	protein_coding	2276		False
ENSG00000133103	COG6	ENST00000356576	nonsense_mediated_decay	3449		False
ENSG00000101745	ANKRD12	ENST00000585234	protein_coding	313		False
ENSG00000224435	NF1P6	ENST00000426025	unprocessed_pseudogene	1649	1	True
ENSG00000285007	REC8	ENST00000643107	retained_intron	2720		False
ENSG00000133103	COG6	ENST00000536488	nonsense_mediated_decay	564		False
ENSG00000237835		ENST00000422608	processed_pseudogene	359	1	True
ENSG00000273244		ENST00000423580	lncRNA	875	1	True
ENSG00000133103	COG6	ENST00000537156	protein_coding_CDS_not_defined	530		False
ENSG00000285007	REC8	ENST00000643435	retained_intron	661		False
