Target_genes	Mybl1|Average	SRX10052064|Testis	SRX1764251|Testis	SRX1764252|Testis	SRX244353|Testis	STRING
Swsap1	45.500000	182	0	0	0	0
Smg7	45.500000	182	0	0	0	0
Smarcal1	45.500000	182	0	0	0	0
Psme3	45.500000	182	0	0	0	0
Prr18	45.500000	182	0	0	0	0
Nt5c2	45.500000	0	0	0	182	0
Mrpl23	45.500000	81	0	0	101	0
Gps2	45.500000	182	0	0	0	0
Gm21671	45.500000	182	0	0	0	0
Fbxo6	45.500000	182	0	0	0	0
Fbxo47	45.500000	182	0	0	0	0
Cmc1	45.500000	182	0	0	0	0
Cavin3	45.500000	0	0	0	182	0
Ago3	45.500000	182	0	0	0	0
Timm10	45.250000	181	0	0	0	0
Snapc4	45.250000	181	0	0	0	0
Smtnl1	45.250000	181	0	0	0	0
Slc35f5	45.250000	181	0	0	0	0
Sec61a1	45.250000	181	0	0	0	0
Rhbdl3	45.250000	181	0	0	0	0
Nacc2	45.250000	0	0	0	181	0
Ilrun	45.250000	181	0	0	0	0
Edem3	45.250000	181	0	0	0	0
Cs	45.250000	181	0	0	0	0
Zfp36l1	45.000000	180	0	0	0	0
Ulk4	45.000000	180	0	0	0	0
Ubfd1	45.000000	180	0	0	0	0
Rpl37	45.000000	180	0	0	0	0
Rpl13	45.000000	180	0	0	0	0
Rpf1	45.000000	180	0	0	0	0
Pnn	45.000000	180	0	0	0	0
Lpar1	45.000000	0	0	0	180	0
Ears2	45.000000	180	0	0	0	0
Atxn7l2	45.000000	180	0	0	0	0
Actl7b	45.000000	180	0	0	0	0
Actl7a	45.000000	180	0	0	0	0
Zfp661	44.750000	179	0	0	0	0
Shisa7	44.750000	179	0	0	0	0
Mrps5	44.750000	179	0	0	0	0
Herc1	44.750000	179	0	0	0	0
Tmub1	44.500000	178	0	0	0	0
Tmem198b	44.500000	178	0	0	0	0
Mrps31	44.500000	178	0	0	0	0
Fastk	44.500000	178	0	0	0	0
Dnajc14	44.500000	178	0	0	0	0
Cited2	44.500000	178	0	0	0	0
Chchd5	44.500000	178	0	0	0	0
Bex3	44.500000	0	0	0	178	0
Akap8l	44.500000	178	0	0	0	0
4933428G20Rik	44.500000	0	0	0	178	0
Zfp580	44.250000	177	0	0	0	0
Zfp229	44.250000	177	0	0	0	0
Zfp182	44.250000	177	0	0	0	0
Ttpa	44.250000	177	0	0	0	0
Tpgs2	44.250000	177	0	0	0	0
Tbc1d4	44.250000	177	0	0	0	0
Tbc1d19	44.250000	177	0	0	0	0
Taz	44.250000	177	0	0	0	0
Stx5a	44.250000	177	0	0	0	0
Spg11	44.250000	177	0	0	0	0
Snx12	44.250000	177	0	0	0	0
Smad4	44.250000	177	0	0	0	0
Septin5	44.250000	0	0	0	177	0
Scai	44.250000	177	0	0	0	0
Rbmy	44.250000	177	0	0	0	0
Rasgef1a	44.250000	0	0	0	177	0
Qtrt1	44.250000	177	0	0	0	0
Pspn	44.250000	177	0	0	0	0
Prmt9	44.250000	177	0	0	0	0
Pacrgl	44.250000	177	0	0	0	0
Nr2c2ap	44.250000	177	0	0	0	0
Necab1	44.250000	177	0	0	0	0
Ndufs2	44.250000	177	0	0	0	0
Mphosph6	44.250000	177	0	0	0	0
Med12l	44.250000	177	0	0	0	0
Mbip	44.250000	177	0	0	0	0
Lhpp	44.250000	177	0	0	0	0
Lgals12	44.250000	177	0	0	0	0
Lars	44.250000	177	0	0	0	0
Kcnn1	44.250000	177	0	0	0	0
Hibadh	44.250000	177	0	0	0	0
Gm21708	44.250000	177	0	0	0	0
Gm21704	44.250000	177	0	0	0	0
Gm21693	44.250000	177	0	0	0	0
Gm21677	44.250000	177	0	0	0	0
Glis3	44.250000	177	0	0	0	0
Galk1	44.250000	177	0	0	0	0
Ffar2	44.250000	177	0	0	0	0
Fam32a	44.250000	177	0	0	0	0
Erf	44.250000	177	0	0	0	0
Eif3m	44.250000	177	0	0	0	0
Dnase1l1	44.250000	177	0	0	0	0
Carmil3	44.250000	177	0	0	0	0
Bzw2	44.250000	177	0	0	0	0
Brsk2	44.250000	0	0	0	177	0
Bcor	44.250000	177	0	0	0	0
Armcx4	44.250000	177	0	0	0	0
Aqp3	44.250000	177	0	0	0	0
Ankmy2	44.250000	177	0	0	0	0
Alkbh7	44.250000	177	0	0	0	0
Adamts4	44.250000	177	0	0	0	0
AW554918	44.250000	177	0	0	0	0
Tpra1	44.000000	176	0	0	0	0
Rsl24d1	44.000000	176	0	0	0	0
Rpe	44.000000	176	0	0	0	0
Ppp2r5b	44.000000	176	0	0	0	0
Ormdl3	44.000000	176	0	0	0	0
Obsl1	44.000000	176	0	0	0	0
Ngrn	44.000000	176	0	0	0	0
Ndufb5	44.000000	176	0	0	0	0
Mrpl47	44.000000	176	0	0	0	0
Mcm2	44.000000	176	0	0	0	0
Iqsec3	44.000000	176	0	0	0	0
Inha	44.000000	176	0	0	0	0
Harbi1	44.000000	176	0	0	0	0
H4c12	44.000000	176	0	0	0	0
H2bc15	44.000000	176	0	0	0	0
H2ac15	44.000000	176	0	0	0	0
Clk3	44.000000	176	0	0	0	0
Atg13	44.000000	176	0	0	0	0
Zfr	43.750000	175	0	0	0	0
Tex19.2	43.750000	175	0	0	0	0
Skor2	43.750000	175	0	0	0	0
Skiv2l	43.750000	175	0	0	0	0
Sh3bp2	43.750000	175	0	0	0	0
Raly	43.750000	83	0	0	92	0
Rabac1	43.750000	175	0	0	0	0
Pias3	43.750000	175	0	0	0	0
Pdzd4	43.750000	175	0	0	0	0
Ogfr	43.750000	175	0	0	0	0
Nelfe	43.750000	175	0	0	0	0
Cyb5r3	43.750000	175	0	0	0	0
Cpne5	43.750000	175	0	0	0	0
Bex2	43.750000	0	0	0	175	0
1810020O05Rik	43.750000	175	0	0	0	0
Ppp6c	43.500000	174	0	0	0	0
Mrpl22	43.500000	174	0	0	0	0
Gemin5	43.500000	174	0	0	0	0
Dtd2	43.500000	174	0	0	0	0
Brd3	43.500000	174	0	0	0	0
Usp13	43.250000	0	0	0	173	0
Tppp	43.250000	173	0	0	0	0
Slc35b3	43.250000	173	0	0	0	0
Reep5	43.250000	173	0	0	0	0
Pfn3	43.250000	173	0	0	0	0
Paqr7	43.250000	173	0	0	0	0
Orc2	43.250000	173	0	0	0	0
Traf7	43.000000	172	0	0	0	0
Tmem8b	43.000000	172	0	0	0	0
Strip1	43.000000	172	0	0	0	0
Rybp	43.000000	0	0	0	172	0
Psmc3ip	43.000000	172	0	0	0	0
Mc3r	43.000000	172	0	0	0	0
Lgals1	43.000000	172	0	0	0	0
Gm3739	43.000000	172	0	0	0	0
Fam221b	43.000000	172	0	0	0	0
Commd8	43.000000	0	0	0	172	0
Acbd5	43.000000	172	0	0	0	0
Tspan15	42.750000	171	0	0	0	0
Tsga10ip	42.750000	171	0	0	0	0
Thap4	42.750000	0	0	0	171	0
Snrnp27	42.750000	171	0	0	0	0
Slc66a2	42.750000	171	0	0	0	0
Nprl3	42.750000	171	0	0	0	0
Ncbp3	42.750000	171	0	0	0	0
Kpna6	42.750000	171	0	0	0	0
Gsdmc4	42.750000	171	0	0	0	0
Atg4b	42.750000	0	0	0	171	0
Aqp12	42.750000	171	0	0	0	0
Abhd2	42.750000	171	0	0	0	0
1810058I24Rik	42.750000	171	0	0	0	0
Zbtb12	42.500000	0	0	0	170	0
Tjp3	42.500000	170	0	0	0	0
Snrpf	42.500000	170	0	0	0	0
Slc46a1	42.500000	170	0	0	0	0
Rpia	42.500000	170	0	0	0	0
Pip5k1c	42.500000	170	0	0	0	0
Gprin1	42.500000	0	0	0	170	0
Ehmt2	42.500000	0	0	0	170	0
Slc25a15	42.250000	0	0	0	169	0
Rnaseh2c	42.250000	169	0	0	0	0
Nfatc3	42.250000	169	0	0	0	0
Lsr	42.250000	169	0	0	0	0
Ghrl	42.250000	169	0	0	0	0
Fam187b	42.250000	169	0	0	0	0
Chst12	42.250000	169	0	0	0	0
Zfp607a	42.000000	168	0	0	0	0
Tnpo2	42.000000	168	0	0	0	0
Tmem266	42.000000	0	0	0	168	0
Snai2	42.000000	168	0	0	0	0
Pum2	42.000000	0	0	0	168	0
Plxnd1	42.000000	168	0	0	0	0
Igfbp3	42.000000	0	0	0	168	0
Hpcal4	42.000000	168	0	0	0	0
Hoxa6	42.000000	168	0	0	0	0
Hoxa5	42.000000	168	0	0	0	0
Ddt	42.000000	168	0	0	0	0
Cyp2d22	42.000000	168	0	0	0	0
Zfp940	41.750000	167	0	0	0	0
Zc3hav1l	41.750000	167	0	0	0	0
Wdr60	41.750000	167	0	0	0	0
Vsnl1	41.750000	167	0	0	0	0
Vma21	41.750000	167	0	0	0	0
Usp29	41.750000	167	0	0	0	0
Txnl1	41.750000	167	0	0	0	0
Trib2	41.750000	167	0	0	0	0
Tmem158	41.750000	167	0	0	0	0
Tmeff1	41.750000	0	0	0	167	0
Thumpd2	41.750000	167	0	0	0	0
Thoc3	41.750000	167	0	0	0	0
Tfap2a	41.750000	167	0	0	0	0
Tagln2	41.750000	167	0	0	0	0
Tab3	41.750000	167	0	0	0	0
Spata31d1b	41.750000	167	0	0	0	0
Spata31d1a	41.750000	167	0	0	0	0
Socs6	41.750000	167	0	0	0	0
Smdt1	41.750000	167	0	0	0	0
Serpini1	41.750000	167	0	0	0	0
Runx1t1	41.750000	167	0	0	0	0
Rrm2b	41.750000	167	0	0	0	0
Rpap3	41.750000	167	0	0	0	0
Rhbdd1	41.750000	167	0	0	0	0
Proser1	41.750000	167	0	0	0	0
Plagl1	41.750000	167	0	0	0	0
Peg3	41.750000	167	0	0	0	0
Pdcd10	41.750000	167	0	0	0	0
Ost4	41.750000	167	0	0	0	0
Nhlrc3	41.750000	167	0	0	0	0
Mast1	41.750000	167	0	0	0	0
Mas1	41.750000	167	0	0	0	0
Map10	41.750000	167	0	0	0	0
Magea2	41.750000	167	0	0	0	0
Lrrc8b	41.750000	0	0	0	167	0
Klrg2	41.750000	167	0	0	0	0
Hscb	41.750000	167	0	0	0	0
Gm8232	41.750000	167	0	0	0	0
Gm4064	41.750000	167	0	0	0	0
Gm10352	41.750000	167	0	0	0	0
Gm10256	41.750000	167	0	0	0	0
Glipr1l1	41.750000	167	0	0	0	0
Ghr	41.750000	167	0	0	0	0
Foxp2	41.750000	167	0	0	0	0
Fkbp11	41.750000	167	0	0	0	0
Fhit	41.750000	167	0	0	0	0
Ell2	41.750000	167	0	0	0	0
Ehd2	41.750000	167	0	0	0	0
Dcaf10	41.750000	167	0	0	0	0
Cpa5	41.750000	167	0	0	0	0
Chuk	41.750000	167	0	0	0	0
Chek2	41.750000	167	0	0	0	0
Cfap70	41.750000	167	0	0	0	0
Ankrd26	41.750000	167	0	0	0	0
4930447C04Rik	41.750000	167	0	0	0	0
2210016L21Rik	41.750000	167	0	0	0	0
1700020D05Rik	41.750000	167	0	0	0	0
Trappc4	41.500000	166	0	0	0	0
Tmem115	41.500000	166	0	0	0	0
Slc37a3	41.500000	166	0	0	0	0
Sel1l	41.500000	166	0	0	0	0
Rps25	41.500000	166	0	0	0	0
Rab19	41.500000	166	0	0	0	0
Ptprd	41.500000	0	0	0	166	0
Nxph1	41.500000	166	0	0	0	0
Nol7	41.500000	166	0	0	0	0
Mfsd4b4	41.500000	166	0	0	0	0
Lrrc15	41.500000	166	0	0	0	0
Fra10ac1	41.500000	0	0	166	0	0
Cd163l1	41.500000	0	0	0	166	0
Zfp938	41.250000	165	0	0	0	0
Wdr35	41.250000	165	0	0	0	0
Syndig1	41.250000	165	0	0	0	0
Sirt1	41.250000	0	0	0	165	0
Rps20	41.250000	165	0	0	0	0
Rgl1	41.250000	165	0	0	0	0
Ppp1r3d	41.250000	165	0	0	0	0
Pfdn1	41.250000	165	0	0	0	0
Metrn	41.250000	165	0	0	0	0
Klf11	41.250000	0	0	0	165	0
Gatd1	41.250000	165	0	0	0	0
Fam217b	41.250000	165	0	0	0	0
Arpc5	41.250000	165	0	0	0	0
Antkmt	41.250000	165	0	0	0	0
Tmem42	41.000000	164	0	0	0	0
Sars	41.000000	164	0	0	0	0
Rtf1	41.000000	164	0	0	0	0
Prss43	41.000000	164	0	0	0	0
Nr6a1	41.000000	164	0	0	0	0
Mia3	41.000000	164	0	0	0	0
Man2c1	41.000000	164	0	0	0	0
Lmtk3	41.000000	164	0	0	0	0
Klhdc4	41.000000	164	0	0	0	0
Kcns1	41.000000	164	0	0	0	0
Ipo5	41.000000	0	0	0	164	0
Ifnz	41.000000	0	0	0	164	0
Gm13290	41.000000	0	0	0	164	0
Gm13289	41.000000	0	0	0	164	0
Gm13272	41.000000	0	0	0	164	0
Efna4	41.000000	164	0	0	0	0
Dusp22	41.000000	0	0	0	164	0
Cyp26a1	41.000000	164	0	0	0	0
Cacul1	41.000000	164	0	0	0	0
Acyp2	41.000000	164	0	0	0	0
Rab11fip5	40.750000	163	0	0	0	0
Msh6	40.750000	163	0	0	0	0
Crybb3	40.750000	163	0	0	0	0
Prox2	40.500000	162	0	0	0	0
Nbr1	40.500000	162	0	0	0	0
Mtmr3	40.500000	0	0	0	162	0
Larp4	40.500000	162	0	0	0	0
Etnk1	40.500000	162	0	0	0	0
Dlst	40.500000	162	0	0	0	0
Cdyl2	40.500000	0	0	0	162	0
Brca1	40.500000	162	0	0	0	0
Zswim2	40.250000	161	0	0	0	0
Tub	40.250000	0	0	0	161	0
Tspan4	40.250000	161	0	0	0	0
Snapc5	40.250000	161	0	0	0	0
Slc6a9	40.250000	161	0	0	0	0
Slc35b1	40.250000	161	0	0	0	0
Shb	40.250000	0	0	0	161	0
Sft2d3	40.250000	161	0	0	0	0
Rps15a	40.250000	161	0	0	0	0
Polr2l	40.250000	161	0	0	0	0
Picalm	40.250000	161	0	0	0	0
Mybphl	40.250000	161	0	0	0	0
Itch	40.250000	161	0	0	0	0
Fev	40.250000	161	0	0	0	0
Fam71e1	40.250000	161	0	0	0	0
Emc10	40.250000	161	0	0	0	0
Chrm4	40.250000	161	0	0	0	0
Ube2k	40.000000	160	0	0	0	0
Trip13	40.000000	160	0	0	0	0
Trim33	40.000000	160	0	0	0	0
Tmem247	40.000000	160	0	0	0	0
Rpl24	40.000000	160	0	0	0	0
Phc1	40.000000	160	0	0	0	0
Brd9	40.000000	160	0	0	0	0
Ap3s2	40.000000	160	0	0	0	0
Slc39a14	39.750000	159	0	0	0	0
Rgmb	39.750000	159	0	0	0	0
Pcolce2	39.750000	0	0	0	159	0
Marveld2	39.750000	159	0	0	0	0
Fam83d	39.750000	159	0	0	0	0
Dimt1	39.750000	159	0	0	0	0
Bok	39.750000	159	0	0	0	0
Zfp213	39.500000	0	0	0	158	0
Vat1	39.500000	158	0	0	0	0
Ttc16	39.500000	158	0	0	0	0
Stxbp2	39.500000	158	0	0	0	0
Rnd2	39.500000	158	0	0	0	0
Ptrh1	39.500000	158	0	0	0	0
Marveld3	39.500000	158	0	0	0	0
Khdc3	39.500000	158	0	0	0	0
Gm527	39.500000	0	0	0	158	0
Dtx4	39.500000	158	0	0	0	0
Zyx	39.250000	157	0	0	0	0
Znfx1	39.250000	157	0	0	0	0
Zfp40	39.250000	157	0	0	0	0
Zfp317	39.250000	157	0	0	0	0
Zfp131	39.250000	157	0	0	0	0
Zc3h10	39.250000	157	0	0	0	0
Zbtb17	39.250000	157	0	0	0	0
Uba3	39.250000	157	0	0	0	0
Tsen15	39.250000	157	0	0	0	0
Tecpr2	39.250000	157	0	0	0	0
Stxbp3	39.250000	157	0	0	0	0
Snx24	39.250000	157	0	0	0	0
Slc32a1	39.250000	157	0	0	0	0
Slc30a9	39.250000	157	0	0	0	0
Rps6ka3	39.250000	157	0	0	0	0
Rpl41	39.250000	157	0	0	0	0
Rnf17	39.250000	157	0	0	0	0
Rnf145	39.250000	157	0	0	0	0
Pwp2	39.250000	157	0	0	0	0
Psma4	39.250000	157	0	0	0	0
Ppp2r2a	39.250000	157	0	0	0	0
Pde5a	39.250000	157	0	0	0	0
Nt5dc1	39.250000	157	0	0	0	0
Nol6	39.250000	157	0	0	0	0
Nkap	39.250000	157	0	0	0	0
Nedd4	39.250000	157	0	0	0	0
Mrpl39	39.250000	157	0	0	0	0
Mpp7	39.250000	157	0	0	0	0
Map7d3	39.250000	157	0	0	0	0
Lyrm2	39.250000	157	0	0	0	0
Knstrn	39.250000	157	0	0	0	0
Klhl12	39.250000	157	0	0	0	0
Klhdc10	39.250000	157	0	0	0	0
Kif6	39.250000	157	0	0	0	0
Ippk	39.250000	157	0	0	0	0
Gm7072	39.250000	157	0	0	0	0
Gm21190	39.250000	157	0	0	0	0
Gata6	39.250000	0	0	0	157	0
Gapt	39.250000	157	0	0	0	0
Fndc10	39.250000	157	0	0	0	0
Fbxl13	39.250000	157	0	0	0	0
Epb41l1	39.250000	157	0	0	0	0
Dtd1	39.250000	157	0	0	0	0
Dph2	39.250000	157	0	0	0	0
Dll4	39.250000	157	0	0	0	0
Dctd	39.250000	157	0	0	0	0
Cnih4	39.250000	157	0	0	0	0
Cmtm6	39.250000	157	0	0	0	0
Cinp	39.250000	157	0	0	0	0
Chac2	39.250000	157	0	0	0	0
Cgref1	39.250000	157	0	0	0	0
Cfap410	39.250000	157	0	0	0	0
Ccin	39.250000	157	0	0	0	0
Car12	39.250000	157	0	0	0	0
Btg3	39.250000	157	0	0	0	0
Bnip2	39.250000	157	0	0	0	0
Bet1	39.250000	157	0	0	0	0
Becn1	39.250000	157	0	0	0	0
Aurkaip1	39.250000	157	0	0	0	0
Atad1	39.250000	157	0	0	0	0
Armc10	39.250000	157	0	0	0	0
Arl6	39.250000	157	0	0	0	0
Aph1b	39.250000	157	0	0	0	0
Ankrd50	39.250000	157	0	0	0	0
Abhd1	39.250000	157	0	0	0	0
AY074887	39.250000	157	0	0	0	0
Zfp174	39.000000	156	0	0	0	0
Tmem200b	39.000000	0	0	0	156	0
Tdrp	39.000000	156	0	0	0	0
Rragd	39.000000	156	0	0	0	0
Pmepa1	39.000000	0	0	0	156	0
Clock	39.000000	0	0	0	156	0
Cln3	39.000000	156	0	0	0	0
Arid1a	39.000000	156	0	0	0	0
Apobr	39.000000	156	0	0	0	0
Apc	39.000000	156	0	0	0	0
Usp47	38.750000	155	0	0	0	0
Uqcrh	38.750000	155	0	0	0	0
Slmap	38.750000	155	0	0	0	0
Ror1	38.750000	0	0	0	155	0
Mterf2	38.750000	155	0	0	0	0
Lrrc41	38.750000	155	0	0	0	0
Ldlr	38.750000	155	0	0	0	0
Ints8	38.750000	155	0	0	0	0
Il17d	38.750000	0	0	0	155	0
Fbxl4	38.750000	155	0	0	0	0
Cnp	38.750000	155	0	0	0	0
Arrb2	38.750000	155	0	0	0	0
4833420G17Rik	38.750000	155	0	0	0	0
Pxmp2	38.500000	154	0	0	0	0
Pole	38.500000	154	0	0	0	0
Myl12a	38.500000	154	0	0	0	0
Mettl22	38.500000	154	0	0	0	0
Mdm1	38.500000	154	0	0	0	0
Lyrm9	38.500000	0	0	0	154	0
Lmo4	38.500000	0	0	0	154	0
Klhl35	38.500000	0	0	0	154	0
Hes6	38.500000	154	0	0	0	0
Carnmt1	38.500000	0	0	0	154	0
Abca2	38.500000	0	0	0	154	0
Zfp706	38.250000	153	0	0	0	0
Uba2	38.250000	153	0	0	0	0
Tmod2	38.250000	153	0	0	0	0
Timmdc1	38.250000	153	0	0	0	0
Spata31d1d	38.250000	153	0	0	0	0
Snx17	38.250000	153	0	0	0	0
Sars2	38.250000	153	0	0	0	0
Pcdhgc3	38.250000	153	0	0	0	0
Ngdn	38.250000	153	0	0	0	0
Mrps12	38.250000	153	0	0	0	0
Gpr146	38.250000	153	0	0	0	0
Eif2b4	38.250000	153	0	0	0	0
Cgas	38.250000	153	0	0	0	0
Cfap58	38.250000	153	0	0	0	0
C2cd2l	38.250000	153	0	0	0	0
Tekt1	38.000000	152	0	0	0	0
Rnf216	38.000000	152	0	0	0	0
Plekhg1	38.000000	0	0	0	152	0
Mettl23	38.000000	152	0	0	0	0
Kctd20	38.000000	0	0	0	152	0
Atmin	38.000000	0	0	0	152	0
Ttyh3	37.750000	0	0	0	151	0
Snrpe	37.750000	151	0	0	0	0
Smco4	37.750000	0	0	0	151	0
Rad51	37.750000	151	0	0	0	0
Ccdc113	37.750000	151	0	0	0	0
Zfp113	37.500000	150	0	0	0	0
Scube1	37.500000	0	0	0	150	0
Pbx3	37.500000	150	0	0	0	0
Glg1	37.500000	150	0	0	0	0
Ccdc28a	37.500000	150	0	0	0	0
Cabyr	37.500000	150	0	0	0	0
Taf7	37.250000	149	0	0	0	0
Syna	37.250000	149	0	0	0	0
Spata45	37.250000	0	0	0	149	0
Sall3	37.250000	149	0	0	0	0
Ociad1	37.250000	149	0	0	0	0
Mterf4	37.250000	149	0	0	0	0
Gdi2	37.250000	149	0	0	0	0
Flvcr1	37.250000	0	0	0	149	0
Cerk	37.250000	149	0	0	0	0
Ccdc91	37.250000	149	0	0	0	0
Spata33	37.000000	148	0	0	0	0
Pias2	37.000000	0	0	0	148	0
Inafm2	37.000000	148	0	0	0	0
Gad1	37.000000	148	0	0	0	0
Chmp1a	37.000000	148	0	0	0	0
Cdk9	37.000000	148	0	0	0	0
Arhgap29	37.000000	0	0	0	148	0
Ankfy1	37.000000	148	0	0	0	0
Zmym1	36.750000	147	0	0	0	0
Zfp994	36.750000	0	0	0	147	0
Zfp846	36.750000	147	0	0	0	0
Zbtb43	36.750000	147	0	0	0	0
Washc2	36.750000	147	0	0	0	0
Vps41	36.750000	147	0	0	0	0
Vps13c	36.750000	147	0	0	0	0
Vkorc1	36.750000	147	0	0	0	0
Vim	36.750000	147	0	0	0	0
Tubgcp6	36.750000	147	0	0	0	0
Tkt	36.750000	0	0	0	147	0
Strn	36.750000	147	0	0	0	0
Sprn	36.750000	147	0	0	0	0
Sppl2a	36.750000	147	0	0	0	0
Slc30a3	36.750000	147	0	0	0	0
Slc26a5	36.750000	147	0	0	0	0
Sfxn1	36.750000	147	0	0	0	0
Scyl2	36.750000	147	0	0	0	0
Scyl1	36.750000	147	0	0	0	0
Samt3	36.750000	147	0	0	0	0
Rps6kc1	36.750000	147	0	0	0	0
Rest	36.750000	147	0	0	0	0
Rabl6	36.750000	147	0	0	0	0
Psmb2	36.750000	147	0	0	0	0
Prss53	36.750000	147	0	0	0	0
Prl3c1	36.750000	147	0	0	0	0
Ppp1r17	36.750000	147	0	0	0	0
Ppil3	36.750000	147	0	0	0	0
Ppa1	36.750000	147	0	0	0	0
Plac8	36.750000	147	0	0	0	0
Pdrg1	36.750000	147	0	0	0	0
Nrros	36.750000	147	0	0	0	0
Nlrp10	36.750000	147	0	0	0	0
Nif3l1	36.750000	147	0	0	0	0
Ndufb6	36.750000	147	0	0	0	0
Mff	36.750000	147	0	0	0	0
Ints1	36.750000	147	0	0	0	0
Ihh	36.750000	147	0	0	0	0
Grm7	36.750000	147	0	0	0	0
Grm5	36.750000	147	0	0	0	0
Gpr155	36.750000	147	0	0	0	0
Gch1	36.750000	147	0	0	0	0
Eif3f	36.750000	147	0	0	0	0
Eef1akmt4-ece2	36.750000	147	0	0	0	0
Eef1akmt4	36.750000	147	0	0	0	0
D5Ertd579e	36.750000	147	0	0	0	0
Cradd	36.750000	147	0	0	0	0
Copg1	36.750000	147	0	0	0	0
Bcl2l13	36.750000	147	0	0	0	0
Alg3	36.750000	147	0	0	0	0
Ahcy	36.750000	147	0	0	0	0
Adam10	36.750000	147	0	0	0	0
Acp1	36.750000	147	0	0	0	0
3830406C13Rik	36.750000	147	0	0	0	0
Usp34	36.500000	146	0	0	0	0
Sorcs1	36.500000	0	0	0	146	0
Rrbp1	36.500000	146	0	0	0	0
Rab11fip3	36.500000	146	0	0	0	0
Nexmif	36.500000	0	0	0	146	0
Lsg1	36.500000	146	0	0	0	0
Lipo2	36.500000	146	0	0	0	0
Apbb1	36.500000	0	0	0	146	0
AA414768	36.500000	146	0	0	0	0
Zfp960	36.250000	145	0	0	0	0
Wnk4	36.250000	145	0	0	0	0
Wdr3	36.250000	145	0	0	0	0
Vps11	36.250000	145	0	0	0	0
Tcf7	36.250000	0	0	0	145	0
Raph1	36.250000	0	0	0	145	0
Ppp1r14a	36.250000	145	0	0	0	0
Nfkbil1	36.250000	145	0	0	0	0
Kmt5c	36.250000	145	0	0	0	0
Gsg1	36.250000	145	0	0	0	0
Erich2	36.250000	0	0	0	145	0
Ddx39b	36.250000	145	0	0	0	0
Bbs4	36.250000	145	0	0	0	0
Atp6v1g2	36.250000	145	0	0	0	0
Trim52	36.000000	144	0	0	0	0
Slc7a1	36.000000	0	0	0	144	0
Msi1	36.000000	144	0	0	0	0
Kctd6	36.000000	0	0	0	144	0
Got1	36.000000	144	0	0	0	0
Asns	36.000000	144	0	0	0	0
Utf1	35.750000	143	0	0	0	0
Tubd1	35.750000	143	0	0	0	0
Tstd2	35.750000	143	0	0	0	0
Tradd	35.750000	143	0	0	0	0
Tmem9	35.750000	143	0	0	0	0
Tmed7	35.750000	143	0	0	0	0
Rps6kb1	35.750000	143	0	0	0	0
Rps14	35.750000	143	0	0	0	0
Psma2	35.750000	143	0	0	0	0
Papolg	35.750000	143	0	0	0	0
Ncbp1	35.750000	143	0	0	0	0
Mrpl32	35.750000	143	0	0	0	0
Igfn1	35.750000	143	0	0	0	0
Gtpbp3	35.750000	143	0	0	0	0
Gaa	35.750000	143	0	0	0	0
Fbxl8	35.750000	143	0	0	0	0
Eif1a	35.750000	143	0	0	0	0
Dhx58	35.750000	143	0	0	0	0
Ano8	35.750000	143	0	0	0	0
Acsl4	35.750000	0	0	0	143	0
Togaram1	35.500000	142	0	0	0	0
Ppp1r15a	35.500000	142	0	0	0	0
Plekha4	35.500000	142	0	0	0	0
Nup35	35.500000	142	0	0	0	0
Mtf1	35.500000	142	0	0	0	0
Klhl28	35.500000	142	0	0	0	0
Ip6k1	35.500000	142	0	0	0	0
Bnipl	35.500000	142	0	0	0	0
2700062C07Rik	35.500000	142	0	0	0	0
Mettl7a1	35.250000	141	0	0	0	0
Cdc7	35.250000	141	0	0	0	0
Cald1	35.250000	141	0	0	0	0
Ap3m1	35.250000	141	0	0	0	0
Zranb2	35.000000	140	0	0	0	0
Spata18	35.000000	140	0	0	0	0
Sgcb	35.000000	140	0	0	0	0
Psmd11	35.000000	140	0	0	0	0
Pcdha3	35.000000	140	0	0	0	0
Homer3	35.000000	140	0	0	0	0
Gchfr	35.000000	140	0	0	0	0
Fem1b	35.000000	0	0	0	140	0
Fam163b	35.000000	0	0	0	140	0
D2hgdh	35.000000	140	0	0	0	0
Csk	35.000000	140	0	0	0	0
Bud13	35.000000	140	0	0	0	0
Tmem221	34.750000	139	0	0	0	0
Rps12	34.750000	139	0	0	0	0
Marchf7	34.750000	0	0	0	139	0
Kif3c	34.750000	139	0	0	0	0
Kdm5a	34.750000	139	0	0	0	0
E2f7	34.750000	0	0	0	139	0
Ap1b1	34.750000	139	0	0	0	0
Adap1	34.750000	0	0	0	139	0
Tcf15	34.500000	0	0	0	138	0
Rps24	34.500000	138	0	0	0	0
Polr3a	34.500000	138	0	0	0	0
Otub2	34.500000	0	0	0	138	0
Mrpl28	34.500000	138	0	0	0	0
Inka1	34.500000	138	0	0	0	0
Hsf1	34.500000	138	0	0	0	0
Hps6	34.500000	138	0	0	0	0
Bop1	34.500000	138	0	0	0	0
BC051019	34.500000	138	0	0	0	0
Awat2	34.500000	0	0	0	138	0
Armh3	34.500000	138	0	0	0	0
Zfp784	34.250000	137	0	0	0	0
Utp15	34.250000	137	0	0	0	0
Upf2	34.250000	137	0	0	0	0
Txn2	34.250000	137	0	0	0	0
Tmsb15l	34.250000	137	0	0	0	0
Tmsb15b1	34.250000	137	0	0	0	0
Tmem256	34.250000	137	0	0	0	0
Tm9sf4	34.250000	137	0	0	0	0
