Target_genes	Etv5|Average	SRX3775849|Alveolar_type_II_cells	SRX23761407|Ependymoma	SRX4988100|ES_cells	SRX4988101|ES_cells	SRX4988102|ES_cells	SRX4988103|ES_cells	SRX4988104|ES_cells	SRX4988105|ES_cells	STRING
Plekha8	64.750000	518	0	0	0	0	0	0	0	0
Lipt1	64.750000	518	0	0	0	0	0	0	0	0
Fkbp14	64.750000	518	0	0	0	0	0	0	0	0
Donson	64.750000	518	0	0	0	0	0	0	0	0
Dhrs11	64.750000	518	0	0	0	0	0	0	0	0
Cox10	64.750000	518	0	0	0	0	0	0	0	0
Zfp213	64.625000	517	0	0	0	0	0	0	0	0
Zc3h7a	64.625000	517	0	0	0	0	0	0	0	0
Selenos	64.625000	517	0	0	0	0	0	0	0	0
Nup160	64.625000	517	0	0	0	0	0	0	0	0
Kpnb1	64.625000	517	0	0	0	0	0	0	0	0
Fdxacb1	64.625000	517	0	0	0	0	0	0	0	0
Dnajc24	64.625000	323	194	0	0	0	0	0	0	0
1110032A03Rik	64.625000	517	0	0	0	0	0	0	0	0
Nckap5l	64.500000	516	0	0	0	0	0	0	0	0
Mrps18a	64.500000	395	121	0	0	0	0	0	0	0
Maea	64.500000	516	0	0	0	0	0	0	0	0
Hgs	64.500000	516	0	0	0	0	0	0	0	0
Egr2	64.500000	516	0	0	0	0	0	0	0	0
Arl16	64.500000	516	0	0	0	0	0	0	0	0
Saal1	64.375000	515	0	0	0	0	0	0	0	0
Saa3	64.375000	515	0	0	0	0	0	0	0	0
Mtmr4	64.375000	515	0	0	0	0	0	0	0	0
Perp	64.250000	514	0	0	0	0	0	0	0	0
Memo1	64.250000	514	0	0	0	0	0	0	0	0
Lrrc24	64.250000	424	90	0	0	0	0	0	0	0
Kcmf1	64.250000	514	0	0	0	0	0	0	0	0
Ints3	64.250000	514	0	0	0	0	0	0	0	0
C030006K11Rik	64.250000	424	90	0	0	0	0	0	0	0
4921507P07Rik	64.250000	514	0	0	0	0	0	0	0	0
Pacs2	64.125000	513	0	0	0	0	0	0	0	0
Btg3	64.125000	513	0	0	0	0	0	0	0	0
Aak1	64.125000	513	0	0	0	0	0	0	0	0
Tbce	64.000000	396	116	0	0	0	0	0	0	0
Rrp9	64.000000	512	0	0	0	0	0	0	0	0
Parp3	64.000000	512	0	0	0	0	0	0	0	0
Papola	64.000000	512	0	0	0	0	0	0	0	0
Opa1	64.000000	260	252	0	0	0	0	0	0	0
Nipsnap2	64.000000	512	0	0	0	0	0	0	0	0
Mcm6	64.000000	512	0	0	0	0	0	0	0	0
Gstp2	64.000000	265	247	0	0	0	0	0	0	0
Cfap77	64.000000	512	0	0	0	0	0	0	0	0
Zzef1	63.875000	389	122	0	0	0	0	0	0	0
Ubl3	63.875000	511	0	0	0	0	0	0	0	0
St14	63.875000	511	0	0	0	0	0	0	0	0
Rbbp6	63.875000	511	0	0	0	0	0	0	0	0
Klf3	63.875000	299	212	0	0	0	0	0	0	0
Cyb5d2	63.875000	389	122	0	0	0	0	0	0	0
Pitpnm1	63.750000	510	0	0	0	0	0	0	0	0
Med30	63.750000	510	0	0	0	0	0	0	0	0
G2e3	63.750000	510	0	0	0	0	0	0	0	0
Cdk2ap2	63.750000	510	0	0	0	0	0	0	0	0
Uck1	63.625000	509	0	0	0	0	0	0	0	0
Tfrc	63.625000	509	0	0	0	0	0	0	0	0
H2az2	63.625000	509	0	0	0	0	0	0	0	0
Mrps23	63.500000	377	131	0	0	0	0	0	0	0
Faf2	63.500000	508	0	0	0	0	0	0	0	0
Elk4	63.500000	508	0	0	0	0	0	0	0	0
Dusp1	63.500000	508	0	0	0	0	0	0	0	0
Snip1	63.375000	507	0	0	0	0	0	0	0	0
Rspry1	63.375000	507	0	0	0	0	0	0	0	0
Psme3ip1	63.375000	507	0	0	0	0	0	0	0	0
Dnali1	63.375000	507	0	0	0	0	0	0	0	0
Ctnna3	63.375000	507	0	0	0	0	0	0	0	0
Trrap	63.250000	427	79	0	0	0	0	0	0	0
Pggt1b	63.250000	506	0	0	0	0	0	0	0	0
Atl3	63.250000	506	0	0	0	0	0	0	0	0
Txnl1	63.125000	505	0	0	0	0	0	0	0	0
Med18	63.125000	505	0	0	0	0	0	0	0	0
H2bc6	63.125000	505	0	0	0	0	0	0	0	0
H1f4	63.125000	505	0	0	0	0	0	0	0	0
Fam234a	63.125000	505	0	0	0	0	0	0	0	0
Elovl3	63.125000	505	0	0	0	0	0	0	0	0
Stambpl1	63.000000	504	0	0	0	0	0	0	0	0
Smg8	63.000000	390	114	0	0	0	0	0	0	0
Phf5a	63.000000	272	232	0	0	0	0	0	0	0
Osbpl8	63.000000	504	0	0	0	0	0	0	0	0
Epha2	63.000000	504	0	0	0	0	0	0	0	0
Ddx19b	63.000000	414	90	0	0	0	0	0	0	0
Coa4	63.000000	504	0	0	0	0	0	0	0	0
Arid2	63.000000	504	0	0	0	0	0	0	0	0
Aco2	63.000000	272	232	0	0	0	0	0	0	0
Trip13	62.875000	503	0	0	0	0	0	0	0	0
Snrpg	62.875000	419	84	0	0	0	0	0	0	0
Scamp2	62.875000	503	0	0	0	0	0	0	0	0
Myo1c	62.875000	503	0	0	0	0	0	0	0	0
Hk2	62.875000	503	0	0	0	0	0	0	0	0
Gpatch8	62.875000	503	0	0	0	0	0	0	0	0
Brd9	62.875000	503	0	0	0	0	0	0	0	0
Ankle2	62.875000	392	111	0	0	0	0	0	0	0
Tinf2	62.750000	502	0	0	0	0	0	0	0	0
Map3k2	62.750000	502	0	0	0	0	0	0	0	0
Fer	62.750000	502	0	0	0	0	0	0	0	0
Dnaja4	62.750000	502	0	0	0	0	0	0	0	0
Srfbp1	62.625000	501	0	0	0	0	0	0	0	0
Slc25a16	62.625000	501	0	0	0	0	0	0	0	0
Mapk8ip1	62.625000	501	0	0	0	0	0	0	0	0
Lekr1	62.625000	501	0	0	0	0	0	0	0	0
Krba1	62.625000	501	0	0	0	0	0	0	0	0
Gnpnat1	62.625000	501	0	0	0	0	0	0	0	0
Dnajb9	62.625000	501	0	0	0	0	0	0	0	0
Spata6	62.500000	500	0	0	0	0	0	0	0	0
Psme3	62.500000	500	0	0	0	0	0	0	0	0
Klhl9	62.500000	500	0	0	0	0	0	0	0	0
Kctd2	62.500000	500	0	0	0	0	0	0	0	0
Chmp6	62.500000	386	114	0	0	0	0	0	0	0
Bloc1s2	62.500000	500	0	0	0	0	0	0	0	0
Atp5h	62.500000	500	0	0	0	0	0	0	0	0
Acin1	62.500000	500	0	0	0	0	0	0	0	0
1700123O20Rik	62.500000	500	0	0	0	0	0	0	0	0
Zcrb1	62.375000	499	0	0	0	0	0	0	0	0
Ubxn4	62.375000	316	183	0	0	0	0	0	0	0
Pphln1	62.375000	499	0	0	0	0	0	0	0	0
Cog2	62.375000	499	0	0	0	0	0	0	0	0
Wdr3	62.250000	498	0	0	0	0	0	0	0	0
Ppdpf	62.250000	498	0	0	0	0	0	0	0	0
Mvb12a	62.250000	498	0	0	0	0	0	0	0	0
Gxylt1	62.250000	498	0	0	0	0	0	0	0	0
Gabarapl2	62.250000	498	0	0	0	0	0	0	0	0
Aktip	62.250000	498	0	0	0	0	0	0	0	0
Trib1	62.125000	497	0	0	0	0	0	0	0	0
Shld1	62.125000	497	0	0	0	0	0	0	0	0
Tagln2	62.000000	496	0	0	0	0	0	0	0	0
Rasa1	62.000000	496	0	0	0	0	0	0	0	0
Eif2b2	62.000000	496	0	0	0	0	0	0	0	0
Pomt2	61.875000	495	0	0	0	0	0	0	0	0
Gstz1	61.875000	495	0	0	0	0	0	0	0	0
Epg5	61.875000	301	194	0	0	0	0	0	0	0
Zfp383	61.750000	494	0	0	0	0	0	0	0	0
Zfp27	61.750000	494	0	0	0	0	0	0	0	0
Qsox1	61.750000	494	0	0	0	0	0	0	0	0
Farsa	61.750000	331	163	0	0	0	0	0	0	0
Wac	61.625000	493	0	0	0	0	0	0	0	0
Srp9	61.625000	493	0	0	0	0	0	0	0	0
Idnk	61.625000	493	0	0	0	0	0	0	0	0
Dazap2	61.625000	493	0	0	0	0	0	0	0	0
Cox5a	61.625000	493	0	0	0	0	0	0	0	0
Scyl2	61.500000	492	0	0	0	0	0	0	0	0
Cxadr	61.500000	492	0	0	0	0	0	0	0	0
Ccdc181	61.500000	323	169	0	0	0	0	0	0	0
Bmpr1a	61.500000	492	0	0	0	0	0	0	0	0
Trmo	61.375000	491	0	0	0	0	0	0	0	0
Ssu72	61.375000	491	0	0	0	0	0	0	0	0
Pou2f1	61.375000	491	0	0	0	0	0	0	0	0
Marchf8	61.375000	491	0	0	0	0	0	0	0	0
Map4k4	61.375000	362	129	0	0	0	0	0	0	0
Mad2l1	61.375000	491	0	0	0	0	0	0	0	0
Kxd1	61.375000	491	0	0	0	0	0	0	0	0
Gtf2e2	61.375000	491	0	0	0	0	0	0	0	0
Fkbp8	61.375000	491	0	0	0	0	0	0	0	0
Paip2	61.250000	378	112	0	0	0	0	0	0	0
Lrp6	61.250000	490	0	0	0	0	0	0	0	0
Zfp513	61.125000	489	0	0	0	0	0	0	0	0
Tmem120b	61.125000	489	0	0	0	0	0	0	0	0
Tcof1	61.125000	489	0	0	0	0	0	0	0	0
Rad23a	61.125000	489	0	0	0	0	0	0	0	0
Lrriq3	61.125000	489	0	0	0	0	0	0	0	0
Ifitm3	61.125000	0	489	0	0	0	0	0	0	0
Fpgt	61.125000	489	0	0	0	0	0	0	0	0
Fbl	61.125000	489	0	0	0	0	0	0	0	0
Cox5b	61.125000	489	0	0	0	0	0	0	0	0
Arl6	61.125000	489	0	0	0	0	0	0	0	0
Xpnpep3	61.000000	488	0	0	0	0	0	0	0	0
St13	61.000000	488	0	0	0	0	0	0	0	0
Sp3	61.000000	488	0	0	0	0	0	0	0	0
Pds5b	61.000000	488	0	0	0	0	0	0	0	0
Mkrn1	61.000000	488	0	0	0	0	0	0	0	0
Kif16b	61.000000	488	0	0	0	0	0	0	0	0
Gm27021	61.000000	488	0	0	0	0	0	0	0	0
Emc8	61.000000	488	0	0	0	0	0	0	0	0
Dcaf12	61.000000	488	0	0	0	0	0	0	0	0
Cox4i1	61.000000	488	0	0	0	0	0	0	0	0
Zfp597	60.875000	487	0	0	0	0	0	0	0	0
Snx12	60.875000	375	112	0	0	0	0	0	0	0
Resf1	60.875000	487	0	0	0	0	0	0	0	0
Nvl	60.875000	372	115	0	0	0	0	0	0	0
Man2c1	60.875000	324	163	0	0	0	0	0	0	0
Get1	60.875000	293	194	0	0	0	0	0	0	0
Coq3	60.875000	269	218	0	0	0	0	0	0	0
Timm23	60.750000	486	0	0	0	0	0	0	0	0
Tent2	60.750000	486	0	0	0	0	0	0	0	0
Tceanc	60.750000	486	0	0	0	0	0	0	0	0
Rps10	60.750000	486	0	0	0	0	0	0	0	0
Parg	60.750000	486	0	0	0	0	0	0	0	0
Mtf1	60.750000	486	0	0	0	0	0	0	0	0
Miip	60.750000	486	0	0	0	0	0	0	0	0
Fv1	60.750000	486	0	0	0	0	0	0	0	0
Zfp715	60.625000	372	113	0	0	0	0	0	0	0
Parp11	60.625000	485	0	0	0	0	0	0	0	0
Mtres1	60.625000	485	0	0	0	0	0	0	0	0
Lratd2	60.625000	485	0	0	0	0	0	0	0	0
Zbtb3	60.500000	484	0	0	0	0	0	0	0	0
Polr2g	60.500000	484	0	0	0	0	0	0	0	0
Josd2	60.500000	334	150	0	0	0	0	0	0	0
Fbxo7	60.500000	484	0	0	0	0	0	0	0	0
Aspdh	60.500000	334	150	0	0	0	0	0	0	0
Zfp142	60.375000	483	0	0	0	0	0	0	0	0
Tvp23b	60.375000	483	0	0	0	0	0	0	0	0
Trim11	60.375000	402	81	0	0	0	0	0	0	0
Tdp2	60.375000	483	0	0	0	0	0	0	0	0
Polr2m	60.375000	483	0	0	0	0	0	0	0	0
Naa30	60.375000	483	0	0	0	0	0	0	0	0
Gtf3c6	60.375000	483	0	0	0	0	0	0	0	0
Bcs1l	60.375000	483	0	0	0	0	0	0	0	0
Acot13	60.375000	483	0	0	0	0	0	0	0	0
Usp1	60.250000	482	0	0	0	0	0	0	0	0
Ranbp3	60.250000	482	0	0	0	0	0	0	0	0
Tm9sf3	60.125000	481	0	0	0	0	0	0	0	0
Lsm14b	60.125000	481	0	0	0	0	0	0	0	0
Ift81	60.125000	481	0	0	0	0	0	0	0	0
Adipor2	60.125000	481	0	0	0	0	0	0	0	0
9130401M01Rik	60.125000	481	0	0	0	0	0	0	0	0
Slc4a3	60.000000	480	0	0	0	0	0	0	0	0
Prkar1a	60.000000	480	0	0	0	0	0	0	0	0
Mtmr12	60.000000	480	0	0	0	0	0	0	0	0
Mrps24	60.000000	480	0	0	0	0	0	0	0	0
Malt1	60.000000	480	0	0	0	0	0	0	0	0
Erbb2	60.000000	480	0	0	0	0	0	0	0	0
Eif4ebp2	60.000000	480	0	0	0	0	0	0	0	0
Ccno	60.000000	480	0	0	0	0	0	0	0	0
Atp6v0e	60.000000	480	0	0	0	0	0	0	0	0
Usp39	59.875000	479	0	0	0	0	0	0	0	0
Traf7	59.875000	479	0	0	0	0	0	0	0	0
Tfg	59.875000	479	0	0	0	0	0	0	0	0
Rb1cc1	59.875000	479	0	0	0	0	0	0	0	0
Ccdc50	59.875000	479	0	0	0	0	0	0	0	0
Atxn7l3	59.875000	479	0	0	0	0	0	0	0	0
0610030E20Rik	59.875000	479	0	0	0	0	0	0	0	0
Zrsr2	59.750000	478	0	0	0	0	0	0	0	0
Wdr5b	59.625000	477	0	0	0	0	0	0	0	0
Tra2b	59.625000	477	0	0	0	0	0	0	0	0
Tm9sf1	59.625000	477	0	0	0	0	0	0	0	0
Supt16	59.625000	477	0	0	0	0	0	0	0	0
Rad18	59.625000	477	0	0	0	0	0	0	0	0
Prpf38a	59.625000	380	97	0	0	0	0	0	0	0
Pgghg	59.625000	477	0	0	0	0	0	0	0	0
Orc1	59.625000	380	97	0	0	0	0	0	0	0
Mrgbp	59.625000	477	0	0	0	0	0	0	0	0
Lrrc10b	59.625000	477	0	0	0	0	0	0	0	0
Hsp90ab1	59.625000	477	0	0	0	0	0	0	0	0
Gtf3a	59.625000	477	0	0	0	0	0	0	0	0
Egln1	59.625000	477	0	0	0	0	0	0	0	0
Atg7	59.625000	477	0	0	0	0	0	0	0	0
Sugct	59.500000	330	146	0	0	0	0	0	0	0
Stpg2	59.500000	346	130	0	0	0	0	0	0	0
Smpd3	59.500000	476	0	0	0	0	0	0	0	0
Mplkip	59.500000	330	146	0	0	0	0	0	0	0
Ldha	59.500000	297	179	0	0	0	0	0	0	0
Epcam	59.500000	476	0	0	0	0	0	0	0	0
Zfp236	59.375000	475	0	0	0	0	0	0	0	0
Ythdf1	59.375000	475	0	0	0	0	0	0	0	0
Tmem123	59.375000	475	0	0	0	0	0	0	0	0
Tatdn2	59.375000	475	0	0	0	0	0	0	0	0
Smarca4	59.375000	475	0	0	0	0	0	0	0	0
Rps3	59.375000	475	0	0	0	0	0	0	0	0
Phf20l1	59.375000	475	0	0	0	0	0	0	0	0
Fos	59.375000	475	0	0	0	0	0	0	0	0
Wtap	59.250000	474	0	0	0	0	0	0	0	0
Sharpin	59.250000	474	0	0	0	0	0	0	0	0
Phf24	59.250000	474	0	0	0	0	0	0	0	0
Maf1	59.250000	474	0	0	0	0	0	0	0	0
Gm35339	59.250000	474	0	0	0	0	0	0	0	0
Glrx5	59.250000	474	0	0	0	0	0	0	0	0
Elof1	59.250000	474	0	0	0	0	0	0	0	0
Uqcrq	59.125000	473	0	0	0	0	0	0	0	0
Snx15	59.125000	473	0	0	0	0	0	0	0	0
S100a13	59.125000	473	0	0	0	0	0	0	0	0
S100a1	59.125000	473	0	0	0	0	0	0	0	0
Pigs	59.125000	473	0	0	0	0	0	0	0	0
Nhlrc2	59.125000	473	0	0	0	0	0	0	0	0
Mpc2	59.125000	473	0	0	0	0	0	0	0	0
Gdf9	59.125000	473	0	0	0	0	0	0	0	0
Dclre1a	59.125000	473	0	0	0	0	0	0	0	0
Dcaf6	59.125000	473	0	0	0	0	0	0	0	0
Chtop	59.125000	473	0	0	0	0	0	0	0	0
Atp6v1h	59.125000	353	120	0	0	0	0	0	0	0
Aldoc	59.125000	473	0	0	0	0	0	0	0	0
Ushbp1	59.000000	341	131	0	0	0	0	0	0	0
Trip10	59.000000	472	0	0	0	0	0	0	0	0
Tmem65	59.000000	472	0	0	0	0	0	0	0	0
Stoml2	59.000000	472	0	0	0	0	0	0	0	0
Pole4	59.000000	472	0	0	0	0	0	0	0	0
Gpr108	59.000000	472	0	0	0	0	0	0	0	0
Babam1	59.000000	341	131	0	0	0	0	0	0	0
Twf1	58.875000	471	0	0	0	0	0	0	0	0
Topbp1	58.875000	471	0	0	0	0	0	0	0	0
Srsf1	58.875000	379	92	0	0	0	0	0	0	0
Ifna13	58.875000	135	0	0	0	177	0	0	159	0
Fchsd1	58.875000	471	0	0	0	0	0	0	0	0
Dcakd	58.875000	471	0	0	0	0	0	0	0	0
Cox8a	58.875000	471	0	0	0	0	0	0	0	0
Cers5	58.875000	471	0	0	0	0	0	0	0	0
Pabpc4	58.750000	470	0	0	0	0	0	0	0	0
Lrch3	58.750000	470	0	0	0	0	0	0	0	0
Fth1	58.750000	470	0	0	0	0	0	0	0	0
Zc3h13	58.625000	469	0	0	0	0	0	0	0	0
Wdr76	58.625000	469	0	0	0	0	0	0	0	0
Wdr70	58.625000	469	0	0	0	0	0	0	0	0
Urgcp	58.625000	469	0	0	0	0	0	0	0	0
Trip4	58.625000	317	152	0	0	0	0	0	0	0
Tex14	58.625000	469	0	0	0	0	0	0	0	0
Mfap1a	58.625000	469	0	0	0	0	0	0	0	0
Lrp10	58.625000	469	0	0	0	0	0	0	0	0
Hacd2	58.625000	469	0	0	0	0	0	0	0	0
Tmem106a	58.500000	468	0	0	0	0	0	0	0	0
Siah2	58.500000	468	0	0	0	0	0	0	0	0
Rnf144b	58.500000	468	0	0	0	0	0	0	0	0
Psmd8	58.500000	468	0	0	0	0	0	0	0	0
Pml	58.500000	374	94	0	0	0	0	0	0	0
Ncoa4	58.500000	326	142	0	0	0	0	0	0	0
Kansl3	58.500000	468	0	0	0	0	0	0	0	0
Hmgcr	58.500000	468	0	0	0	0	0	0	0	0
Fer1l5	58.500000	468	0	0	0	0	0	0	0	0
Ephb6	58.500000	468	0	0	0	0	0	0	0	0
Naa16	58.375000	467	0	0	0	0	0	0	0	0
Zbtb25	58.250000	466	0	0	0	0	0	0	0	0
Zbtb1	58.250000	466	0	0	0	0	0	0	0	0
Tmem68	58.250000	364	102	0	0	0	0	0	0	0
Tgs1	58.250000	364	102	0	0	0	0	0	0	0
Taf4	58.250000	466	0	0	0	0	0	0	0	0
Phldb3	58.250000	466	0	0	0	0	0	0	0	0
Hps6	58.250000	466	0	0	0	0	0	0	0	0
Gpn3	58.250000	224	242	0	0	0	0	0	0	0
Fam216a	58.250000	224	242	0	0	0	0	0	0	0
Armh3	58.250000	466	0	0	0	0	0	0	0	0
Smu1	58.125000	465	0	0	0	0	0	0	0	0
Kti12	58.125000	356	109	0	0	0	0	0	0	0
Srsf3	58.000000	464	0	0	0	0	0	0	0	0
Pcmt1	58.000000	464	0	0	0	0	0	0	0	0
Lats1	58.000000	464	0	0	0	0	0	0	0	0
Kctd20	58.000000	464	0	0	0	0	0	0	0	0
Igf2r	58.000000	352	112	0	0	0	0	0	0	0
Fbxo47	58.000000	464	0	0	0	0	0	0	0	0
Appbp2	58.000000	464	0	0	0	0	0	0	0	0
Akip1	58.000000	464	0	0	0	0	0	0	0	0
Zfp558	57.875000	463	0	0	0	0	0	0	0	0
Tpm3	57.875000	463	0	0	0	0	0	0	0	0
Tax1bp1	57.875000	463	0	0	0	0	0	0	0	0
Mmadhc	57.875000	463	0	0	0	0	0	0	0	0
Mbd3l1	57.875000	463	0	0	0	0	0	0	0	0
C330007P06Rik	57.875000	342	121	0	0	0	0	0	0	0
Ankrd13d	57.875000	463	0	0	0	0	0	0	0	0
Wdr4	57.750000	462	0	0	0	0	0	0	0	0
Tomm5	57.750000	264	198	0	0	0	0	0	0	0
Snu13	57.750000	462	0	0	0	0	0	0	0	0
Rrm2b	57.750000	462	0	0	0	0	0	0	0	0
Gcsh	57.750000	462	0	0	0	0	0	0	0	0
Dlg1	57.750000	462	0	0	0	0	0	0	0	0
Arl15	57.750000	462	0	0	0	0	0	0	0	0
Tmed10	57.625000	461	0	0	0	0	0	0	0	0
Scaf8	57.625000	461	0	0	0	0	0	0	0	0
Rpl6	57.625000	461	0	0	0	0	0	0	0	0
Rad50	57.625000	461	0	0	0	0	0	0	0	0
Pygo2	57.625000	461	0	0	0	0	0	0	0	0
Ergic2	57.625000	461	0	0	0	0	0	0	0	0
Rnmt	57.500000	460	0	0	0	0	0	0	0	0
Icam1	57.500000	196	264	0	0	0	0	0	0	0
Fam210a	57.500000	460	0	0	0	0	0	0	0	0
Esyt2	57.500000	460	0	0	0	0	0	0	0	0
Skil	57.375000	459	0	0	0	0	0	0	0	0
Shisa5	57.375000	459	0	0	0	0	0	0	0	0
Rnpepl1	57.375000	459	0	0	0	0	0	0	0	0
Rnf138	57.375000	459	0	0	0	0	0	0	0	0
Orai2	57.375000	218	241	0	0	0	0	0	0	0
Mrps11	57.375000	459	0	0	0	0	0	0	0	0
Mrpl46	57.375000	459	0	0	0	0	0	0	0	0
Mrpl21	57.375000	283	176	0	0	0	0	0	0	0
Lztfl1	57.375000	459	0	0	0	0	0	0	0	0
Larp4	57.375000	459	0	0	0	0	0	0	0	0
Itm2b	57.375000	459	0	0	0	0	0	0	0	0
Ighmbp2	57.375000	283	176	0	0	0	0	0	0	0
Dusp28	57.375000	459	0	0	0	0	0	0	0	0
Cog7	57.375000	313	146	0	0	0	0	0	0	0
Bach1	57.375000	459	0	0	0	0	0	0	0	0
Ankmy1	57.375000	459	0	0	0	0	0	0	0	0
Tmem135	57.250000	458	0	0	0	0	0	0	0	0
Smn1	57.250000	286	172	0	0	0	0	0	0	0
Slc30a5	57.250000	458	0	0	0	0	0	0	0	0
Rfx3	57.250000	458	0	0	0	0	0	0	0	0
Rab1b	57.250000	458	0	0	0	0	0	0	0	0
Ppif	57.250000	458	0	0	0	0	0	0	0	0
Ep300	57.250000	458	0	0	0	0	0	0	0	0
Ctr9	57.250000	458	0	0	0	0	0	0	0	0
Chd9	57.250000	239	219	0	0	0	0	0	0	0
Arl14ep	57.250000	374	84	0	0	0	0	0	0	0
Sptan1	57.125000	457	0	0	0	0	0	0	0	0
Lamc1	57.125000	457	0	0	0	0	0	0	0	0
Hscb	57.125000	457	0	0	0	0	0	0	0	0
Gadd45b	57.125000	335	122	0	0	0	0	0	0	0
Dnajc11	57.125000	457	0	0	0	0	0	0	0	0
Chek2	57.125000	457	0	0	0	0	0	0	0	0
Ccdc130	57.125000	457	0	0	0	0	0	0	0	0
Azin1	57.125000	457	0	0	0	0	0	0	0	0
Arhgef18	57.125000	457	0	0	0	0	0	0	0	0
Zbtb7a	57.000000	456	0	0	0	0	0	0	0	0
Dido1	57.000000	371	85	0	0	0	0	0	0	0
Zswim3	56.875000	455	0	0	0	0	0	0	0	0
Herpud2	56.875000	455	0	0	0	0	0	0	0	0
Acsl5	56.875000	455	0	0	0	0	0	0	0	0
Acot8	56.875000	455	0	0	0	0	0	0	0	0
Usp30	56.750000	454	0	0	0	0	0	0	0	0
Ramac	56.750000	454	0	0	0	0	0	0	0	0
Odf2	56.750000	454	0	0	0	0	0	0	0	0
Lsm4	56.750000	454	0	0	0	0	0	0	0	0
Ints1	56.750000	454	0	0	0	0	0	0	0	0
Clint1	56.750000	454	0	0	0	0	0	0	0	0
Ap2s1	56.750000	454	0	0	0	0	0	0	0	0
Stag2	56.625000	453	0	0	0	0	0	0	0	0
Sgpl1	56.625000	453	0	0	0	0	0	0	0	0
Rusc1	56.625000	453	0	0	0	0	0	0	0	0
Rnf6	56.625000	453	0	0	0	0	0	0	0	0
H1f2	56.625000	256	197	0	0	0	0	0	0	0
Dip2b	56.625000	453	0	0	0	0	0	0	0	0
Creld2	56.625000	453	0	0	0	0	0	0	0	0
Alg12	56.625000	453	0	0	0	0	0	0	0	0
Zfp655	56.500000	325	127	0	0	0	0	0	0	0
Sap130	56.500000	452	0	0	0	0	0	0	0	0
Ppp2r2a	56.500000	452	0	0	0	0	0	0	0	0
Nepro	56.500000	452	0	0	0	0	0	0	0	0
Iws1	56.500000	452	0	0	0	0	0	0	0	0
Il6ra	56.500000	452	0	0	0	0	0	0	0	0
Atf1	56.500000	452	0	0	0	0	0	0	0	0
Vps29	56.375000	451	0	0	0	0	0	0	0	0
Stimate	56.375000	451	0	0	0	0	0	0	0	0
Rapgef6	56.375000	451	0	0	0	0	0	0	0	0
Rad9b	56.375000	451	0	0	0	0	0	0	0	0
Klhdc8b	56.375000	451	0	0	0	0	0	0	0	0
Ccdc71	56.375000	451	0	0	0	0	0	0	0	0
Ran	56.250000	305	145	0	0	0	0	0	0	0
Ppp2r1a	56.250000	450	0	0	0	0	0	0	0	0
Pmpca	56.250000	450	0	0	0	0	0	0	0	0
Nfyc	56.250000	450	0	0	0	0	0	0	0	0
Mynn	56.250000	450	0	0	0	0	0	0	0	0
Fam227b	56.250000	450	0	0	0	0	0	0	0	0
Entr1	56.250000	450	0	0	0	0	0	0	0	0
Dtwd1	56.250000	450	0	0	0	0	0	0	0	0
Adam10	56.250000	450	0	0	0	0	0	0	0	0
Actrt3	56.250000	450	0	0	0	0	0	0	0	0
Zfp36	56.125000	449	0	0	0	0	0	0	0	0
Strn	56.125000	449	0	0	0	0	0	0	0	0
Phf8	56.125000	449	0	0	0	0	0	0	0	0
Eif3m	56.125000	449	0	0	0	0	0	0	0	0
C130074G19Rik	56.125000	133	0	0	0	151	0	165	0	0
Abcf2	56.125000	449	0	0	0	0	0	0	0	0
Stn1	56.000000	318	130	0	0	0	0	0	0	0
Nufip2	56.000000	448	0	0	0	0	0	0	0	0
Meaf6	56.000000	448	0	0	0	0	0	0	0	0
Hexim2	56.000000	448	0	0	0	0	0	0	0	0
E2f5	56.000000	448	0	0	0	0	0	0	0	0
Ddx10	56.000000	448	0	0	0	0	0	0	0	0
Tmbim4	55.875000	281	166	0	0	0	0	0	0	0
Ppm1g	55.875000	447	0	0	0	0	0	0	0	0
Ift140	55.875000	447	0	0	0	0	0	0	0	0
Cramp1l	55.875000	447	0	0	0	0	0	0	0	0
B3galnt2	55.875000	447	0	0	0	0	0	0	0	0
Zfp953	55.750000	214	232	0	0	0	0	0	0	0
Sdhc	55.750000	325	121	0	0	0	0	0	0	0
Ppme1	55.750000	446	0	0	0	0	0	0	0	0
Pard3	55.750000	446	0	0	0	0	0	0	0	0
Neil2	55.750000	446	0	0	0	0	0	0	0	0
Mpz	55.750000	325	121	0	0	0	0	0	0	0
Cbx1	55.750000	446	0	0	0	0	0	0	0	0
C2cd3	55.750000	446	0	0	0	0	0	0	0	0
Adamts10	55.750000	446	0	0	0	0	0	0	0	0
Poln	55.625000	357	88	0	0	0	0	0	0	0
Haus3	55.625000	357	88	0	0	0	0	0	0	0
Utp11	55.500000	444	0	0	0	0	0	0	0	0
Tnip2	55.500000	444	0	0	0	0	0	0	0	0
Tmem192	55.500000	444	0	0	0	0	0	0	0	0
Taf10	55.500000	444	0	0	0	0	0	0	0	0
Prr14l	55.500000	444	0	0	0	0	0	0	0	0
Ltv1	55.500000	444	0	0	0	0	0	0	0	0
Copb2	55.500000	444	0	0	0	0	0	0	0	0
Zfp709	55.375000	443	0	0	0	0	0	0	0	0
Slc25a36	55.375000	443	0	0	0	0	0	0	0	0
Sdf4	55.375000	443	0	0	0	0	0	0	0	0
Rph3al	55.375000	443	0	0	0	0	0	0	0	0
Rnf139	55.375000	443	0	0	0	0	0	0	0	0
