Target_genes	Mxi1|Average	SRX140388|CH12	SRX140391|MEL	SRX15939545|NIH/3T3	SRX15939546|NIH/3T3	STRING
Fgf14	66.750000	0	0	267	0	0
Btnl9	66.750000	118	149	0	0	0
Tbc1d8	66.500000	0	92	100	74	0
Rhbdl2	66.500000	0	0	147	119	0
Reps2	66.500000	0	266	0	0	0
Phf2	66.500000	0	0	116	150	0
Hsd17b6	66.500000	0	126	0	140	0
Hbq1a	66.500000	106	160	0	0	0
Hba-a2	66.500000	106	160	0	0	0
Hba-a1	66.500000	106	160	0	0	0
Golt1a	66.500000	0	266	0	0	0
Gm14685	66.500000	266	0	0	0	0
Armcx1	66.500000	0	0	96	170	0
Tmem121	66.250000	0	132	133	0	0
Tlr3	66.250000	0	0	105	160	0
Mndal	66.250000	138	0	0	127	0
Lair1	66.250000	265	0	0	0	0
Il2rg	66.250000	265	0	0	0	0
Gm614	66.250000	265	0	0	0	0
Clstn3	66.250000	0	265	0	0	0
Bik	66.250000	0	265	0	0	0
Them7	66.000000	0	264	0	0	0
Pstpip1	66.000000	0	0	133	131	0
Nfia	66.000000	0	178	0	86	0
Macroh2a2	66.000000	0	0	76	188	0
Aatk	66.000000	139	0	125	0	0
Nipal2	65.750000	0	263	0	0	0
Fam234b	65.750000	0	167	96	0	0
Slc45a1	65.500000	141	121	0	0	0
Hoxd13	65.500000	123	139	0	0	0
Hoxd12	65.500000	123	139	0	0	0
Acta2	65.500000	0	0	113	149	0
Plod2	65.250000	0	0	147	114	0
P2ry1	65.250000	0	261	0	0	0
Nmrk2	65.250000	0	261	0	0	0
Gata1	65.250000	0	261	0	0	0
Ftdc2	65.250000	0	261	0	0	0
Egfl8	65.250000	0	261	0	0	0
Pygo1	65.000000	0	0	111	149	0
Ms4a1	65.000000	260	0	0	0	0
Lpar3	65.000000	0	0	175	85	0
Hey2	65.000000	102	158	0	0	0
H2-K1	65.000000	115	145	0	0	0
Chdh	65.000000	0	260	0	0	0
Ptger1	64.750000	0	259	0	0	0
Gpr135	64.750000	259	0	0	0	0
Gcnt4	64.750000	0	0	139	120	0
Acpp	64.750000	259	0	0	0	0
Ugt1a7c	64.500000	0	0	109	149	0
Rgs9	64.500000	128	130	0	0	0
Fam243	64.500000	0	258	0	0	0
Cyp2c23	64.500000	0	258	0	0	0
AA467197	64.500000	258	0	0	0	0
Pycard	64.250000	257	0	0	0	0
Plet1	64.250000	0	257	0	0	0
Ndrg2	64.250000	0	257	0	0	0
Dyrk1b	64.250000	0	0	257	0	0
Apoe	64.250000	0	257	0	0	0
Apoc1	64.250000	0	257	0	0	0
Tnfrsf25	64.000000	256	0	0	0	0
Slpi	64.000000	0	0	109	147	0
Dok2	64.000000	0	256	0	0	0
Abhd12b	64.000000	0	256	0	0	0
Spink4	63.750000	0	255	0	0	0
Scg2	63.750000	255	0	0	0	0
Mmp24	63.750000	255	0	0	0	0
Kcnt1	63.750000	0	0	0	255	0
Gm5640	63.750000	255	0	0	0	0
Fam13a	63.750000	150	0	105	0	0
Clec10a	63.750000	0	255	0	0	0
Tnfrsf18	63.500000	0	254	0	0	0
Tekt1	63.500000	0	254	0	0	0
Slc6a3	63.500000	0	254	0	0	0
Olfr631	63.500000	0	254	0	0	0
Nrtn	63.500000	0	254	0	0	0
Cd52	63.500000	159	95	0	0	0
1700019D03Rik	63.500000	254	0	0	0	0
Mcpt9	63.250000	253	0	0	0	0
Gsdma3	63.250000	0	253	0	0	0
Casp14	63.250000	0	0	106	147	0
Zmat1	63.000000	87	165	0	0	0
Zik1	63.000000	0	0	125	127	0
Ticam2	63.000000	252	0	0	0	0
Paqr8	63.000000	75	0	78	99	0
Hoxd9	63.000000	0	0	126	126	0
Gm3752	63.000000	0	0	125	127	0
Gm2956	63.000000	0	0	125	127	0
Cfap45	63.000000	252	0	0	0	0
Zfp663	62.750000	0	251	0	0	0
Stk32a	62.750000	251	0	0	0	0
S100a2	62.750000	133	0	0	118	0
Resp18	62.750000	0	251	0	0	0
Pigr	62.750000	0	251	0	0	0
Olfr67	62.750000	0	251	0	0	0
Olfr161	62.750000	0	0	0	251	0
Mr1	62.750000	0	251	0	0	0
Mpeg1	62.750000	251	0	0	0	0
Gpr183	62.750000	0	251	0	0	0
Fetub	62.750000	130	121	0	0	0
Dbn1	62.750000	0	0	123	128	0
3830403N18Rik	62.750000	0	251	0	0	0
St3gal6	62.500000	250	0	0	0	0
Rps6kl1	62.500000	0	250	0	0	0
Pramel12	62.500000	165	0	85	0	0
Obscn	62.500000	250	0	0	0	0
Gpr176	62.500000	0	0	140	110	0
Chst3	62.500000	0	0	0	250	0
Pvalb	62.250000	249	0	0	0	0
Pgam2	62.250000	0	249	0	0	0
LOC102633783	62.250000	249	0	0	0	0
C130026I21Rik	62.250000	249	0	0	0	0
Xirp1	62.000000	0	248	0	0	0
Slc37a2	62.000000	248	0	0	0	0
Il2	62.000000	141	0	0	107	0
Gm42372	62.000000	248	0	0	0	0
Dnah2	62.000000	248	0	0	0	0
Adgre5	62.000000	99	149	0	0	0
Pth	61.750000	0	247	0	0	0
Ppara	61.750000	0	247	0	0	0
Pcdhgc5	61.750000	67	180	0	0	0
Pcdhgc4	61.750000	67	180	0	0	0
Foxb1	61.750000	247	0	0	0	0
Atp8b4	61.750000	247	0	0	0	0
Adcy9	61.750000	0	114	133	0	0
Sbk3	61.500000	0	0	142	104	0
Ripply3	61.500000	93	153	0	0	0
Nat8f4	61.500000	123	123	0	0	0
H2-Eb1	61.500000	246	0	0	0	0
Capn9	61.500000	152	94	0	0	0
Cap2	61.500000	0	246	0	0	0
Agt	61.500000	152	94	0	0	0
Zfp354a	61.250000	0	0	149	96	0
Trp63	61.250000	245	0	0	0	0
Tifa	61.250000	88	157	0	0	0
Msantd1	61.250000	0	245	0	0	0
Hs3st3b1	61.250000	245	0	0	0	0
Hgfac	61.250000	0	245	0	0	0
Baalc	61.250000	0	0	116	129	0
Scn8a	61.000000	244	0	0	0	0
Rnasel	61.000000	102	142	0	0	0
Pnmal1	61.000000	244	0	0	0	0
Hsd11b1	61.000000	244	0	0	0	0
Gspt2	61.000000	0	0	96	148	0
Gm38510	61.000000	244	0	0	0	0
Gm3264	61.000000	0	0	244	0	0
Gas1	61.000000	0	0	166	78	0
Six2	60.750000	0	243	0	0	0
Map10	60.750000	243	0	0	0	0
Igf1	60.750000	0	0	119	124	0
Hbq1b	60.750000	89	154	0	0	0
Thbs1	60.500000	0	0	107	135	0
Gpr4	60.500000	0	242	0	0	0
Erv3	60.500000	0	242	0	0	0
Ebi3	60.500000	242	0	0	0	0
Pln	60.250000	0	241	0	0	0
Cox6b2	60.250000	0	241	0	0	0
Zkscan2	60.000000	0	240	0	0	0
Foxn4	60.000000	0	240	0	0	0
Arhgef33	60.000000	0	240	0	0	0
Acer2	60.000000	143	97	0	0	0
2010003K11Rik	60.000000	0	240	0	0	0
Ly86	59.750000	239	0	0	0	0
Hsf3	59.750000	0	0	0	239	0
Gm16381	59.750000	0	239	0	0	0
Aldh5a1	59.750000	89	0	0	150	0
Krba1	59.500000	238	0	0	0	0
Gsto2	59.500000	131	0	0	107	0
Gm9949	59.500000	151	87	0	0	0
Col6a1	59.500000	0	0	100	138	0
Adrb2	59.500000	151	87	0	0	0
Syt2	59.250000	237	0	0	0	0
Syce3	59.250000	0	237	0	0	0
Hoxa10	59.250000	237	0	0	0	0
Casp4	59.250000	237	0	0	0	0
Wnt5a	59.000000	0	0	128	108	0
Ripor2	59.000000	236	0	0	0	0
Nynrin	59.000000	0	0	112	124	0
Nlrp1b	59.000000	236	0	0	0	0
Gm7609	59.000000	236	0	0	0	0
Dll4	59.000000	0	236	0	0	0
Ankrd63	59.000000	0	236	0	0	0
Trpv5	58.750000	0	235	0	0	0
Ripor3	58.750000	0	235	0	0	0
Llcfc1	58.750000	0	235	0	0	0
A4galt	58.750000	235	0	0	0	0
S1pr3	58.500000	0	0	118	116	0
Fibin	58.500000	0	0	0	234	0
Rgma	58.250000	0	0	121	112	0
Olfr65	58.250000	0	233	0	0	0
Gm5936	58.250000	233	0	0	0	0
Clcf1	58.250000	0	0	120	113	0
Utrn	58.000000	0	232	0	0	0
Shc4	58.000000	96	0	0	136	0
Rab44	58.000000	0	232	0	0	0
Pde1a	58.000000	0	0	0	232	0
Mboat2	58.000000	0	232	0	0	0
Grap	58.000000	232	0	0	0	0
Gm11568	58.000000	0	0	94	138	0
D630039A03Rik	58.000000	0	232	0	0	0
Btc	58.000000	0	232	0	0	0
Kcne3	57.750000	0	231	0	0	0
Irf4	57.750000	231	0	0	0	0
Gpr18	57.750000	231	0	0	0	0
Clec2f	57.750000	121	110	0	0	0
Bmp8a	57.750000	113	118	0	0	0
Adora2a	57.750000	231	0	0	0	0
Vmn2r80	57.500000	0	230	0	0	0
Rasal3	57.500000	230	0	0	0	0
Ptgs1	57.500000	0	0	98	132	0
Pdzd4	57.500000	0	0	0	230	0
Klk1	57.500000	0	230	0	0	0
Kcnh3	57.500000	114	116	0	0	0
Gimap5	57.500000	230	0	0	0	0
Flt4	57.500000	0	230	0	0	0
Aldh3a1	57.500000	0	0	130	100	0
Zbtb4	57.250000	0	229	0	0	0
Upk2	57.250000	229	0	0	0	0
Spef1l	57.250000	0	229	0	0	0
Sct	57.250000	229	0	0	0	0
Cdhr5	57.250000	229	0	0	0	0
A530021J07Rik	57.250000	0	229	0	0	0
Tgfa	57.000000	0	228	0	0	0
Rhpn2	57.000000	0	89	139	0	0
Ms4a6d	57.000000	228	0	0	0	0
Hnf1b	57.000000	228	0	0	0	0
Gdpd3	57.000000	0	228	0	0	0
Etnk2	57.000000	0	228	0	0	0
Afp	57.000000	228	0	0	0	0
Slain1	56.750000	227	0	0	0	0
Naaladl2	56.750000	141	86	0	0	0
Chit1	56.750000	227	0	0	0	0
Add2	56.750000	0	227	0	0	0
Thoc2	56.500000	0	226	0	0	0
Rnf128	56.500000	0	226	0	0	0
Lefty1	56.500000	0	226	0	0	0
Gpr171	56.500000	226	0	0	0	0
Shtn1	56.250000	225	0	0	0	0
Rnase1	56.250000	0	225	0	0	0
Gpm6a	56.250000	225	0	0	0	0
Galnt13	56.250000	0	0	132	93	0
Arc	56.250000	0	0	99	126	0
Cd84	56.000000	127	97	0	0	0
Trim30d	55.750000	223	0	0	0	0
Il21r	55.750000	223	0	0	0	0
Crmp1	55.750000	223	0	0	0	0
Syt5	55.500000	222	0	0	0	0
Src	55.500000	0	0	117	105	0
Slc11a1	55.500000	222	0	0	0	0
Septin3	55.500000	0	0	0	222	0
Matn1	55.500000	222	0	0	0	0
Map3k9	55.500000	222	0	0	0	0
1700016C15Rik	55.500000	0	222	0	0	0
Trcg1	55.250000	0	221	0	0	0
Tet1	55.250000	105	0	0	116	0
Sync	55.250000	0	0	221	0	0
Slc38a5	55.250000	0	221	0	0	0
Plxna4	55.000000	0	0	0	220	0
Itgam	55.000000	0	220	0	0	0
Eif4e3	55.000000	220	0	0	0	0
Angptl8	55.000000	0	220	0	0	0
Sit1	54.750000	0	219	0	0	0
Pkhd1l1	54.750000	0	219	0	0	0
Napsa	54.750000	219	0	0	0	0
Cyp11a1	54.750000	219	0	0	0	0
Cfap97d2	54.750000	0	0	219	0	0
Cacng8	54.750000	0	219	0	0	0
Art5	54.750000	0	219	0	0	0
Art1	54.750000	0	219	0	0	0
4930579F01Rik	54.750000	219	0	0	0	0
Serpinb8	54.500000	106	0	0	112	0
Psmb11	54.500000	0	218	0	0	0
Pou2af1	54.500000	218	0	0	0	0
Mfsd6	54.500000	0	218	0	0	0
Eml5	54.500000	0	218	0	0	0
Lamb2	54.250000	0	0	107	110	0
Armc12	54.250000	0	217	0	0	0
2610524H06Rik	54.250000	0	217	0	0	0
Zfp385a	54.000000	0	216	0	0	0
Tulp1	54.000000	0	216	0	0	0
Spata31d1d	54.000000	104	112	0	0	0
Hpn	54.000000	100	116	0	0	0
Fbxo43	54.000000	0	216	0	0	0
Evpl	54.000000	0	216	0	0	0
Elovl7	54.000000	216	0	0	0	0
Allc	54.000000	0	216	0	0	0
Tshz3	53.750000	0	0	108	107	0
Dlx3	53.750000	215	0	0	0	0
Dazl	53.750000	0	215	0	0	0
Col14a1	53.750000	215	0	0	0	0
Apobec2	53.750000	0	0	0	215	0
Slc9a9	53.500000	0	214	0	0	0
Mtm1	53.500000	0	97	0	117	0
Grip1	53.500000	214	0	0	0	0
Gml2	53.500000	0	214	0	0	0
Gm21761	53.500000	214	0	0	0	0
Ddx43	53.500000	0	214	0	0	0
Cpb2	53.500000	0	214	0	0	0
Cblc	53.500000	214	0	0	0	0
Capn12	53.500000	0	214	0	0	0
Nr1h4	53.250000	0	0	0	213	0
Dapk1	53.250000	0	213	0	0	0
Thtpa	53.000000	77	135	0	0	0
Tekt5	53.000000	212	0	0	0	0
Serpinb1c	53.000000	0	0	105	107	0
Rassf4	53.000000	212	0	0	0	0
Prok1	53.000000	212	0	0	0	0
Pla2g2e	53.000000	0	0	0	212	0
Lrrc14b	53.000000	0	0	0	212	0
Gm13030	53.000000	0	0	0	212	0
Dnah11	53.000000	212	0	0	0	0
B3gnt5	53.000000	82	0	130	0	0
A630076J17Rik	53.000000	212	0	0	0	0
Stbd1	52.750000	120	91	0	0	0
Spz1	52.750000	0	211	0	0	0
Ptgis	52.750000	0	0	72	139	0
Cfap70	52.750000	0	211	0	0	0
Brsk1	52.750000	0	0	211	0	0
Bmp6	52.750000	0	0	114	97	0
Olfr1404	52.500000	0	210	0	0	0
Guca2a	52.500000	0	210	0	0	0
Zfp474	52.250000	0	0	103	106	0
Klra9	52.250000	0	209	0	0	0
Klra7	52.250000	0	209	0	0	0
Emb	52.250000	0	0	0	209	0
Dbx1	52.250000	209	0	0	0	0
Ctxn3	52.250000	209	0	0	0	0
Ccl26	52.250000	0	209	0	0	0
Aqp6	52.250000	0	209	0	0	0
Adra2a	52.250000	0	209	0	0	0
Ucn2	52.000000	0	208	0	0	0
Nkx1-2	52.000000	0	208	0	0	0
Gzmk	52.000000	208	0	0	0	0
Grhl3	52.000000	0	208	0	0	0
Col17a1	52.000000	0	208	0	0	0
Agmat	52.000000	0	208	0	0	0
1300017J02Rik	52.000000	0	208	0	0	0
Sptb	51.750000	0	207	0	0	0
Lpcat2	51.750000	0	207	0	0	0
Gmpr	51.750000	0	207	0	0	0
Gh	51.750000	207	0	0	0	0
Bmyc	51.750000	207	0	0	0	0
Oosp1	51.500000	206	0	0	0	0
Npffr1	51.500000	206	0	0	0	0
Epha4	51.500000	0	0	81	125	0
Ccn5	51.500000	0	0	124	82	0
2610028H24Rik	51.500000	0	206	0	0	0
Scml2	51.250000	0	0	78	127	0
Nfatc2	51.250000	205	0	0	0	0
Neil2	51.250000	205	0	0	0	0
Ell3	51.250000	205	0	0	0	0
Cnksr1	51.250000	0	0	0	205	0
Myo15b	51.000000	204	0	0	0	0
Cd22	51.000000	204	0	0	0	0
Alas2	51.000000	0	204	0	0	0
Akr1e1	51.000000	86	118	0	0	0
Tmem182	50.750000	0	203	0	0	0
Tgtp2	50.750000	0	203	0	0	0
Kcnq1	50.750000	0	203	0	0	0
Kcnmb3	50.750000	203	0	0	0	0
Gm21814	50.750000	203	0	0	0	0
Tmem86b	50.500000	0	202	0	0	0
Tmem163	50.500000	202	0	0	0	0
Slc19a3	50.500000	202	0	0	0	0
S100a14	50.500000	0	202	0	0	0
Clca4b	50.500000	0	202	0	0	0
Arhgef3	50.500000	0	202	0	0	0
Vill	50.250000	0	201	0	0	0
Tex19.2	50.250000	0	201	0	0	0
Pkd1l2	50.250000	0	201	0	0	0
P2ry14	50.250000	0	201	0	0	0
Ksr2	50.250000	201	0	0	0	0
Cyp1b1	50.250000	201	0	0	0	0
Aox2	50.250000	201	0	0	0	0
Vwa5b2	50.000000	0	200	0	0	0
Tbxas1	50.000000	0	200	0	0	0
Robo3	50.000000	200	0	0	0	0
Mettl7a3	50.000000	0	200	0	0	0
Mei1	50.000000	0	94	0	106	0
Il15ra	50.000000	200	0	0	0	0
Ccr9	50.000000	200	0	0	0	0
Plek2	49.750000	0	199	0	0	0
Trim14	49.500000	198	0	0	0	0
Tbc1d30	49.500000	0	0	0	198	0
Rpl37rt	49.500000	0	198	0	0	0
Pou4f3	49.500000	0	198	0	0	0
Olfr374	49.500000	0	198	0	0	0
Olfr315	49.500000	0	198	0	0	0
Npff	49.500000	0	198	0	0	0
Kcnj10	49.500000	0	198	0	0	0
Kcnip1	49.500000	0	198	0	0	0
Grik2	49.500000	0	0	0	198	0
Greb1l	49.500000	0	0	0	198	0
Fam205a2	49.500000	0	198	0	0	0
Btn2a2	49.500000	91	107	0	0	0
Bcl6b	49.500000	198	0	0	0	0
Zfp704	49.250000	0	0	84	113	0
Wfdc11	49.250000	0	197	0	0	0
Olfm4	49.250000	197	0	0	0	0
Kmo	49.250000	84	113	0	0	0
Gstm7	49.250000	0	197	0	0	0
Adcy1	49.250000	0	0	96	101	0
Zfp981	49.000000	0	0	0	196	0
Paqr7	49.000000	87	109	0	0	0
Nlrp6	49.000000	196	0	0	0	0
Myl7	49.000000	0	0	0	196	0
Kel	49.000000	0	196	0	0	0
Arhgap4	49.000000	94	102	0	0	0
Afap1l2	49.000000	196	0	0	0	0
Abcg4	49.000000	0	196	0	0	0
Oprd1	48.750000	0	195	0	0	0
Drc7	48.750000	0	195	0	0	0
Dmkn	48.750000	0	0	0	195	0
Ramp1	48.500000	0	194	0	0	0
Pax5	48.500000	194	0	0	0	0
Grm4	48.500000	0	194	0	0	0
Cd5	48.500000	194	0	0	0	0
Urad	48.250000	0	193	0	0	0
Tlr9	48.250000	193	0	0	0	0
Slc44a4	48.000000	192	0	0	0	0
Nat2	48.000000	192	0	0	0	0
Nat1	48.000000	192	0	0	0	0
Gzmb	48.000000	0	192	0	0	0
Clec2h	48.000000	0	0	0	192	0
Cd276	48.000000	0	192	0	0	0
Bex2	48.000000	0	0	0	192	0
Bcl2a1a	48.000000	192	0	0	0	0
Apol9a	48.000000	0	0	84	108	0
Ubxn10	47.750000	191	0	0	0	0
Tescl	47.750000	0	0	0	191	0
Stra8	47.750000	191	0	0	0	0
Rin3	47.750000	191	0	0	0	0
Pla2g2c	47.750000	191	0	0	0	0
Olfr414	47.750000	0	191	0	0	0
Mtmr11	47.750000	0	0	0	191	0
Lax1	47.750000	191	0	0	0	0
Jph1	47.750000	191	0	0	0	0
Irs3	47.750000	191	0	0	0	0
Grifin	47.750000	0	191	0	0	0
Xlr4b	47.500000	104	86	0	0	0
Vtcn1	47.500000	190	0	0	0	0
Gm3604	47.500000	190	0	0	0	0
Tlr2	47.250000	189	0	0	0	0
Reep2	47.250000	189	0	0	0	0
P2rx5	47.250000	0	0	0	189	0
Cd226	47.250000	0	189	0	0	0
Xlr	47.000000	0	188	0	0	0
Trpm6	47.000000	188	0	0	0	0
St6galnac5	47.000000	0	188	0	0	0
Spag11a	47.000000	0	188	0	0	0
Slc16a11	47.000000	0	188	0	0	0
Prg3	47.000000	0	188	0	0	0
Pglyrp2	47.000000	0	188	0	0	0
Padi3	47.000000	0	188	0	0	0
Lgr5	47.000000	0	188	0	0	0
Hivep3	47.000000	188	0	0	0	0
Heatr9	47.000000	0	0	188	0	0
Csf3r	47.000000	0	188	0	0	0
Cox6a2	47.000000	0	188	0	0	0
Chrdl2	47.000000	0	188	0	0	0
Snai3	46.750000	187	0	0	0	0
Serpinb6b	46.750000	0	187	0	0	0
Scimp	46.750000	187	0	0	0	0
Mmp23	46.750000	87	0	0	100	0
Lhx2	46.750000	187	0	0	0	0
Gm6460	46.750000	187	0	0	0	0
Atp8b3	46.750000	0	187	0	0	0
Adam23	46.750000	0	0	90	97	0
Tmprss4	46.500000	0	186	0	0	0
Krtcap3	46.500000	186	0	0	0	0
Hpgds	46.500000	186	0	0	0	0
Gml	46.500000	0	186	0	0	0
Gm7429	46.500000	0	186	0	0	0
Zfp990	46.250000	0	0	0	185	0
Tmem176b	46.250000	0	116	0	69	0
Tmem176a	46.250000	0	116	0	69	0
Rnf112	46.250000	0	0	0	185	0
Hmgcs2	46.250000	0	185	0	0	0
Arg1	46.250000	185	0	0	0	0
Tal1	46.000000	0	184	0	0	0
Rtl8b	46.000000	0	0	69	115	0
Ndn	46.000000	0	0	0	184	0
Ehf	46.000000	0	184	0	0	0
Efhb	46.000000	184	0	0	0	0
Alox5	46.000000	0	184	0	0	0
Krt79	45.750000	0	0	183	0	0
Gbp10	45.750000	183	0	0	0	0
Csta2	45.750000	183	0	0	0	0
C2	45.750000	183	0	0	0	0
Apcs	45.750000	183	0	0	0	0
Sfta2	45.500000	0	0	75	107	0
Mmp16	45.500000	0	0	0	182	0
Gda	45.500000	113	69	0	0	0
Etl4	45.500000	182	0	0	0	0
Ear10	45.500000	96	86	0	0	0
Cd86	45.500000	182	0	0	0	0
Nes	45.250000	181	0	0	0	0
Mamdc2	45.250000	181	0	0	0	0
Fam170a	45.250000	181	0	0	0	0
Crx	45.250000	0	0	0	181	0
Cfp	45.250000	181	0	0	0	0
Acap1	45.250000	104	77	0	0	0
Mgarp	45.000000	0	180	0	0	0
Tnfrsf13c	44.750000	179	0	0	0	0
Tbc1d9	44.750000	179	0	0	0	0
Rax	44.750000	179	0	0	0	0
BC034090	44.750000	0	0	179	0	0
Xkrx	44.500000	0	178	0	0	0
Trim5	44.500000	178	0	0	0	0
Scara3	44.500000	0	0	178	0	0
Prg2	44.500000	0	178	0	0	0
Ppp4r4	44.500000	0	178	0	0	0
Mid1	44.500000	0	0	90	88	0
Mcam	44.500000	0	0	0	178	0
Lgr6	44.500000	0	178	0	0	0
Hoxb4	44.500000	178	0	0	0	0
Hoxb3	44.500000	178	0	0	0	0
Gfra1	44.500000	0	0	97	81	0
Fam241b	44.500000	0	178	0	0	0
Crisp1	44.500000	0	178	0	0	0
Siglecf	44.250000	0	177	0	0	0
Rasgef1c	44.250000	0	177	0	0	0
Pxdc1	44.250000	0	0	103	74	0
Pde3b	44.250000	0	177	0	0	0
Spta1	44.000000	0	176	0	0	0
Spag6l	44.000000	176	0	0	0	0
Pdha2	44.000000	176	0	0	0	0
Olfr376	44.000000	0	0	176	0	0
Mx1	44.000000	176	0	0	0	0
Hey1	44.000000	0	176	0	0	0
Hcn1	44.000000	0	0	176	0	0
Ecm1	44.000000	0	0	176	0	0
Cyp19a1	44.000000	0	0	176	0	0
Clgn	44.000000	176	0	0	0	0
Selp	43.750000	0	0	0	175	0
Sall3	43.750000	175	0	0	0	0
Ntn1	43.750000	175	0	0	0	0
Gjd3	43.750000	175	0	0	0	0
Chd7	43.750000	175	0	0	0	0
Ttc9b	43.500000	0	174	0	0	0
Lct	43.500000	0	174	0	0	0
Gm7592	43.500000	174	0	0	0	0
Arhgef6	43.500000	174	0	0	0	0
4921528I07Rik	43.500000	174	0	0	0	0
Wfdc21	43.250000	173	0	0	0	0
Tnfrsf11b	43.250000	0	0	0	173	0
Slc4a9	43.250000	0	173	0	0	0
Plcl1	43.250000	173	0	0	0	0
Olfr202	43.250000	0	173	0	0	0
Nid2	43.250000	173	0	0	0	0
Ms4a3	43.250000	0	173	0	0	0
Hsd17b13	43.250000	173	0	0	0	0
Bgn	43.250000	0	0	0	173	0
Ahsg	43.250000	0	173	0	0	0
1700029I15Rik	43.250000	173	0	0	0	0
S100z	43.000000	0	172	0	0	0
Psd4	43.000000	172	0	0	0	0
Il17rd	43.000000	0	0	0	172	0
1700094D03Rik	43.000000	0	172	0	0	0
Trim9	42.750000	171	0	0	0	0
Tbata	42.750000	171	0	0	0	0
Rsph4a	42.750000	171	0	0	0	0
Rnf212b	42.750000	0	171	0	0	0
Hbb-bt	42.750000	0	171	0	0	0
Hbb-b2	42.750000	0	171	0	0	0
Eid3	42.750000	171	0	0	0	0
Ear3	42.750000	0	171	0	0	0
Ear2	42.750000	0	171	0	0	0
Ear12	42.750000	0	171	0	0	0
Cnmd	42.750000	171	0	0	0	0
Svip	42.500000	0	170	0	0	0
Oas1a	42.500000	0	0	0	170	0
Neto2	42.500000	0	170	0	0	0
Lrrc8e	42.500000	0	170	0	0	0
Htr2a	42.500000	0	170	0	0	0
Gsx2	42.500000	0	0	0	170	0
Gpr179	42.500000	0	170	0	0	0
Gja6	42.500000	0	170	0	0	0
Chst10	42.500000	170	0	0	0	0
Ccdc110	42.500000	170	0	0	0	0
Ankrd1	42.500000	0	0	0	170	0
Alpk2	42.500000	170	0	0	0	0
Sema4a	42.250000	0	169	0	0	0
Ppp1r3b	42.250000	169	0	0	0	0
Pcdhb6	42.250000	0	0	0	169	0
Hk3	42.250000	169	0	0	0	0
Ccr5	42.250000	169	0	0	0	0
Ago4	42.250000	0	169	0	0	0
Wdr64	42.000000	0	168	0	0	0
Tmem154	42.000000	168	0	0	0	0
Tcf20	42.000000	0	168	0	0	0
Otp	42.000000	0	168	0	0	0
Nrxn1	42.000000	0	168	0	0	0
Ncmap	42.000000	0	168	0	0	0
Ifi202b	42.000000	0	168	0	0	0
Fam169b	42.000000	168	0	0	0	0
Ephb6	42.000000	0	168	0	0	0
Cmbl	42.000000	0	168	0	0	0
Btbd18	42.000000	0	168	0	0	0
Adgrv1	42.000000	0	168	0	0	0
Sec14l4	41.750000	167	0	0	0	0
Naprt	41.750000	0	167	0	0	0
Itgbl1	41.750000	0	0	167	0	0
Hbb-y	41.750000	0	167	0	0	0
Capn8	41.750000	0	167	0	0	0
Ackr1	41.750000	0	167	0	0	0
Tspan12	41.500000	0	0	0	166	0
Tshr	41.500000	166	0	0	0	0
Ssh3	41.500000	0	166	0	0	0
Ptgds	41.500000	166	0	0	0	0
Pax6	41.500000	0	166	0	0	0
Pacsin1	41.500000	166	0	0	0	0
Klra1	41.500000	0	166	0	0	0
Irf8	41.500000	166	0	0	0	0
Gpr31b	41.500000	166	0	0	0	0
Enpp5	41.500000	0	166	0	0	0
Colq	41.500000	0	166	0	0	0
Cldn14	41.500000	166	0	0	0	0
Prkcb	41.250000	165	0	0	0	0
Nsun7	41.250000	165	0	0	0	0
Nod2	41.250000	95	70	0	0	0
Mrvi1	41.250000	0	165	0	0	0
Hid1	41.250000	0	165	0	0	0
Gimap6	41.250000	165	0	0	0	0
Slc30a2	41.000000	0	164	0	0	0
Pdyn	41.000000	0	164	0	0	0
H2-Q4	41.000000	164	0	0	0	0
Batf3	41.000000	164	0	0	0	0
Adgrg1	41.000000	0	164	0	0	0
Wnt3	40.750000	163	0	0	0	0
Sp7	40.750000	0	0	0	163	0
Slc26a1	40.750000	0	163	0	0	0
Siglec15	40.750000	0	163	0	0	0
Scd4	40.750000	0	163	0	0	0
Rhov	40.750000	163	0	0	0	0
Pla2g1b	40.750000	0	163	0	0	0
Patj	40.750000	0	0	0	163	0
Kctd1	40.750000	0	0	0	163	0
Csn3	40.750000	163	0	0	0	0
Plk5	40.500000	0	162	0	0	0
Il21	40.500000	162	0	0	0	0
Gpr160	40.500000	162	0	0	0	0
E330021D16Rik	40.500000	0	162	0	0	0
Cdh23	40.500000	162	0	0	0	0
Tspan18	40.250000	0	161	0	0	0
Treml4	40.250000	0	161	0	0	0
Tns4	40.250000	0	161	0	0	0
Tfcp2l1	40.250000	161	0	0	0	0
Slc6a7	40.250000	0	0	0	161	0
Pkp2	40.250000	161	0	0	0	0
Nxnl2	40.250000	161	0	0	0	0
Ly6c1	40.250000	0	0	0	161	0
Ldlrad1	40.250000	0	161	0	0	0
Clec2g	40.250000	161	0	0	0	0
Cacna1d	40.250000	161	0	0	0	0
Asb4	40.250000	161	0	0	0	0
Txk	40.000000	0	160	0	0	0
Sostdc1	40.000000	160	0	0	0	0
Slc6a12	40.000000	160	0	0	0	0
Pcsk1n	40.000000	0	160	0	0	0
Gm40193	40.000000	0	0	0	160	0
Cd19	40.000000	160	0	0	0	0
