Target_genes	Bcl6|Average	SRX094460|Liver	SRX094461|Liver	SRX094462|Liver	SRX094463|Liver	SRX094464|Liver	SRX094465|Liver	SRX094466|Liver	SRX016344|Macrophages	SRX028980|Macrophages	SRX028981|Macrophages	SRX112905|Macrophages	SRX6095747|mESC_derived_neural_cells	SRX6095749|mESC_derived_neural_cells	SRX6095751|mESC_derived_neural_cells	ERX383750|Pancreas	ERX383751|Pancreas	SRX1158860|Tfh	SRX353402|Th9	SRX353403|Th9	SRX1158861|Unclassified	STRING
Slc35b4	26.950000	106	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Sepsecs	26.950000	102	282	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps27a	26.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	189	0
Prom2	26.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	135	0
Nbr1	26.950000	266	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jakmip1	26.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	135	0
H2bc12	26.950000	0	0	0	0	0	0	0	0	0	0	0	0	170	250	0	0	119	0	0	0	0
H2ac12	26.950000	0	0	0	0	0	0	0	0	0	0	0	0	170	250	0	0	119	0	0	0	0
Clhc1	26.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	189	0
Cav3	26.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	188	0
Brca1	26.950000	266	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snx29	26.900000	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0
Nob1	26.900000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	232	0
Mettl2	26.900000	139	194	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0
Met	26.900000	144	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0
4930444P10Rik	26.900000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	196	0
Ppp1r14c	26.850000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	135	0
Pla2g4a	26.850000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	161	0
Selenop	26.800000	127	0	0	149	0	0	123	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Rasgrf1	26.800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	188	0
Kifc3	26.750000	161	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Clip1	26.750000	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	175	0
Zc3h14	26.700000	246	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Relt	26.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	222	0
Plxdc1	26.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	213	0
Lrrc55	26.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	202	0
Elmo1	26.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	148	0
Cyp4v3	26.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	188	0
Olfr315	26.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	216	0
Dnpep	26.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	212	0
Stx7	26.600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	161	0
Ube2m	26.550000	128	164	117	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0
Tnfrsf19	26.550000	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	161	0
Tacc3	26.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	243	0
Osmr	26.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	205	0
Mapk14	26.550000	112	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0
Arhgap32	26.550000	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	122	0
Arhgap24	26.550000	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	202	0
Leap2	26.500000	129	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhl2	26.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	240	0
Il2ra	26.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	199	0
H3c7	26.500000	0	0	0	0	0	0	0	0	0	0	0	0	342	188	0	0	0	0	0	0	0
H2bc9	26.500000	0	0	0	0	0	0	0	0	0	0	0	0	342	188	0	0	0	0	0	0	0
Gale	26.500000	253	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armh2	26.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	214	0
Mypn	26.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	194	0
Gm3005	26.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	188	0
Npffr1	26.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	203	0
Nat8f4	26.400000	203	153	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpzl3	26.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	211	0
Thrsp	26.350000	0	126	0	0	0	116	120	0	0	0	0	0	0	0	0	0	165	0	0	0	0
Rdh8	26.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	0	0	147	0
Haus1	26.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	245	0
Gm3402	26.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	230	0
Cep43	26.350000	146	241	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccr6	26.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	245	0
Atp5a1	26.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	245	0
Arhgef12	26.350000	139	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Prkag1	26.300000	288	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Upb1	26.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	168	0
Epg5	26.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	161	0
Triobp	26.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	186	0
Stam	26.200000	104	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Soga3	26.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	148	0
Slc25a32	26.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	161	0
Hbs1l	26.200000	272	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddx21	26.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	246	0
Dcaf13	26.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	161	0
Slc25a25	26.150000	0	0	0	173	0	217	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0
Klhdc7a	26.150000	181	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0
Bmf	26.150000	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	188	0
Rims3	26.100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	174	0
Parvg	26.100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	155	0
Lrrn4	26.100000	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	122	0
Cyp2j8	26.100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	171	0
Zc2hc1a	26.050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	161	0
Snx32	26.050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	183	0
Kcnj8	26.050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	177	0
Bend3	26.050000	0	271	0	0	0	0	0	0	0	0	0	98	0	0	0	0	152	0	0	0	0
Hoxb8	26.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	202	0
Slfn3	25.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	185	0
Slc4a9	25.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	192	0
Gnat1	25.950000	283	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rundc3a	25.850000	280	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fdxr	25.850000	172	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0
Tigd3	25.800000	161	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0
Mrtfb	25.800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	98	0
Gm3411	25.800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	109	0
Ero1b	25.800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	230	0
Tmem266	25.750000	223	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hdc	25.750000	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cytl1	25.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	162	0
Agt	25.750000	155	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Tmem267	25.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	257	0
Pfdn4	25.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	218	0	87	0
Gm3752	25.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	148	0
Ehd1	25.700000	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	222	0	0	174	0
Tmem163	25.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	189	0
Hmbox1	25.650000	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	119	0	0
Gm3558	25.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	98	0
Gaa	25.650000	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	110	0
Il20	25.600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	188	0
Gadd45b	25.600000	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	177	0
Ush1c	25.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	195	0
Rbms3	25.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	202	0
Rasip1	25.550000	0	0	0	0	0	0	0	252	0	0	259	0	0	0	0	0	0	0	0	0	0
Otog	25.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	195	0
Optc	25.550000	128	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0
Izumo1	25.550000	0	0	0	0	0	0	0	252	0	0	259	0	0	0	0	0	0	0	0	0	0
Gdf5	25.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	214	0
Wdr88	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	142	0
Rdh16	25.500000	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	135	0
H3c10	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	289	221	0	0	0	0	0	0	0
H2bc14	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	289	221	0	0	0	0	0	0	0
H2bc13	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	289	221	0	0	0	0	0	0	0
H2ac4	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	274	236	0	0	0	0	0	0	0
H2ac13	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	289	221	0	0	0	0	0	0	0
Gm4846	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	179	0
Fcho2	25.500000	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0
Arsa	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	290	0
Arl15	25.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	177	0
Vcp	25.450000	216	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0
Ung	25.450000	285	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sec16b	25.450000	161	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0
Cfap58	25.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	161	0
Armh3	25.450000	146	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Alkbh2	25.450000	285	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gtf2ird2	25.400000	156	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0
Chst10	25.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	98	0
Zfp317	25.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	231	0	0
Susd4	25.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	135	0
Mettl24	25.300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	216	0
Grin1	25.300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	174	0
Plch1	25.250000	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0
Fxyd7	25.250000	189	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Cyp17a1	25.250000	191	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccnd1	25.250000	236	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubr4	25.200000	165	153	0	0	0	0	0	0	0	0	0	103	0	0	0	0	83	0	0	0	0
Crtc1	25.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	212	0
Pctp	25.150000	166	232	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgbp	25.150000	180	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0
Ceacam9	25.150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	173	0
Car8	25.150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	190	0
Atp2a2	25.150000	130	219	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Add2	25.150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	174	0
Taco1	25.100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	225	0
Slpi	25.100000	96	289	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mlf2	25.100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	164	0
Gpr182	25.100000	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0
Gna13	25.100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	166	0
Tial1	25.050000	190	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il18bp	25.050000	400	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo5	25.050000	133	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	87	0
Commd5	25.050000	125	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	71	0
B4galt5	25.050000	116	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	135	0
Nkap	25.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	151	0
Clps	25.000000	131	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0
Chd2	25.000000	105	110	0	144	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ank2	25.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	161	0
Alad	25.000000	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	150	0	0	174	0
Tshz2	24.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	161	0
Htr6	24.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	176	0
Gfod1	24.950000	114	245	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Notum	24.900000	124	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	100	0
Nfatc2ip	24.900000	111	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0
Ifnar2	24.900000	77	125	106	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0
Cbfb	24.900000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	166	0
Slc7a2	24.850000	188	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0
Lmx1a	24.850000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	148	0
Uggt1	24.750000	229	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stra6	24.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	242	0
Pax6	24.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	202	0
Enpep	24.750000	174	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0
Ptpn12	24.700000	186	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dnmt1	24.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	188	0
Arid2	24.700000	194	209	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npm2	24.650000	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	196	0	0	116	0
Grk6	24.650000	162	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gja4	24.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	238	0
Dhx37	24.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	181	0
Bri3bp	24.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	181	0
Fzd1	24.600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	148	0
Ctnna1	24.600000	202	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Copz1	24.600000	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	178	0	149	0	0
Uroc1	24.550000	0	223	133	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0
Proz	24.550000	167	190	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prcc	24.550000	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	197	0	121	0	0
Mib1	24.550000	174	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0
Gm3415	24.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	230	0
Sdhaf4	24.500000	0	390	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cngb3	24.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	170	0
Stat5b	24.450000	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	120	0
Selenbp2	24.450000	164	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0
Psmg3	24.450000	169	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0
Odf3b	24.450000	251	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0
Hps6	24.450000	146	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0
Dph2	24.450000	0	0	0	0	0	0	0	0	0	0	0	0	210	279	0	0	0	0	0	0	0
Cyp2b10	24.450000	180	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
B4galt2	24.450000	0	0	0	0	0	0	0	0	0	0	0	0	210	279	0	0	0	0	0	0	0
Atp6v0b	24.450000	0	0	0	0	0	0	0	0	0	0	0	0	210	279	0	0	0	0	0	0	0
Sphk2	24.400000	208	126	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pik3r1	24.400000	106	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pate9	24.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	135	0
Mrap	24.400000	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0
Mgst2	24.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	207	0
Frat1	24.400000	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0
Mlip	24.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	174	0
Mettl1	24.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	253	0
Igfbp4	24.350000	97	126	0	129	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0
Eef1akmt3	24.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	253	0
Eci2	24.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	183	0
Cyria	24.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	245	0
Atxn10	24.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	174	0
Urod	24.300000	199	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Urad	24.300000	152	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Hectd3	24.300000	199	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Arsi	24.300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	182	0
Pcdh15	24.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	148	0
Fam169b	24.250000	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
A930007A09Rik	24.250000	125	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	93	0
Zfp750	24.200000	226	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zcwpw2	24.200000	236	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sprn	24.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	189	0
Mtss2	24.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	202	0
Gm2237	24.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	148	0
Fam20a	24.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	210	0
Azi2	24.200000	236	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xab2	24.150000	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	170	0	0
Vsig8	24.150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	188	0
Trmt10a	24.150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	237	0
Syt11	24.150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	188	0
Serpina6	24.150000	222	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pet100	24.150000	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	170	0	0
Pcp2	24.150000	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	170	0	0
Mttp	24.150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	237	0
Cdh4	24.150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	135	0
BC005537	24.150000	0	217	159	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Napepld	24.100000	146	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Lyzl4	24.100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	161	0
St8sia5	24.050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	177	0
Rnf125	24.050000	189	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Rffl	24.050000	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	180	0	0	0	0
Olfr549	24.050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	216	0
Mitf	24.050000	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	282	0	0	0	0
Il22	24.050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	201	0
Elobl	24.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	217	0
Coil	24.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	217	0
Bcas1	24.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	181	0
Zdhhc20	23.950000	0	0	0	0	0	0	0	0	0	0	0	0	180	166	0	0	133	0	0	0	0
Slfn2	23.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	213	0
Phospho1	23.950000	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	122	0
Olfr183	23.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	196	0
Ireb2	23.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	202	0
Ints7	23.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	230	0
Dtl	23.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	230	0
Fam227a	23.900000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	190	0
Cby1	23.900000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	190	0
Calcoco1	23.900000	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	155	0	0	158	0
Pcyt1a	23.850000	241	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
